Date,Weighted_bitcoin_price,Volume,Num_bitcoin_address,bitcoin_transactions,mining_difficulty,Weighted_litecoin_price,Weighted_gold_price,usd/euro,Num_Wiki_view,Num_tweets
2016-04-04,421.17,50634300,417170.0,208763,166851513283,3.25,1217.67,1.1391,8360,24516.0
2016-04-05,422.48,60718000,411003.0,216021,166851513283,3.25,1222.18,1.1384,9526,26914.0
2016-04-06,423.74,59091000,418091.0,219133,166851513283,3.26,1226.63,1.1399,8212,23270.0
2016-04-07,422.64,57858600,387867.0,218324,166851513283,3.25,1232.55,1.1378,8289,23407.0
2016-04-08,422.06,63454700,374081.0,214047,166851513283,3.23,1238.14,1.1399,8760,24554.0
2016-04-09,419.41,49792700,379848.0,196279,166851513283,3.22,1238.14,1.1399,6351,19399.0
2016-04-10,420.71,73478600,348807.0,186781,166851513283,3.23,1251.47,1.1408,6910,19193.0
2016-04-11,421.9,50747500,423078.0,229887,166851513283,3.23,1251.47,1.1408,9268,23919.0
2016-04-12,424.54,70728800,467842.0,240058,166851513283,3.25,1255.97,1.1386,8641,23252.0
2016-04-13,424.74,69060400,432307.0,223342,166851513283,3.25,1247.93,1.1274,9055,23243.0
2016-04-14,424.15,45281000,421428.0,227764,174495660876,3.24,1232.95,1.1268,8202,24938.0
2016-04-15,427.12,54801500,379338.0,212039,178678307672,3.26,1231.87,1.1284,7162,27593.0
2016-04-16,430.44,39392800,377708.0,181866,178678307672,3.28,1231.87,1.1284,5785,20857.0
2016-04-17,428.87,52125900,402557.0,192270,178678307672,3.27,1237.35,1.1313,6340,19395.0
2016-04-18,428.14,55670900,426792.0,220261,178678307672,3.25,1234.8,1.1313,7743,21989.0
2016-04-19,432.08,52810500,416218.0,226361,178678307672,3.27,1241.79,1.1358,9076,22642.0
2016-04-20,438.54,72890096,411908.0,216615,178678307672,3.28,1248.64,1.1297,8403,22973.0
2016-04-21,445.58,68204704,415543.0,212644,178678307672,3.31,1251.67,1.1288,11381,23282.0
2016-04-22,447.35,58804400,391327.0,210833,178678307672,3.33,1238.83,1.1222,9665,24241.0
2016-04-23,447.69,50485400,399410.0,185072,178678307672,3.32,1238.83,1.1222,7170,25236.0
2016-04-24,454.55,68198400,402357.0,183023,178678307672,3.5,1227.5,1.1268,8433,30727.0
2016-04-25,460.19,87091800,444197.0,217437,178678307672,3.71,1234.9,1.1268,9045,28861.0
2016-04-26,464.33,78971904,446772.0,250593,178678307672,3.94,1239.14,1.1297,9250,26206.0
2016-04-27,455.54,93564896,424650.0,239306,178678307672,4.01,1245.26,1.1322,8777,28009.0
2016-04-28,445.06,74064704,418528.0,247822,178666172180,3.81,1255.02,1.1352,9540,26142.0
2016-04-29,451.48,49258500,464315.0,261726,178659257773,3.79,1276.73,1.1451,7765,26067.0
2016-04-30,451.7,69322600,382726.0,215566,178659257773,3.73,1276.73,1.1451,6176,22785.0
2016-05-01,450.19,40660100,375655.0,191275,178659257773,3.68,1279.5,1.1534,6593,22113.0
2016-05-02,447.71,92127000,423025.0,223628,178659257773,3.7,1295.78,1.1534,88391,44092.0
2016-05-03,447.19,59366400,421903.0,235458,178659257773,3.71,1290.77,1.1496,43326,34902.0
2016-05-04,448.23,50407300,412465.0,233524,178659257773,3.75,1278.83,1.1487,20101,28567.0
2016-05-05,447.27,50440800,396794.0,229418,178659257773,3.73,1278.44,1.1405,25386,27508.0
2016-05-06,454.0,72796800,392060.0,233070,178659257773,3.77,1284.1,1.1404,17048,24738.0
2016-05-07,459.04,38364500,371632.0,201912,178659257773,3.9,1284.1,1.1404,11166,21334.0
2016-05-08,458.1,40315000,357682.0,188857,178659257773,3.93,1288.7,1.1383,11207,20478.0
2016-05-09,459.42,55493100,416018.0,226278,178659257773,4.0,1274.41,1.1383,13087,23092.0
2016-05-10,455.57,58956100,425757.0,245563,178659257773,3.95,1264.51,1.1372,12193,23402.0
2016-05-11,452.26,50605200,409881.0,234279,190502504491,3.86,1270.71,1.1426,10845,21597.0
2016-05-12,452.86,59849300,413347.0,228270,194254820283,3.86,1274.91,1.1377,11455,22343.0
2016-05-13,455.26,60845000,393696.0,231994,194254820283,3.9,1271.32,1.1309,9489,23638.0
2016-05-14,455.78,37209000,401833.0,211136,194254820283,3.98,1271.32,1.1309,12031,19355.0
2016-05-15,456.87,28514000,379361.0,200032,194254820283,4.04,1278.0,1.1321,11799,19527.0
2016-05-16,455.72,59171500,447210.0,239668,194254820283,4.05,1277.44,1.1321,11516,21419.0
2016-05-17,454.12,64100300,435799.0,238485,194254820283,4.0,1276.6,1.1313,8974,21242.0
2016-05-18,454.4,86850096,459724.0,234930,194254820283,4.0,1268.88,1.1216,9947,21130.0
2016-05-19,446.64,96027400,400946.0,219025,194254820283,3.92,1255.3,1.1203,12168,21055.0
2016-05-20,440.48,81987904,397298.0,209247,194254820283,3.86,1254.19,1.1224,8393,21015.0
2016-05-21,442.91,42762300,415312.0,191320,194254820283,3.92,1254.19,1.1224,6660,18208.0
2016-05-22,441.25,39657600,393300.0,184164,194254820283,3.94,1252.15,1.122,7085,20846.0
2016-05-23,441.67,50582500,437689.0,222574,194254820283,3.94,1250.23,1.122,8706,25025.0
2016-05-24,445.32,65783100,462383.0,246370,194770865921,3.96,1238.57,1.1141,8943,25558.0
2016-05-25,448.0,65231000,450438.0,247703,199312067531,4.0,1224.78,1.1155,8226,25514.0
2016-05-26,451.15,65203800,413798.0,219956,199312067531,4.06,1223.32,1.1194,8012,25096.0
2016-05-27,464.66,164780992,456557.0,215157,199312067531,4.34,1214.4,1.1115,7843,22418.0
2016-05-28,502.31,181199008,436334.0,192921,199312067531,4.64,1214.4,1.1115,7516,20785.0
2016-05-29,529.96,148736992,369009.0,178595,199312067531,4.69,1207.05,1.1138,7165,21179.0
2016-05-30,532.41,87958704,492783.0,211224,199312067531,4.65,1207.99,1.1138,12745,23116.0
2016-05-31,533.21,138450000,435775.0,215122,199312067531,4.67,1212.21,1.1132,13783,22168.0
2016-06-01,534.19,86061800,450917.0,234241,199312067531,4.7,1214.24,1.1188,10917,24322.0
2016-06-02,536.98,60378200,439406.0,230961,199312067531,4.72,1213.17,1.1151,9668,25664.0
2016-06-03,554.61,122020000,443089.0,234527,199312067531,4.79,1226.83,1.1367,9507,25989.0
2016-06-04,574.2,94925296,410980.0,196546,199312067531,4.84,1226.83,1.1367,7824,22507.0
2016-06-05,575.07,68874096,410251.0,189632,199312067531,4.81,1244.55,1.1355,11299,24256.0
2016-06-06,580.3,72138896,446221.0,221001,199312067531,4.89,1245.29,1.1355,10305,25168.0
2016-06-07,579.96,107770000,442725.0,230876,199312067531,4.85,1243.59,1.1358,9828,25479.0
2016-06-08,578.7,80265800,432718.0,229789,196422606561,4.75,1254.85,1.1395,9526,25213.0
2016-06-09,577.5,71301000,464860.0,236188,196061423940,4.73,1264.97,1.1316,9328,23455.0
2016-06-10,576.44,66991900,456051.0,228223,196061423940,4.79,1271.48,1.1251,8527,23436.0
2016-06-11,592.8,82357000,414577.0,213003,196061423940,4.94,1271.48,1.1251,7960,20546.0
2016-06-12,643.58,277084992,443702.0,210565,196061423940,5.23,1274.05,1.1292,8817,25917.0
2016-06-13,689.13,243295008,501460.0,251193,196061423940,5.35,1282.08,1.1292,12454,27242.0
2016-06-14,689.34,186694000,474058.0,246697,196061423940,5.23,1287.28,1.1207,10859,23970.0
2016-06-15,687.25,99223800,497380.0,259050,196061423940,5.2,1287.92,1.126,10005,24561.0
2016-06-16,733.27,271633984,503551.0,267721,196061423940,5.46,1290.74,1.1225,10618,26795.0
2016-06-17,752.33,363320992,509363.0,253603,196061423940,5.62,1290.03,1.1277,10851,26724.0
2016-06-18,754.23,252718000,495933.0,235159,196061423940,5.59,1290.03,1.1277,8859,20862.0
2016-06-19,758.18,136184992,443893.0,218121,196061423940,5.57,1301.35,1.1314,9315,20799.0
2016-06-20,749.49,174511008,469212.0,249170,196061423940,5.46,1286.64,1.1314,11896,27198.0
2016-06-21,694.37,309944000,518259.0,248015,206307449112,5.02,1277.96,1.1242,11977,27064.0
2016-06-22,632.04,266392992,461509.0,235512,209453158595,4.38,1267.13,1.1296,9837,25119.0
2016-06-23,602.22,253462000,496189.0,241160,209453158595,3.8,1251.78,1.1385,9912,24183.0
2016-06-24,649.47,224316992,469900.0,237496,209453158595,4.08,1299.11,1.1117,19135,26403.0
2016-06-25,667.17,126656000,491143.0,206757,209453158595,4.22,1299.11,1.1117,12669,20205.0
2016-06-26,644.55,109225000,453212.0,181202,209453158595,4.13,1319.5,1.1025,8292,20500.0
2016-06-27,640.11,122134000,404257.0,216882,209453158595,4.09,1326.18,1.1025,11629,23913.0
2016-06-28,650.53,138384992,431494.0,212459,209453158595,4.12,1318.56,1.1065,10003,23816.0
2016-06-29,639.24,142456000,410086.0,223966,209453158595,4.07,1320.34,1.1125,10158,23872.0
2016-06-30,656.48,138980000,442083.0,231810,209453158595,4.13,1319.35,1.1106,9599,23132.0
2016-07-01,676.14,134431008,449855.0,205646,209453158595,4.24,1332.79,1.1136,8764,23027.0
2016-07-02,690.13,112354000,408449.0,198726,209453158595,4.43,1332.79,1.1136,7717,23595.0
2016-07-03,679.4,129512000,383963.0,176973,209453158595,4.44,1342.65,1.1154,8615,20287.0
2016-07-04,669.16,92008400,441260.0,213749,209557682218,4.39,1347.21,1.1154,9364,21181.0
2016-07-05,675.6,130476000,426264.0,214814,213398925331,4.48,1351.91,1.1076,9447,22046.0
2016-07-06,675.02,134960992,391335.0,214551,213398925331,4.46,1363.08,1.11,9129,23770.0
2016-07-07,653.23,258091008,390884.0,215411,213398925331,4.27,1361.89,1.1063,9574,23909.0
2016-07-08,652.6,141970000,398382.0,210556,213398925331,4.16,1357.44,1.1051,8771,23469.0
2016-07-09,654.28,180536000,396352.0,185256,213398925331,4.15,1357.44,1.1051,8843,25041.0
2016-07-10,648.38,102532000,348927.0,162452,213398925331,4.11,1362.62,1.1058,10305,20364.0
2016-07-11,650.19,107910000,429180.0,217946,213398925331,4.12,1362.62,1.1058,10443,22699.0
2016-07-12,658.72,138172992,392187.0,218891,213398925331,4.14,1344.24,1.1061,10146,22223.0
2016-07-13,660.61,131449000,362818.0,216374,213398925331,4.15,1338.81,1.109,10027,22998.0
2016-07-14,656.7,98511400,398175.0,217554,213398925331,4.15,1336.56,1.112,9109,21544.0
2016-07-15,662.14,81673104,391889.0,215946,213398925331,4.16,1333.84,1.1035,8596,20434.0
2016-07-16,662.58,50330200,410103.0,182035,213398925331,4.14,1333.84,1.1035,7157,18987.0
2016-07-17,671.45,74407904,371105.0,170864,213398925331,4.17,1337.85,1.1075,8148,19456.0
2016-07-18,675.78,69465000,424993.0,222687,213402086675,4.17,1329.54,1.1075,8920,21330.0
2016-07-19,671.63,61203300,395388.0,222018,213492501108,4.15,1331.06,1.1021,8270,23226.0
2016-07-20,668.7,94636400,397145.0,227279,213492501108,4.14,1322.27,1.1015,8357,22621.0
2016-07-21,664.22,60491800,413155.0,217473,213492501108,4.12,1325.7,1.1026,8658,20837.0
2016-07-22,657.21,134169000,406649.0,221275,213492501108,4.08,1327.02,1.0977,9800,20712.0
2016-07-23,652.79,69532200,395233.0,195665,213492501108,4.05,1327.02,1.0977,6549,18351.0
2016-07-24,658.15,118184000,373150.0,183766,213492501108,4.06,1323.18,1.0995,7274,18766.0
2016-07-25,657.65,78176496,442602.0,239584,213492501108,4.05,1318.63,1.0995,9280,22664.0
2016-07-26,652.03,225135008,445910.0,237544,213492501108,4.0,1317.4,1.0986,10095,23499.0
2016-07-27,652.97,147460992,427092.0,235475,213492501108,3.96,1332.82,1.1058,10107,21902.0
2016-07-28,655.4,86428400,422943.0,234727,213492501108,3.97,1338.0,1.1077,9118,23727.0
2016-07-29,656.17,60703500,113337.0,231267,213492501108,4.03,1342.68,1.1174,8102,20354.0
2016-07-30,656.12,38456100,306460.0,199365,213492501108,4.07,1342.68,1.1174,7619,17310.0
2016-07-31,639.86,110818000,420832.0,192100,213492501108,4.04,1351.1,1.1163,68433,17590.0
2016-08-01,615.72,121887000,447337.0,224896,213492501108,3.96,1351.81,1.1163,7849,22021.0
2016-08-02,574.51,330932992,470680.0,250944,210856298777,3.73,1357.85,1.1224,8291,27947.0
2016-08-03,557.48,207982000,447802.0,241616,201893210853,3.67,1360.53,1.1149,18927,33437.0
2016-08-04,572.47,125292000,437325.0,231682,201893210853,3.73,1352.4,1.113,12782,25150.0
2016-08-05,575.4,66127900,418707.0,228075,201893210853,3.73,1349.42,1.1086,9473,25115.0
2016-08-06,580.17,80797296,387108.0,195503,201893210853,3.74,1349.42,1.1086,7570,20484.0
2016-08-07,591.2,82398400,390587.0,192266,201893210853,3.78,1336.6,1.1088,13610,20769.0
2016-08-08,591.21,61194100,469541.0,235147,201893210853,3.78,1333.62,1.1088,12052,24232.0
2016-08-09,588.68,92228096,430639.0,231276,201893210853,3.76,1337.31,1.1117,11249,24435.0
2016-08-10,591.52,102905000,488493.0,244589,201893210853,3.75,1344.5,1.1176,9015,30224.0
2016-08-11,591.98,74514400,463192.0,254365,201893210853,3.71,1343.5,1.1137,8400,23497.0
2016-08-12,587.52,69218000,437955.0,232824,201893210853,3.72,1341.04,1.1162,7756,25008.0
2016-08-13,586.92,43563000,410826.0,214406,201893210853,3.71,1341.04,1.1162,6851,21026.0
2016-08-14,576.63,60851100,394563.0,200011,201893210853,3.68,1336.2,1.1184,6860,24566.0
2016-08-15,568.64,57262300,461779.0,202750,203483855227,3.62,1342.45,1.1184,7890,25180.0
2016-08-16,573.29,58405200,493590.0,254296,217375482757,3.62,1345.89,1.1279,8422,23549.0
2016-08-17,575.82,54443000,466782.0,237880,217375482757,3.62,1345.76,1.1289,8694,22643.0
2016-08-18,574.81,59896600,429466.0,239387,217375482757,3.61,1351.68,1.1354,10122,20849.0
2016-08-19,575.6,50631600,425432.0,245941,217375482757,3.61,1346.26,1.1325,8392,18562.0
2016-08-20,579.02,45301400,453235.0,208069,217375482757,3.62,1346.26,1.1325,6836,14687.0
2016-08-21,581.91,38299400,385756.0,184741,217375482757,3.62,1341.5,1.1320000000000001,7330,14412.0
2016-08-22,584.28,72844000,459903.0,228215,217375482757,3.64,1335.85,1.1320000000000001,8395,18821.0
2016-08-23,585.32,85349200,452155.0,238874,217375482757,3.82,1339.48,1.1305,8897,18812.0
2016-08-24,581.76,56328200,466246.0,234978,217375482757,3.9,1331.36,1.1264,9239,19302.0
2016-08-25,578.39,136130000,401522.0,233879,217375482757,3.83,1323.12,1.1285,8900,20127.0
2016-08-26,578.72,48856800,414477.0,226635,217375482757,3.82,1324.39,1.1198,8442,19606.0
2016-08-27,574.47,59698300,410703.0,190954,217375482757,3.78,1324.39,1.1198,7126,15956.0
2016-08-28,571.88,86301600,354909.0,174337,217375482757,3.74,1317.25,1.1189,7543,17112.0
2016-08-29,574.48,110398000,449032.0,225133,218441791495,3.76,1322.52,1.1189,8722,22110.0
2016-08-30,576.02,70342400,471368.0,251838,220755908330,3.78,1317.43,1.1143,8666,18322.0
2016-08-31,576.14,75840896,447987.0,225226,220755908330,3.8,1310.72,1.1158,9172,17456.0
2016-09-01,573.99,76923400,426749.0,237326,220755908330,3.82,1312.06,1.1197,8596,18373.0
2016-09-02,573.6,79910800,433829.0,225703,220755908330,3.83,1319.84,1.1156,8115,20605.0
2016-09-03,586.83,159014000,407118.0,182078,220755908330,3.86,1319.84,1.1156,7347,16664.0
2016-09-04,603.98,97942896,380235.0,183065,220755908330,3.96,1327.75,1.1147,7896,16972.0
2016-09-05,606.72,82446800,465896.0,227543,220755908330,4.0,1276.03,1.1147,9039,23183.0
2016-09-06,608.22,78529104,461272.0,231982,220755908330,3.97,1338.45,1.1255,9374,35065.0
2016-09-07,612.04,75032400,476591.0,250657,220755908330,4.01,1347.2,1.1239,9426,23060.0
2016-09-08,620.89,86713000,432427.0,226862,220755908330,3.98,1342.18,1.126,10042,19731.0
2016-09-09,624.08,64550200,428543.0,220392,220755908330,3.98,1333.46,1.1233,9121,19091.0
2016-09-10,623.48,45016800,404099.0,193165,220755908330,3.97,1333.46,1.1233,8218,18701.0
2016-09-11,614.87,73610800,398487.0,180227,220755908330,3.92,1330.92,1.1235,7890,16124.0
2016-09-12,607.28,72812304,459518.0,208486,224586991480,3.84,1330.92,1.1235,10175,18821.0
2016-09-13,608.84,86920600,473180.0,239721,225832872179,3.83,1323.53,1.122,11035,20868.0
2016-09-14,609.97,47877700,432043.0,231644,225832872179,3.83,1320.38,1.125,10442,20554.0
2016-09-15,609.0,59464600,427832.0,233334,225832872179,3.82,1318.11,1.1244,10277,21820.0
2016-09-16,607.55,64963400,428124.0,210989,225832872179,3.82,1310.13,1.1155,10414,20588.0
2016-09-17,606.56,37140300,455846.0,215366,225832872179,3.81,1310.13,1.1155,9034,17201.0
2016-09-18,608.04,48679400,360162.0,191458,225832872179,3.94,1303.55,1.1175,9227,13717.0
2016-09-19,609.57,54796400,425006.0,223407,225832872179,3.97,1313.02,1.1175,9584,13913.0
2016-09-20,608.76,72710896,468695.0,244164,225832872179,3.84,1314.72,1.1151,9873,26427.0
2016-09-21,600.05,82776200,459657.0,239050,225832872179,3.84,1327.26,1.1189,9285,18606.0
2016-09-22,597.07,67085300,431972.0,231086,225832872179,3.82,1338.24,1.1208,9903,18260.0
2016-09-23,599.51,51067000,422012.0,223051,225832872179,3.79,1339.51,1.1226,8100,19726.0
2016-09-24,603.05,35359500,424429.0,208484,225832872179,3.82,1339.51,1.1226,8840,17748.0
2016-09-25,601.67,33977800,399415.0,195457,234736618674,3.8,1343.2,1.1254,7642,17984.0
2016-09-26,604.33,59153800,479715.0,230616,241227200230,3.83,1337.85,1.1254,9531,20210.0
2016-09-27,606.64,49422400,489447.0,240168,241227200230,3.86,1332.48,1.1215,8507,20912.0
2016-09-28,605.54,48722600,462481.0,234847,241227200230,3.85,1323.74,1.1217,8127,19750.0
2016-09-29,605.6,55658600,460805.0,242587,241227200230,3.84,1319.84,1.1222,8014,21230.0
2016-09-30,607.33,56122400,499898.0,250801,241227200230,3.84,1318.38,1.1235,8491,17676.0
2016-10-01,612.27,56357000,445128.0,213773,241227200230,3.85,1318.38,1.1235,7590,17285.0
2016-10-02,612.13,39249800,404625.0,192542,241227200230,3.85,1312.0,1.1211,7652,16869.0
2016-10-03,611.53,46798300,567947.0,258654,241227200230,3.84,1314.61,1.1211,8347,22770.0
2016-10-04,610.94,49801600,522537.0,264504,241227200230,3.83,1294.81,1.1204,9345,20191.0
2016-10-05,611.54,68077504,508775.0,266644,241227200230,3.84,1267.64,1.1205,9086,19102.0
2016-10-06,612.69,56812100,535241.0,274325,241227200230,3.85,1260.59,1.1151,8649,19174.0
2016-10-07,614.86,64071400,504849.0,266181,241227200230,3.85,1250.21,1.1201,8874,21247.0
2016-10-08,618.41,42345900,486564.0,250503,250540187709,3.85,1250.21,1.1201,7025,18265.0
2016-10-09,617.93,39243400,445996.0,210388,258522748405,3.83,1240.25,1.1139,7078,17597.0
2016-10-10,618.33,67481104,430931.0,222872,258522748405,3.81,1274.66,1.1139,7981,19079.0
2016-10-11,630.22,103590000,531545.0,263426,258522748405,3.81,1245.25,1.1054,9581,20605.0
2016-10-12,638.59,92370200,463491.0,233296,258522748405,3.79,1257.04,1.1007,10134,19254.0
2016-10-13,636.67,61620700,448239.0,229575,258522748405,3.83,1259.28,1.1056,8788,17289.0
2016-10-14,638.92,58144600,463279.0,239588,258522748405,3.9,1253.73,1.0972,8502,17479.0
2016-10-15,639.61,39035400,413503.0,210306,258522748405,3.89,1253.73,1.0972,6829,20593.0
2016-10-16,640.63,40298100,402396.0,197746,258522748405,3.89,1250.55,1.1,7378,18498.0
2016-10-17,640.5,58063600,473540.0,237107,258522748405,3.9,1253.29,1.1,9038,18689.0
2016-10-18,638.53,65546700,474941.0,251366,258522748405,3.96,1260.55,1.0981,9037,17940.0
2016-10-19,633.88,69381696,425182.0,198958,258522748405,3.82,1267.27,1.0974,8766,20522.0
2016-10-20,630.42,56957300,545527.0,270246,258522748405,3.8,1267.67,1.0929,7861,17281.0
2016-10-21,632.11,55951000,515509.0,265191,258522748405,3.8,1265.51,1.0884,9966,15145.0
2016-10-22,645.37,78556496,447836.0,216559,257535264828,3.85,1265.51,1.0884,6727,13770.0
2016-10-23,657.43,54474600,409201.0,191434,253618246641,3.91,1266.75,1.0882,8054,14832.0
2016-10-24,655.19,62218200,531408.0,226837,253618246641,3.9,1262.24,1.0882,8868,18801.0
2016-10-25,657.43,90378800,562438.0,236891,253618246641,3.89,1270.15,1.0889,9923,15756.0
2016-10-26,668.35,88877104,561011.0,223178,253618246641,3.94,1270.28,1.0908,8501,17995.0
2016-10-27,683.29,96105296,643112.0,326226,253618246641,4.0,1267.6,1.0897,8667,19247.0
2016-10-28,688.06,81145504,499703.0,250724,253618246641,4.0,1274.81,1.0985,14518,19798.0
2016-10-29,703.8,134760992,460352.0,229540,253618246641,4.04,1274.81,1.0985,10900,18463.0
2016-10-30,706.64,100665000,408766.0,207814,253618246641,4.06,1277.89,1.0981,8571,19812.0
2016-10-31,701.14,97064400,515181.0,241631,253618246641,4.02,1275.72,1.0981,12082,23052.0
2016-11-01,717.23,130527000,539566.0,246506,253618246641,4.06,1283.43,1.1055,10272,21499.0
2016-11-02,733.52,84865200,509816.0,268285,253618246641,4.09,1295.38,1.1098,10374,20959.0
2016-11-03,713.74,172808000,513862.0,271843,253618246641,3.99,1298.48,1.1105,9857,20253.0
2016-11-04,696.21,99907696,474308.0,247927,253618246641,3.86,1302.42,1.1141,9168,18517.0
2016-11-05,703.05,53752300,478145.0,238068,253965858708,3.88,1302.42,1.1141,12204,17653.0
2016-11-06,707.29,59902200,464241.0,225633,254620187304,3.88,1273.25,1.1041,10908,20121.0
2016-11-07,706.13,65047100,531494.0,274135,254620187304,3.85,1286.45,1.1041,11614,22734.0
2016-11-08,707.08,79660800,583441.0,295891,254620187304,3.84,1271.25,1.1026,11807,22954.0
2016-11-09,720.44,132429000,544983.0,269948,254620187304,3.86,1287.6,1.091,12959,24370.0
2016-11-10,718.15,68807800,525704.0,271206,254620187304,3.84,1266.08,1.0893,11493,20972.0
2016-11-11,716.17,63119700,500894.0,254456,254620187304,3.82,1243.06,1.0855,10046,19923.0
2016-11-12,710.74,64622500,506675.0,228718,254620187304,3.79,1243.06,1.0855,8957,17540.0
2016-11-13,699.95,80318096,469471.0,219515,254620187304,3.81,1219.42,1.0737,9805,19573.0
2016-11-14,703.28,62993000,561487.0,270334,254620187304,3.88,1221.16,1.0737,21607,22700.0
2016-11-15,709.6,72038496,569386.0,280196,254620187304,3.9,1225.29,1.0722,11771,23129.0
2016-11-16,728.0,141294000,548689.0,289618,254620187304,3.96,1226.8,1.0691,12522,23016.0
2016-11-17,745.26,108579000,550422.0,277301,254620187304,4.0,1223.36,1.0626,11377,22943.0
2016-11-18,745.52,87363104,549150.0,275777,272434584596,3.96,1211.86,1.0588,10650,22105.0
2016-11-19,751.04,110608000,524407.0,249618,281800917193,3.96,1211.86,1.0588,8894,20995.0
2016-11-20,739.08,154116000,517241.0,243463,281800917193,3.94,1200.85,1.063,10466,17894.0
2016-11-21,735.69,60802400,548221.0,285654,281800917193,3.94,1209.57,1.063,11120,22770.0
2016-11-22,745.35,129906000,515430.0,285501,281800917193,3.94,1213.46,1.0627,11421,22500.0
2016-11-23,746.88,76543800,572136.0,276777,281800917193,3.95,1200.88,1.0553,10960,21827.0
2016-11-24,741.31,85919296,627191.0,328376,281800917193,3.92,1186.29,1.0554,11876,21061.0
2016-11-25,739.58,67807600,591485.0,315235,281800917193,3.91,1183.14,1.0589,10238,20433.0
2016-11-26,737.18,54962700,580075.0,277455,281800917193,3.9,1183.14,1.0589,8430,19734.0
2016-11-27,734.4,52601800,509057.0,237245,281800917193,3.9,1182.25,1.0614,9523,19864.0
2016-11-28,734.7,61888600,619715.0,298366,281800917193,3.89,1190.75,1.0614,12311,22289.0
2016-11-29,735.99,68511104,569254.0,289501,281800917193,3.88,1189.49,1.065,14544,21602.0
2016-11-30,741.54,84070800,544081.0,292512,281800917193,3.89,1180.16,1.0589,12018,21457.0
2016-12-01,751.79,80461904,542441.0,239536,281800917193,3.91,1168.18,1.0661,10921,21117.0
2016-12-02,768.58,127605000,629587.0,315335,286175539942,3.94,1173.89,1.0664,11564,20335.0
2016-12-03,773.13,69547296,612406.0,287816,286765766821,3.93,1173.89,1.0664,8544,16186.0
2016-12-04,771.88,60557900,575641.0,245502,286765766821,3.92,1177.59,1.0764,8833,16345.0
2016-12-05,764.32,106363000,604251.0,277849,286765766821,3.66,1177.59,1.0764,10512,18558.0
2016-12-06,761.82,116218000,671328.0,319612,286765766821,3.52,1173.74,1.0718,11527,20236.0
2016-12-07,765.91,96426096,643398.0,310580,286765766821,3.58,1172.5,1.0753,10847,21592.0
2016-12-08,769.88,80111904,578224.0,282554,286765766821,3.66,1173.34,1.0615,10893,21302.0
2016-12-09,771.73,68705296,539503.0,268680,286765766821,3.69,1164.91,1.0561,9588,19749.0
2016-12-10,774.42,53843100,488574.0,250109,286765766821,3.68,1164.91,1.0561,8835,18331.0
2016-12-11,771.17,57313400,495466.0,229746,286765766821,3.66,1159.78,1.0635,8676,16070.0
2016-12-12,775.52,76571000,532703.0,268506,286765766821,3.65,1159.78,1.0635,10465,18775.0
2016-12-13,781.91,81645600,564772.0,291579,286765766821,3.67,1160.33,1.0626,11745,20749.0
2016-12-14,780.09,75979000,535625.0,286189,286765766821,3.63,1151.03,1.0536,11373,21101.0
2016-12-15,779.35,81580096,534271.0,282558,308312273902,3.62,1134.49,1.0414,10924,19341.0
2016-12-16,781.96,83608200,558336.0,279228,310153855703,3.63,1131.99,1.0451,10416,19242.0
2016-12-17,788.34,78989800,507908.0,237986,310153855703,3.66,1131.99,1.0451,8770,18364.0
2016-12-18,791.08,60524400,467400.0,235648,310153855703,3.69,1139.95,1.0402,9127,18930.0
2016-12-19,791.83,74886400,569466.0,281978,310153855703,3.67,1139.95,1.0402,11821,25718.0
2016-12-20,796.49,99629296,581498.0,296335,310153855703,3.66,1134.12,1.0388,11646,22945.0
2016-12-21,817.15,155576000,620386.0,325518,310153855703,3.66,1132.6,1.0424,12246,25531.0
2016-12-22,852.16,200027008,605495.0,314485,310153855703,3.7,1130.59,1.0437,13374,27288.0
2016-12-23,894.17,275564000,561045.0,304845,310153855703,4.19,1131.68,1.0456,14116,29448.0
2016-12-24,907.7,137727008,481373.0,240683,310153855703,4.6,1131.68,1.0456,11547,22045.0
2016-12-25,889.48,143664992,411608.0,197199,310153855703,4.42,1142.0,1.0455,10882,17925.0
2016-12-26,903.65,123771000,535596.0,244772,310153855703,4.36,1142.0,1.0455,12433,19894.0
2016-12-27,921.47,167308000,575134.0,296390,310153855703,4.44,1138.39,1.0457,13454,22525.0
2016-12-28,955.38,236630000,556252.0,305230,312083434212,4.56,1140.54,1.0413,14314,24151.0
2016-12-29,970.63,199320000,574261.0,304455,317688400354,4.57,1150.4,1.0490000000000002,15813,22502.0
2016-12-30,960.28,187474000,574927.0,286661,317688400354,4.45,1150.94,1.0517,16270,18971.0
2016-12-31,958.84,99135104,521814.0,250125,317688400354,4.35,1150.94,1.0517,10295,18483.0
2017-01-01,980.94,147775008,423375.0,180346,317688400354,4.42,1133.75,1.0455,9554,21071.0
2017-01-02,1012.12,222184992,600708.0,290792,317688400354,4.6,1152.15,1.0455,22579,26461.0
2017-01-03,1032.78,185168000,545102.0,301500,317688400354,4.64,1155.07,1.0405,25183,27269.0
2017-01-04,1100.74,344945984,584414.0,328489,317688400354,4.73,1163.29,1.0489,22281,31611.0
2017-01-05,1067.91,510199008,549210.0,288361,317688400354,4.6,1172.88,1.0607,24655,33407.0
2017-01-06,961.8,351876000,636009.0,346244,317688400354,4.09,1175.22,1.0532,21964,29065.0
