Date,Weighted_bitcoin_price,Volume,Num_bitcoin_address,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,15d MA
2019/1/21,3585.94,5004347059,523017,315052,5.88E+12,9.62,735053,31.19,1279.62,52.922,1.137,7453,18571,3662.47,3652.44,3737.83
2019/1/22,3585.03,5313623556,519865,295910,5.88E+12,11.05,793769,31.31,1282.09,52.922,1.1362,7464,18601,3635.2,3642.97,3705.75
2019/1/23,3594.76,5433755649,593232,293348,5.88E+12,9.79,760073,31.9,1283.3,52.62,1.1379,7664,19434,3593.87,3648.7,3675.3
2019/1/24,3592.64,5262869046,566739,307984,5.88E+12,8.93,692269,32.32,1281.48,53.13,1.1307,8975,19994,3588.58,3635.27,3643.14
2019/1/25,3598.92,5265847539,523778,300947,5.88E+12,10.51,760603,32.82,1295.17,53.69,1.14,7981,17787,3596.86,3631.95,3637.57
2019/1/26,3612.62,5098183235,512501,288135,5.88E+12,9.59,718298,33.24,1295.17,53.69,1.14,7659,16307,3595.25,3625.82,3631.31
2019/1/27,3592.14,5570752966,430181,276514,5.88E+12,10.48,678953,32.78,1309.88,51.99,1.14,7671,14794,3601.03,3617.36,3627.11
2019/1/28,3520.18,6908930483,541648,307917,5.88E+12,9.92,770208,31.74,1302.08,51.99,1.1428,8200,19069,3595.4,3609.15,3629.32
2019/1/29,3448.47,5897159493,534219,326016,5.81E+12,9.88,778264,31.06,1307.66,53.31,1.1435,8277,19242,3552.29,3580.47,3612.49
2019/1/30,3463.66,5955112627,528518,321844,5.81E+12,10.61,829624,31.49,1316.06,54.23,1.1482,8699,19785,3500.85,3563.49,3599.45
2019/1/31,3473.98,5831198271,572176,353790,5.81E+12,9.14,783779,31.84,1321.37,53.79,1.1446,8288,20616,3468.25,3553.5,3587.4
2019/2/1,3470.51,5422926707,590243,339183,5.81E+12,9.26,784155,32.28,1319.84,46.54,1.1457,8423,14658,3464.03,3537.19,3571.63
2019/2/2,3499.14,5071623601,499556,321888,5.81E+12,9.97,757479,33.62,1319.84,46.54,1.1457,7523,15728,3477.31,3526.4,3559.49
2019/2/3,3487.36,5043937584,447396,300033,5.81E+12,10.38,724243,33.89,1318.63,46.54,1.1457,7115,15208,3488.93,3517.53,3544.67
2019/2/4,3461.29,5332718886,524791,335141,5.81E+12,9.81,784546,33.86,1313.96,46.54,1.1436,8795,18658,3491.01,3502.44,3534.88
2019/2/5,3462.85,5227549545,559509,353922,5.81E+12,9.84,802648,34.11,1316.9,46.54,1.1406,13112,19792,3481.41,3486.52,3526.53
2019/2/6,3437.63,5482196038,598210,349432,5.81E+12,8.77,800220,33.54,1310.79,46.54,1.1364,11068,20673,3463.17,3473.45,3516.66
2019/2/7,3409.14,5004962683,562218,352872,5.81E+12,8.3,713243,33.15,1304.97,46.54,1.1343,10044,18834,3446.43,3467.15,3504.42
2019/2/8,3538.7,7735623101,576688,335117,5.81E+12,8.84,729343,38.4,1312.22,53.9,1.1335,8619,20304,3426.53,3461.75,3490.04
2019/2/9,3667.32,6158833645,492019,310742,5.81E+12,9.58,705435,43.99,1312.22,53.9,1.1335,7622,18400,3493.34,3481.82,3494.82
2019/2/10,3674.85,6282256903,429046,299469,6.06E+12,10.26,705429,45.4,1314.93,53.9,1.1335,7550,15294,3579.15,3505.53,3499.73
2019/2/11,3670.48,6277056434,542544,315580,6.06E+12,9.98,784273,44.84,1310.16,53.9,1.1276,8698,17137,3676.06,3528,3507.32
2019/2/12,3645.86,6480384532,744912,271445,6.06E+12,11.18,890041,43.44,1310.02,53.9,1.1329,8768,18536,3669.94,3542.15,3520.03
2019/2/13,3643.17,6438903823,683689,352498,6.06E+12,9.45,857700,42.94,1309.34,53.9,1.1255,8609,19037,3664.05,3563.21,3534.71
2019/2/14,3625.5,6271044418,535009,354342,6.06E+12,10.04,860084,41.84,1307.58,54.486,1.1296,7843,20146,3644.68,3582.42,3545.13
2019/2/15,3623.55,6091952231,509495,296602,6.06E+12,11.51,807956,42.41,1317.77,55.746,1.1296,7745,17973,3634.16,3599.15,3556.49
2019/2/16,3628.29,5934744052,550473,331987,6.06E+12,9.59,766840,43.28,1317.77,55.746,1.1296,7736,14503,3623.25,3622.15,3565.98
2019/2/17,3651.73,7039512503,462206,327304,6.06E+12,9.11,690356,43.72,1323.38,55.746,1.1296,9614,15013,3622.49,3647.74,3573.75
2019/2/18,3798.43,9908216640,604582,344119,6.06E+12,9.27,809514,46.24,1329.06,56.306,1.131,8708,20088,3641.48,3648.53,3588.73
2019/2/19,3944.44,9933626655,589473,348086,6.06E+12,9.23,812732,48.11,1328.34,56.306,1.1338,9364,20657,3739.78,3675.69,3621.35
2019/2/20,3968.31,8693373948,611970,314190,6.06E+12,11.1,893278,49.79,1340.08,57.112,1.1345,9447,19783,3845.55,3704.24,3655.68
2019/2/21,3976.12,7775128102,568415,297476,6.06E+12,12.04,895187,50.38,1331.63,56.96,1.1339,9252,18673,3954.21,3743.28,3697.54
2019/2/22,3978.82,7826525254,659655,347677,6.06E+12,8.93,813948,49.42,1326.8,57.26,1.1342,9179,18990,3967.01,3776.68,3737.16
2019/2/23,4069.12,8922258316,489686,328096,6.06E+12,9.98,757345,50.48,1326.8,57.26,1.1342,8345,17467,3986.49,3818.18,3761.36
2019/2/24,3990.06,10794227451,476422,320309,6.07E+12,10.49,810281,48.36,1327.63,55.48,1.1342,9156,19043,4034.06,3876.58,3795.02
2019/2/25,3852.6,9318796067,550416,336491,6.07E+12,10.03,844086,45.64,1328.18,55.48,1.1358,9391,18557,3986.16,3897.65,3803.61
2019/2/26,3865.66,7931218996,628703,366407,6.07E+12,9.05,826224,45.82,1327.59,55.5,1.1392,9378,18337,3945.22,3925.75,3820.35
2019/2/27,3846.1,8301309684,580327,344419,6.07E+12,10.22,847960,45.41,1324.08,56.94,1.1372,9019,17989,3849.16,3945.81,3834.69
2019/2/28,3863.73,8399767798,577452,367677,6.07E+12,9.61,864363,46.1,1318.43,57.22,1.1369,10235,17668,3862.7,3938.63,3850.33
2019/3/1,3868.21,7661247975,603147,354260,6.07E+12,8.84,805935,47.22,1303.19,47.09,1.1378,8776,16498,3853.4,3928.37,3867.33
2019/3/2,3856.62,7578786076,542789,335732,6.07E+12,10.85,889395,48.4,1303.19,47.09,1.1378,8412,14475,3855.14,3912.79,3884.38
2019/3/3,3855.46,7253558152,453635,353537,6.07E+12,9.94,792667,48.72,1292.78,47.09,1.1378,8300,14176,3859.6,3902.82,3901.14
2019/3/4,3801.94,9029175788,575279,304051,6.07E+12,10.54,808612,47.32,1291.97,47.09,1.1339,9423,17545,3857.06,3885.23,3913.52
2019/3/5,3826.33,10174126415,615117,285567,6.07E+12,9.64,734089,49.95,1286.55,47.09,1.1301,9665,18838,3824.39,3842.9,3902.51
2019/3/6,3898,9175291529,636450,277735,6.07E+12,11.28,817213,54.34,1287.18,47.09,1.1308,9860,18028,3835.04,3852.45,3898.89
2019/3/7,3912.08,9584165519,616471,282381,6.07E+12,10.15,727680,56.78,1283.99,47.09,1.1192,9305,18488,3853.96,3854.81,3892.04
2019/3/8,3910,10638638944,614245,285118,6.07E+12,9.84,722204,56.66,1292.82,58.26,1.1239,7887,17183,3903.93,3861.15,3889
2019/3/9,3934.37,10796103518,540407,239354,6.07E+12,10.3,642365,57.34,1292.82,58.26,1.1239,6979,17366,3905.52,3866.72,3881.54
2019/3/10,3952.08,9713267607,445492,212741,6.07E+12,10.57,577528,57.53,1297.89,58.26,1.1239,7442,15841,3925.31,3878.78,3868.74
2019/3/11,3928.65,10125901903,654955,294599,6.07E+12,10.22,782713,56.32,1295.02,58.26,1.1264,8181,18186,3938.68,3889,3878.82
2019/3/12,3900.84,9809887079,615505,285510,6.07E+12,10,727810,55.79,1298.6,58.26,1.129,8042,19917,3940.05,3893.53,3880.43
2019/3/13,3909.57,9469184841,609454,285822,6.07E+12,10.68,821455,56.41,1306.32,58.26,1.1336,7677,18492,3922,3900.42,3884.34
2019/3/14,3919.44,10480789570,654299,299774,6.07E+12,9.41,749934,56.5,1302.63,58.61,1.1307,7760,20023,3907.04,3916.55,3888.32
2019/3/15,3942.53,9394210605,643452,296817,6.07E+12,9.37,721918,57.86,1299.57,58.58,1.1344,7172,20206,3913.42,3919.66,3893.29
2019/3/16,4012.83,9856166973,545186,262104,6.07E+12,8.81,569215,60.48,1299.57,58.58,1.1344,6406,17435,3930.67,3925.99,3900.53
