Date,Bitcoin_closeprice,Volume,Num_bitcoin_address,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,14d MA,WSJ Daily Sentiment,Regulation Sentiment,Privacy and Security Sentiment
07/11/2016,703.13,92117.74,531494,274135,2.55E+11,10.01,886719,3.85,1286.45,44.76,1.1041,11614,22734,706.06,710.53,697.32,-0.32,1,0.53
08/11/2016,709.85,112661.65,583441,295891,2.55E+11,8.5,866266,3.84,1271.25,43.49,1.1026,11807,22954,706.02,709.27,700.84,0.44,1,0.53
09/11/2016,723.27,183816.83,544983,269948,2.55E+11,9.64,891799,3.86,1287.6,43.49,1.091,12959,24370,708.17,710.16,704.57,0.44,1,0.53
10/11/2016,715.53,95812.57,525704,271206,2.55E+11,8.72,804537,3.84,1266.08,50.79,1.0893,11493,20972,712.08,712.64,707.79,0.44,1,0.53
11/11/2016,716.41,88135.08,500894,254456,2.55E+11,8.77,754813,3.82,1243.06,43.41,1.0855,10046,19923,716.22,711.05,709.73,0.44,1,0.53
12/11/2016,705.05,90922.84,506675,228718,2.55E+11,8.48,710403,3.79,1243.06,43.41,1.0855,8957,17540,718.4,708.34,711.64,0.44,1,0.53
13/11/2016,702.03,114748.33,469471,219515,2.55E+11,10.24,773399,3.81,1219.42,43.32,1.0737,9805,19573,712.33,710.16,710.97,0.44,1,0.53
14/11/2016,705.02,89570.3,561487,270334,2.55E+11,8.44,790228,3.88,1221.16,43.32,1.0737,21607,22700,707.83,710.02,710.98,0.59,1,0.53
15/11/2016,711.62,101519.86,569386,280196,2.55E+11,9.21,854412,3.9,1225.29,45.81,1.0722,11771,23129,704.03,710.2,711.27,0.59,1,0.53
16/11/2016,744.2,194085.16,548689,289618,2.55E+11,8.39,791348,3.96,1226.8,45.57,1.0691,12522,23016,706.22,710.21,709.97,-0.27,1,0.53
17/11/2016,740.98,145692.78,550422,277301,2.55E+11,9.11,898399,4,1223.36,45.42,1.0626,11377,22943,720.28,714.78,710.21,-0.27,1,0.53
18/11/2016,751.59,117184.12,549150,275777,2.82E+11,9.73,932393,3.96,1211.86,45.69,1.0588,10650,22105,732.27,718.23,713.95,-0.27,1,0.53
19/11/2016,751.62,147273.11,524407,249618,2.82E+11,10.14,852874,3.96,1211.86,45.69,1.0588,8894,20995,745.59,721.38,717.4,-0.27,1,0.53
20/11/2016,731.03,208524.11,517241,243463,2.82E+11,10.92,902306,3.94,1200.85,47.49,1.063,10466,17894,748.06,725.39,720.84,-0.27,1,0.53
21/11/2016,739.25,82646.77,548221,285654,2.82E+11,10.54,922493,3.94,1209.57,47.49,1.063,11120,22770,744.75,727.02,722.24,0.32,1,0.53
22/11/2016,751.35,174288.59,515430,285501,2.82E+11,10.85,958885,3.94,1213.46,48.03,1.0627,11421,22500,740.63,730.82,724.82,0.32,1,0.53
23/11/2016,744.59,102484.74,572136,276777,2.82E+11,9.71,951077,3.95,1200.88,47.96,1.0553,10960,21827,740.54,736.3,727.78,0.32,0.96,0.53
24/11/2016,740.29,115901.98,627191,328376,2.82E+11,8.96,951714,3.92,1186.29,47.98,1.0554,11876,21061,745.06,740.69,729.31,0.32,0.96,0.53
25/11/2016,741.65,91683.93,591485,315235,2.82E+11,9.51,942783,3.91,1183.14,46.06,1.0589,10238,20433,745.41,743.88,731.07,0.32,0.96,0.53
26/11/2016,735.38,74558.05,580075,277455,2.82E+11,9.41,944998,3.9,1183.14,46.06,1.0589,8430,19734,742.18,743.59,732.88,0.32,0.96,0.53
27/11/2016,732.03,71625.54,509057,237245,2.82E+11,9.93,821504,3.9,1182.25,47.08,1.0614,9523,19864,739.11,742.97,735.04,0.32,0.96,0.53
28/11/2016,735.81,84236.56,619715,298366,2.82E+11,8.84,909111,3.89,1190.75,47.08,1.0614,12311,22289,736.35,740.8,737.19,0.32,0.96,0.53
29/11/2016,735.6,93087,569254,289501,2.82E+11,9.66,906176,3.88,1189.49,45.23,1.065,14544,21602,734.41,739.04,739.39,0.32,0.96,0.53
30/11/2016,745.69,113373.25,544081,292512,2.82E+11,10.08,912247,3.89,1180.16,49.44,1.0589,12018,21457,734.48,739.55,741.1,0.32,0.96,0.53
01/12/2016,756.77,107027.1,542441,239536,2.82E+11,9.85,899509,3.91,1168.18,30.44,1.0661,10921,21117,739.03,740.27,741.2,0.4,0.96,0.53
02/12/2016,777.94,166026.96,629587,315335,2.87E+11,10.12,976569,3.94,1173.89,29.44,1.0664,11564,20335,746.02,740.87,742.33,0.4,0.96,0.53
03/12/2016,771.16,89955.5,612406,287816,2.87E+11,8.38,880862,3.93,1173.89,29.44,1.0664,8544,16186,760.13,744.57,744.21,0.4,0.96,0.53
04/12/2016,773.87,78455.07,575641,245502,2.87E+11,9.67,856999,3.92,1177.59,42.17,1.0764,8833,16345,768.62,748,745.61,0.4,0.96,0.53
05/12/2016,758.7,139160.3,604251,277849,2.87E+11,9.48,882688,3.66,1177.59,46.7,1.0764,10512,18558,774.32,751.58,748.67,0,0.95,0.53
06/12/2016,764.22,152553.1,671328,319612,2.87E+11,9.57,962761,3.52,1173.74,46.7,1.0718,11527,20236,767.91,754.17,750.06,0.27,0.95,0.53
07/12/2016,768.13,125897.42,643398,310580,2.87E+11,8.36,884193,3.58,1172.5,46.8,1.0753,10847,21592,765.6,757.75,750.98,0.03,0.95,0.53
08/12/2016,770.81,104057.65,578224,282554,2.87E+11,8.95,850178,3.66,1173.34,44.49,1.0615,10893,21302,763.68,761.34,752.66,0.03,0.95,0.53
09/12/2016,772.79,89027.63,539503,268680,2.87E+11,10.7,930324,3.69,1164.91,46.29,1.0561,9588,19749,767.72,765.25,754.84,0.03,0.95,0.53
10/12/2016,774.65,69527,488574,250109,2.87E+11,11.12,898482,3.68,1164.91,50.18,1.0561,8835,18331,770.58,768.27,757.06,0.03,0.95,0.53
11/12/2016,769.73,74320.06,495466,229746,2.87E+11,7.72,684040,3.66,1159.78,50.18,1.0635,8676,16070,772.75,770.25,759.87,0.03,0.95,0.53
12/12/2016,780.09,98735.04,532703,268506,2.87E+11,9.2,806015,3.65,1159.78,52.83,1.0635,10465,18775,772.39,769.34,762.56,0,0.95,0.53
13/12/2016,780.56,104418.16,564772,291579,2.87E+11,8.06,814901,3.67,1160.33,52.98,1.0626,11745,20749,774.82,770.33,765.73,0,0.95,0.53
14/12/2016,781.48,97397.74,535625,286189,2.87E+11,10.09,901628,3.63,1151.03,51.04,1.0536,11373,21101,776.79,771.08,768.94,0,0.95,0.53
15/12/2016,778.09,104677.1,534271,282558,3.10E+11,11.71,955426,3.62,1134.49,50.9,1.0414,10924,19341,780.71,773.61,771.49,0,0.95,0.53
16/12/2016,784.91,106921.33,558336,279228,3.10E+11,10.48,966617,3.63,1131.99,51.9,1.0451,10416,19242,780.04,775.15,773.02,0,0.95,0.53
17/12/2016,790.83,100197.63,507908,237986,3.10E+11,10.18,817034,3.66,1131.99,51.9,1.0451,8770,18364,781.49,777.01,773.51,0,0.95,0.53
18/12/2016,790.53,76508.57,467400,235648,3.10E+11,10.36,861416,3.69,1139.95,52.12,1.0402,9127,18930,784.61,779.24,774.92,0,0.95,0.53
19/12/2016,792.71,94573.84,569466,281978,3.10E+11,9.46,914775,3.67,1139.95,52.12,1.0402,11821,25718,788.76,781.21,776.11,0,0.95,0.2
20/12/2016,800.88,125085.43,581498,296335,3.10E+11,10.46,970380,3.66,1134.12,52.23,1.0388,11646,22945,791.36,783.21,778.54,0,0.95,0.2
21/12/2016,834.28,190388.55,620386,325518,3.10E+11,9.01,963966,3.66,1132.6,52.49,1.0424,12246,25531,794.71,786.68,781.16,0,0.95,1
22/12/2016,864.54,234729.4,605495,314485,3.10E+11,9.12,919836,3.7,1130.59,52.95,1.0437,13374,27288,809.29,792.7,785.88,0,0.95,1
23/12/2016,921.98,308178.53,561045,304845,3.10E+11,9.5,887990,4.19,1131.68,53.02,1.0456,14116,29448,833.23,802.03,792.58,0.38,0.95,1
24/12/2016,898.82,151731.86,481373,240683,3.10E+11,10.47,854890,4.6,1131.68,53.02,1.0456,11547,22045,873.6,817.64,803.23,0.38,0.95,1
25/12/2016,896.18,161515.71,411608,197199,3.10E+11,8.74,648126,4.42,1142,53.02,1.0455,10882,17925,895.11,831.05,812.1,0.38,0.95,1
26/12/2016,907.61,136967.85,535596,244772,3.10E+11,10.12,855863,4.36,1142,53.9,1.0455,12433,19894,905.66,843.42,821.13,0.38,0.95,1
27/12/2016,933.2,181566.41,575134,296390,3.10E+11,9.23,876639,4.44,1138.39,53.9,1.0457,13454,22525,900.87,856.39,830.24,0.38,0.95,1
28/12/2016,975.92,247681.55,556252,305230,3.18E+11,8.73,868480,4.56,1140.54,54.06,1.0413,14314,24151,912.33,872.24,841.15,0.38,0.95,1
29/12/2016,973.5,205351.16,574261,304455,3.18E+11,9.68,940398,4.57,1150.4,53.77,1.049,15813,22502,938.91,892.6,855.03,0.38,0.95,1
30/12/2016,961.24,195228.48,574927,286661,3.18E+11,9.14,871708,4.45,1150.94,53.72,1.0517,16270,18971,960.87,911.78,868.99,-0.01,0.95,1
31/12/2016,963.74,103390.66,521814,250125,3.18E+11,9.67,803916,4.35,1150.94,53.72,1.0517,10295,18483,970.22,925.89,881.59,-0.01,0.95,1
01/01/2017,998.33,150646.33,423375,180346,3.18E+11,9.29,698540,4.42,1133.75,53.88,1.0455,9554,21071,966.16,936.91,893.94,-0.01,0.95,1
02/01/2017,1021.75,219524.36,600708,290792,3.18E+11,9.07,944878,4.6,1152.15,53.88,1.0455,22579,26461,974.44,945.39,908.78,-0.01,0.95,1
03/01/2017,1043.84,179290.85,545102,301500,3.18E+11,8.77,906574,4.64,1155.07,53.83,1.0405,25183,27269,994.61,959.05,925.14,0.67,0.95,1
04/01/2017,1154.73,313376.44,584414,328489,3.18E+11,9.38,986063,4.73,1163.29,53.83,1.0489,22281,31611,1021.31,975.46,942.5,0.67,0.95,0.64
05/01/2017,1013.38,477754.69,549210,288361,3.18E+11,10.33,984197,4.6,1172.88,48.84,1.0607,24655,33407,1073.44,1002.92,965.38,-0.19,0.95,0.64
06/01/2017,902.2,365851.53,636009,346244,3.18E+11,8.96,984331,4.09,1175.22,48.36,1.0532,21964,29065,1070.65,1011.83,976.02,-0.19,0.95,0.64
07/01/2017,908.59,315497.84,575818,281922,3.18E+11,10.33,987246,3.85,1175.22,48.36,1.0532,17362,22717,1023.44,1003.63,974.6,-0.19,0.95,0.64
08/01/2017,911.2,173964.76,517117,259934,3.18E+11,8.7,810419,3.97,1188.75,49.16,1.0574,16490,19595,941.39,996.42,975.3,0.38,0.95,0.64
09/01/2017,902.83,157223.59,513475,269811,3.18E+11,10.58,923003,4.15,1188.75,47.29,1.0574,17720,23277,907.33,990.86,976.37,0.38,0.95,0.64
10/01/2017,907.68,127751.49,589739,323728,3.37E+11,8.97,959720,4.46,1185.5,47.29,1.0554,16258,22918,907.54,984.09,976.03,-0.88,0.95,0.64
11/01/2017,777.76,369265.57,525287,302905,3.37E+11,9.46,923016,4.22,1185.52,54.3,1.0582,17559,29228,907.24,974.02,974.21,-0.38,0.46,0.64
12/01/2017,804.83,281243.75,525778,294953,3.37E+11,8.34,801678,3.9,1185.52,58.36,1.0613,18224,30387,862.76,946.91,960.06,-0.38,0.46,0.64
13/01/2017,823.98,208813.86,513655,272597,3.37E+11,9.65,840488,3.9,1195.18,52.37,1.0643,16546,28785,830.09,920.36,948.01,0,0.46,0.64
14/01/2017,818.41,113108.36,487220,242097,3.37E+11,8.35,742767,3.9,1195.18,52.37,1.0643,15220,22367,802.19,883.61,938.2,0,0.46,0.64
15/01/2017,821.8,86704.52,475729,235832,3.37E+11,8.63,677068,3.91,1205.65,52.64,1.0601,12144,22232,815.74,861.94,927.82,0,0.46,0.64
16/01/2017,831.53,100063.12,513070,267471,3.37E+11,8.54,758335,3.91,1205.65,52.64,1.0601,13679,24103,821.4,853.01,915.21,0,0.46,0.64
17/01/2017,907.94,178257.83,551064,292539,3.37E+11,9.12,900242,3.91,1210.41,52.48,1.0713,16112,25648,823.91,844.45,901.63,0,0.46,0.64
18/01/2017,886.62,252731.95,574624,296950,3.37E+11,9.6,893843,3.88,1214.89,51.08,1.063,14637,26491,853.76,844.08,891.92,0,0.46,0.64
19/01/2017,899.07,118136.88,620881,300431,3.37E+11,8.28,834369,3.86,1207.34,51.37,1.0664,14435,27848,875.36,842.28,872.77,-0.56,0.46,0.64
20/01/2017,895.03,96914.07,587282,298188,3.37E+11,7.6,722273,3.88,1207.34,52.42,1.0703,11860,23365,897.88,841.33,864.6,0.51,0.46,0.64
21/01/2017,921.79,122143.59,552658,263381,3.37E+11,7.97,693089,3.9,1193.35,52.42,1.0703,10255,20833,893.57,854.36,864.09,0.51,0.46,0.64
22/01/2017,924.67,126642.33,495222,236712,3.93E+11,8.17,674560,3.87,1193.35,52.75,1.0765,11029,20816,905.3,867.35,865.03,0.51,0.46,0.64
23/01/2017,921.01,79737.99,550007,235392,3.93E+11,10.48,908684,3.84,1214.91,52.75,1.0765,14272,24809,913.83,878.54,866,-0.3,0.46,0.64
24/01/2017,892.69,123044.37,603034,278028,3.93E+11,9.73,973658,3.81,1215.28,53.18,1.0731,13062,28304,922.49,889.94,867.29,-0.3,0.46,0.64
25/01/2017,901.54,134690.67,614252,304578,3.93E+11,9.58,987840,3.75,1204.14,52.75,1.0748,12050,27278,912.79,897.82,866.22,-0.3,0.46,0.64
26/01/2017,917.59,144948.26,627055,313600,3.93E+11,9.36,993138,3.77,1191.22,53.78,1.0682,11932,24366,905.08,905.6,875.07,-0.3,-0.85,0.64
27/01/2017,919.75,136619.17,605182,263162,3.93E+11,8.34,837680,3.84,1188.33,53.17,1.0699,11747,23178,903.94,906.67,883.12,-0.3,-0.85,0.64
28/01/2017,921.59,74873.65,555265,246243,3.93E+11,9.59,877466,3.85,1188.33,53.17,1.0699,12571,21300,912.96,910.35,889.96,-0.3,-0.85,0.64
29/01/2017,919.5,66068.47,566127,241460,3.93E+11,8.68,862492,3.85,1191.18,52.63,1.0695,11690,20789,919.64,912.85,897.33,-0.3,-0.85,0.64
30/01/2017,920.38,84959.49,545227,247264,3.93E+11,9.94,955112,3.94,1194.58,52.63,1.0695,14073,27170,920.28,915.57,904.31,0.18,-0.85,0.64
31/01/2017,970.4,173962.03,569731,307538,3.93E+11,9.96,959546,4.06,1205.15,52.81,1.0798,13225,23711,920.49,915.41,910.66,0.18,0.4,0.64
01/02/2017,989.02,153181.28,675244,350368,3.93E+11,7.49,962289,4.08,1209.69,52.81,1.0769,13278,22600,936.76,920.49,915.12,0.18,0.4,0.64
02/02/2017,1011.8,145873.51,583892,259402,3.93E+11,9.16,913957,4.07,1216.75,53.54,1.0759,13524,23547,959.93,928.05,922.43,0.18,-0.67,0.64
03/02/2017,1029.91,197136.17,606928,323414,3.93E+11,9.68,970819,4.08,1216.79,52.61,1.0783,12876,26694,990.41,941.29,930.48,0.18,-0.67,0.64
04/02/2017,1042.9,149991.29,592108,284634,4.22E+11,10.03,952156,4.06,1216.79,52.61,1.0783,11078,27112,1010.24,955.55,940.12,0.18,-0.67,0.64
05/02/2017,1027.34,110430.18,571232,291942,4.22E+11,9.04,957945,4.05,1220.2,47.66,1.075,12070,23530,1028.2,969.47,948.77,0.1,-0.67,0.64
06/02/2017,1038.15,107999.3,556820,229902,4.22E+11,11.48,979201,4.06,1228.48,47.66,1.075,13166,29026,1033.38,981.43,956.1,0.1,-0.49,0.64
07/02/2017,1061.35,138936.53,629062,325117,4.22E+11,9.4,945681,4.05,1233.03,47.66,1.0683,13554,30138,1036.13,994.38,964.47,0.1,-1,0.64
08/02/2017,1063.07,190346.65,594709,308170,4.22E+11,9.98,961129,4.03,1237.83,49.59,1.0698,13313,26445,1042.28,1010.14,976.52,0.38,-1,-0.4
09/02/2017,994.38,397152.19,641833,346375,4.22E+11,8.59,956030,3.9,1234.52,49.59,1.0655,13381,27886,1054.19,1025.99,988.05,-0.49,-1,-0.4
10/02/2017,988.67,193848.22,574235,301642,4.22E+11,9.73,967545,3.77,1230.27,50.58,1.0643,12212,26096,1039.6,1028.66,993.54,-0.49,-1,-0.4
11/02/2017,1004.45,102633.56,546267,262547,4.22E+11,10.35,963661,3.78,1230.27,54.54,1.0643,10009,26759,1015.37,1028.62,998.46,-0.49,-1,-0.4
12/02/2017,999.18,67455.8,476601,237604,4.22E+11,10.31,872459,3.78,1233.58,54.54,1.0598,10944,27211,995.83,1027.8,1004.38,-0.49,-1,-0.4
13/02/2017,990.64,101427.55,557770,288127,4.22E+11,8.76,910462,3.74,1227.44,52.93,1.0598,12472,24621,997.43,1024.39,1010.07,-0.49,-1,-0.4
14/02/2017,1004.55,138144.93,591792,314915,4.22E+11,8.54,884733,3.74,1227.78,53.2,1.0578,11624,27568,998.09,1018.58,1015.09,-0.49,-1,-0.4
15/02/2017,1007.48,89221.39,564627,294647,4.22E+11,10.16,940088,3.79,1227.78,53.11,1.0601,12330,26945,998.12,1016.05,1017.53,-0.49,-1,-0.4
16/02/2017,1027.44,119993.52,556662,283052,4.22E+11,9.82,973948,3.8,1236.94,53.36,1.0674,12923,24357,1000.89,1012.64,1018.85,-0.49,-1,-0.4
17/02/2017,1046.21,131504.45,605463,319616,4.22E+11,9.53,969075,3.8,1238.04,53.4,1.0616,14331,26355,1013.16,1008.87,1019.97,-0.49,-1,-0.4
18/02/2017,1054.42,94094.05,611856,285992,4.41E+11,9.54,961979,3.81,1238.04,53.4,1.0616,12842,21344,1027.04,1007,1021.13,-0.49,-1,-0.4
19/02/2017,1047.87,73685.94,516961,251587,4.41E+11,10.69,930882,3.77,1232.64,53.69,1.0614,10644,19946,1042.69,1013.67,1021.95,-0.49,-1,-0.4
20/02/2017,1079.98,103017.76,569795,282580,4.41E+11,9.69,951329,3.77,1242.08,53.69,1.0614,12193,26113,1049.5,1020.25,1023.42,-0.49,-1,-0.4
21/02/2017,1115.3,170315.98,588449,278952,4.41E+11,10.47,949667,3.78,1234.72,54.06,1.0536,13870,25187,1060.76,1028.64,1026.41,-0.49,-1,-0.4
22/02/2017,1117.44,122113.16,557307,282056,4.41E+11,10.29,977160,3.8,1236.57,53.59,1.0558,13371,26751,1081.05,1041.54,1030.26,-0.49,-1,-0.4
23/02/2017,1166.72,165550.21,599019,325763,4.41E+11,9.64,960712,3.82,1243.3,54.45,1.0582,14046,27929,1104.24,1055.63,1034.14,-0.49,-1,-0.4
24/02/2017,1173.68,282774.93,667890,343642,4.41E+11,8.94,971179,3.84,1253.57,53.99,1.0563,15834,37286,1133.15,1073.65,1046.45,0.71,-1,0.92
25/02/2017,1143.84,121344.34,610532,326354,4.41E+11,8.66,966332,3.84,1253.57,53.99,1.0563,17751,24005,1152.61,1092.12,1059.67,0.71,-1,0.92
26/02/2017,1165.2,101134.76,592232,265025,4.41E+11,7.97,921751,3.82,1256.98,54.05,1.0587,16385,27326,1161.41,1105.05,1069.63,0.71,-1,0.92
27/02/2017,1179.97,112234.28,556794,284411,4.41E+11,10.09,945149,3.81,1253.57,54.05,1.0587,15063,24703,1160.91,1118.27,1081.48,0.71,1,0.92
28/02/2017,1179.97,156551.33,604428,325261,4.41E+11,9.42,968234,3.79,1251.84,54.01,1.0576,15679,23501,1163,1132.22,1095.01,-0.52,1,0.92
01/03/2017,1222.5,190693.31,590693,315739,4.41E+11,9.89,979146,3.78,1246.24,52.33,1.0547,17507,25248,1175.05,1146.9,1107.54,-0.52,1,0.92
02/03/2017,1251.01,297389.3,610153,329271,4.41E+11,9.19,955612,3.9,1240.87,53.83,1.0507,18929,28277,1194.15,1162.74,1122.9,-0.52,1,0.92
03/03/2017,1274.99,249757.95,641410,337159,4.61E+11,9.67,985290,3.94,1232.2,53.33,1.0622,40347,31848,1217.83,1177.81,1138.87,-0.52,1,0.92
04/03/2017,1255.15,145380.84,529068,265648,4.61E+11,10.89,985904,3.89,1232.2,50.24,1.0622,25835,24535,1249.5,1195.32,1155.21,-0.52,1,0.92
05/03/2017,1267.12,106730.38,612220,280592,4.61E+11,9.51,983301,3.88,1234.78,47.82,1.0582,17862,22507,1260.38,1205.15,1169.54,-0.52,1,0.92
06/03/2017,1272.83,120968.8,563092,287589,4.61E+11,10.38,965533,3.9,1230.91,47.82,1.0582,20274,29476,1265.75,1215.53,1185.21,0.61,1,0.92
07/03/2017,1223.54,234075.93,651489,327749,4.61E+11,9.48,974862,3.86,1219.27,47.07,1.0566,17149,31214,1265.03,1229.86,1198.98,0.61,1,0.92
08/03/2017,1150,279881.69,626813,296966,4.61E+11,10.03,979427,3.79,1211.25,49.03,1.0541,15721,28463,1254.5,1236.34,1206.71,0.48,1,0.92
09/03/2017,1188.49,181534.67,622875,303484,4.61E+11,9.59,991798,3.8,1204.47,49.03,1.0577,15556,29362,1215.46,1233.01,1209.04,0.48,1,0.92
10/03/2017,1116.72,484589.77,649333,308326,4.61E+11,9.45,991821,3.8,1201.8,50.42,1.0673,19093,36952,1187.34,1233.96,1210.59,-0.85,0.65,0.98
11/03/2017,1175.83,246243.17,603874,280532,4.61E+11,9.64,997576,3.79,1201.8,55.64,1.0673,15958,30193,1151.74,1222.21,1206.52,-0.85,0.42,0.98
12/03/2017,1221.38,189300.71,507337,220955,4.61E+11,9.32,960146,3.82,1205.75,55.64,1.0653,14093,26226,1160.35,1213.85,1208.81,-0.85,0.42,0.98
13/03/2017,1231.92,309919.15,582164,272934,4.61E+11,9.9,982872,4.03,1203.24,48.4,1.0653,16417,27414,1171.31,1207.9,1212.82,-0.85,0.42,0.98
14/03/2017,1240,198721.67,669199,310239,4.61E+11,9.25,962449,4.1,1201.57,47.72,1.0604,19528,27110,1209.71,1205.31,1216.53,-0.85,0.42,0.98
15/03/2017,1249.61,239147.01,620597,292292,4.61E+11,10.1,983984,4.1,1209.56,48.86,1.0734,17689,25560,1231.1,1202.3,1220.82,-0.42,0.42,-1
16/03/2017,1187.81,526701.8,410410,326881,4.61E+11,9.43,988260,4.22,1224.48,48.75,1.0766,16895,26412,1240.51,1199.72,1222.76,-0.42,0.42,-1
17/03/2017,1100.23,619807.35,662121,292042,4.76E+11,9.39,995549,4.14,1228.12,48.78,1.0738,15663,28612,1225.81,1195.75,1218.24,0,0.84,-1
18/03/2017,973.82,599532.97,647693,263373,4.76E+11,9.15,942046,4.01,1228.12,48.78,1.0738,15288,25964,1179.22,1190.22,1205.76,0,0.84,-1
19/03/2017,1036.74,400626.58,617858,269171,4.76E+11,8.75,889056,3.96,1230.4,48.22,1.0739,14669,26859,1087.29,1166.37,1185.66,-0.74,0.84,-1
20/03/2017,1054.23,273458.66,250634,276897,4.76E+11,10.57,977387,3.98,1232.54,48.22,1.0739,17922,30480,1036.93,1157.48,1169.21,-0.74,0.84,-1
21/03/2017,1120.54,309982.37,617255,287913,4.76E+11,10.11,982004,4.02,1238.8,47.34,1.0811,16453,29659,1021.6,1143.97,1153.59,-0.74,0.84,-1
22/03/2017,1049.14,353888.82,676136,316434,4.76E+11,9.07,982097,3.96,1247.18,48.04,1.0797,14885,32507,1070.5,1132.77,1146.24,-0.54,0.84,-1
23/03/2017,1038.59,238087.94,598006,287723,4.76E+11,9.7,965089,3.96,1247.19,47.7,1.0783,14546,39969,1074.64,1112.46,1139.03,-0.54,0.84,-1
24/03/2017,937.52,497153,645206,289345,4.76E+11,8.21,869938,4.03,1249.04,47.97,1.0798,13225,30279,1069.42,1090.08,1128.33,-0.54,0.84,-1
25/03/2017,972.78,460096.08,558708,242842,4.76E+11,10.66,939925,4.06,1249.04,47.97,1.0798,11334,29728,1008.42,1055.4,1115.53,-0.54,0.84,-1
26/03/2017,966.72,311224.53,533165,219338,4.76E+11,8.83,676743,4.06,1254.98,47.73,1.0864,12736,23985,982.96,1031.51,1101.02,-0.54,0.84,-1
27/03/2017,1045.77,369193.8,513215,232159,4.76E+11,10.9,900950,4.08,1253.87,47.73,1.0864,13370,25216,959.01,1016.68,1082.83,-0.54,0.84,-1
28/03/2017,1047.15,311971.93,688370,293846,4.76E+11,9.28,985684,4.12,1254.18,48.37,1.0814,13970,26462,995.09,1024.67,1069.54,-0.18,0.84,-1
29/03/2017,1039.97,287180.41,599767,283793,4.76E+11,10.42,973170,4.16,1251.5,49.51,1.0766,13533,24593,1019.88,1025.83,1055.76,-0.18,0.84,-1
30/03/2017,1026.43,341200.97,643514,288624,5.00E+11,8.56,962550,5.59,1252.15,50.35,1.0674,13812,25723,1044.3,1024.24,1040.79,-0.18,0.84,-1
31/03/2017,1071.79,425987.63,564448,259268,5.00E+11,10.93,960528,6.65,1246.02,50.6,1.0652,12980,24542,1037.85,1013.79,1029.26,-0.18,0.84,-1
01/04/2017,1080.5,269111.54,605586,255739,5.00E+11,10.94,967155,6.7,1246.02,53.26,1.0652,11815,21680,1046.06,1016.3,1027.23,-0.18,0.84,-1
02/04/2017,1102.17,471100.19,599975,244045,5.00E+11,9.07,824274,7.3,1249.13,53.26,1.067,11420,21011,1059.57,1020.96,1034.85,-0.18,0.84,-1
03/04/2017,1143.81,515785.2,669406,287965,5.00E+11,8.16,878287,7.92,1252.68,51.03,1.067,14614,25315,1084.82,1039.25,1039.52,-0.18,0.84,-1
04/04/2017,1133.25,383087.65,587885,255890,5.00E+11,11.62,977861,8.22,1255.77,51.03,1.0674,14537,26979,1108.83,1058.26,1045.92,-0.23,0.84,-1
05/04/2017,1124.78,368071.98,668462,316393,5.00E+11,8.87,966858,9.68,1253.24,45.52,1.0663,13465,28967,1126.41,1076.76,1046.83,-0.23,0.84,-1
06/04/2017,1182.68,442359.86,635050,290318,5.00E+11,9.76,977745,10.62,1254.7,45.52,1.0644,13169,28251,1133.95,1085.54,1052.23,-0.23,0.84,-1
07/04/2017,1176.9,269473.43,643828,295301,5.00E+11,8.94,977586,9.83,1256.64,47.08,1.0591,13208,29445,1146.9,1100.6,1062.52,-0.23,0.84,-1
08/04/2017,1175.95,178283.53,557779,226822,5.00E+11,10.17,974429,9.74,631.02,49.58,1.0591,11200,23272,1161.45,1115.81,1079.62,-0.23,0.84,-1
09/04/2017,1187.87,204788.83,587557,238127,5.00E+11,9.34,925462,9.26,1254.05,47.37,1.0596,10873,22661,1178.51,1132.43,1094.13,0.36,0.84,0.3
10/04/2017,1187.13,182033.82,597574,273237,5.00E+11,9.81,917566,8.76,1253.64,49.98,1.0596,13166,26562,1180.24,1145.32,1109.93,0,0.84,0.34
11/04/2017,1205.01,180603.17,675469,307726,5.00E+11,8.6,962832,8.93,1265.6,49.98,1.0605,16999,28441,1183.65,1157.17,1120.03,0,0.84,0.34
12/04/2017,1200.37,240130.77,613209,277951,5.00E+11,10.08,982567,9.88,1279.97,57.47,1.0665,13871,29250,1193.34,1168.6,1131.3,0.23,0.84,0.34
13/04/2017,1169.28,297482.16,550895,228552,5.21E+11,11.2,972980,10.4,1291.85,53.18,1.0613,13786,27278,1197.5,1174.88,1142.76,0.23,0.84,0.34
14/04/2017,1167.54,217406.93,637706,290069,5.21E+11,10.55,995109,10.18,1285.98,53.18,1.0618,12174,25953,1191.55,1178.89,1152.96,0.23,0.84,0.34
15/04/2017,1172.52,173507.51,616837,270555,5.21E+11,9.54,991701,10.58,1285.98,53.18,1.0618,10065,22135,1179.06,1183.64,1159.8,0.23,0.84,0.34
16/04/2017,1182.94,155433.31,528726,211683,5.21E+11,9.88,927419,10.76,1288.31,52.65,1.0643,11044,23562,1169.78,1182.51,1166.38,0.23,0.84,0.34
17/04/2017,1193.91,213463.39,534542,245046,5.21E+11,10.41,930786,10.65,1288.31,52.65,1.0643,18666,28015,1174.33,1183.18,1172.15,0.66,0.84,0.34
