Date,Open,High,Low,Close,Volume%,Volume,Weighted_bitcoin_price,Address,generatedCoin,Mining_Difficulty,Weighted_litecoin_price,Volume_litecoin,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,9d MA,15d MA,Lable
3/10/2018,6553.86,6571.46,6454.03,6502.59,-0.02,596169.3004,6520.48,694010,1813,7.15E+12,58.43,7743693.308,1201.63,65.51,1.1487,9672,31711,6549.44,6567.25,6587.96,6502.59
4/10/2018,6497.91,6603.31,6497.91,6576.69,-0.05,586557.6807,6543.96,642395,1875,7.45E+12,58.07,5917031.169,1200.13,65.51,1.1516,9361,34224,6545.13,6595.83,6599.83,6576.69
5/10/2018,6574.15,6623.62,6557.41,6622.48,-0.11,556758.5929,6594.42,688115,1625,7.45E+12,58.47,6358645.459,1201.47,71.36,1.1534,8776,34221,6567.25,6604.58,6606.69,6622.48
6/10/2018,6622.45,6628.54,6577.8,6588.31,0.02,493579.9209,6604.28,588478,1563,7.45E+12,58.23,6455435.343,1201.47,71.36,1.1534,7699,29246,6595.83,6614.50,6596.91,6588.31
7/10/2018,6590.68,6641.49,6557.04,6602.95,0.2,501153.3728,6598.04,598361,1775,7.45E+12,57.92,7515020.718,1202.88,74.11,1.1534,7645,28503,6604.58,6632.61,6588.98,6602.95
8/10/2018,6600.19,6675.06,6576.04,6652.23,-0.1,600593.4306,6625.88,646076,1688,7.45E+12,58.73,5915341.393,1194.11,67.63,1.1493,10673,37692,6614.50,6626.80,6585.08,6652.23
9/10/2018,6653.08,6661.41,6606.94,6642.64,0.06,539195.7862,6641.02,621386,1625,7.45E+12,58.98,5400898.61,1183.88,67.54,1.1496,12687,35538,6632.61,6494.80,6588.23,6642.64
10/10/2018,6640.29,6640.29,6538.96,6585.53,0.41,573775.9552,6601.27,642600,1800,7.45E+12,58.18,6153471.983,1191.09,73.17,1.1533,9488,33842,6626.80,6372.12,6597.50,6585.53
11/10/2018,6586.74,6586.74,6243.74,6256.24,-0.25,807315.2643,6418.36,686810,1988,7.45E+12,54.54,6290759.076,1210.39,73.17,1.1593,9063,32278,6494.80,6272.27,6581.59,6256.24
12/10/2018,6239.25,6328.5,6236.47,6274.58,-0.19,603457.9007,6269.7,693363,1650,7.45E+12,52.28,5372819.434,1220.34,51,1.1575,8846,28937,6372.12,6283.83,6554.77,6274.58
13/10/2018,6278.08,6308.51,6259.81,6285.99,0,487662.1413,6283.1,573912,1763,7.45E+12,53.6,4427854.478,1220.34,51,1.1575,7582,27760,6272.27,6391.15,6530.90,6285.99
14/10/2018,6288.49,6363.21,6280.15,6290.93,1.31,489290.6418,6305.7,524084,1425,7.45E+12,52.89,4579712.611,1217.93,71.78,1.1575,7860,28150,6283.83,6494.53,6510.16,6290.93
15/10/2018,6292.64,6965.06,6258.68,6596.54,-0.45,1129061.017,6528.23,699171,2025,7.45E+12,54.1,7980868.762,1226.48,71.78,1.1584,10030,35275,6391.15,6579.03,6508.23,6596.54
16/10/2018,6601.41,6673.59,6571.37,6596.11,0.01,616402.0924,6610.62,678723,1688,7.45E+12,54.55,5168047.663,1227.03,71.92,1.1575,9497,35006,6494.53,6539.08,6508.66,6596.11
17/10/2018,6590.52,6601.21,6517.45,6544.43,-0.03,622911.9054,6563.4,673361,1725,7.45E+12,53.82,5481642.512,1224.17,69.74,1.1501,8716,33145,6579.03,6495.52,6507.88,6544.43
18/10/2018,6542.33,6567.54,6450.04,6476.71,-0.08,602855.0535,6509.16,654573,1725,7.45E+12,53.09,5583179.506,1225.36,68.674,1.1455,8855,30155,6539.08,6477.10,6506.16,6476.71
19/10/2018,6478.07,6493.68,6445.31,6465.41,-0.06,553095.3757,6470.62,685201,1775,7.18E+12,52.85,5149101.23,1226.63,69.216,1.1531,9439,28097,6495.52,6478.98,6498.74,6465.41
20/10/2018,6460.92,6497.72,6449,6489.19,-0.04,521937.0394,6474.21,593963,1788,7.18E+12,53.17,4860221.93,1226.63,69.216,1.1531,8003,23204,6477.10,6486.23,6489.85,6489.19
21/10/2018,6490.09,6556.38,6476,6482.35,0.13,500462.9914,6501.2,554355,1725,7.18E+12,53.21,5140199.211,1226.88,69.322,1.1531,8058,22298,6478.98,6481.75,6482.79,6482.35
22/10/2018,6486.05,6543.8,6462.98,6487.16,0.01,565490.3772,6495,676895,1938,7.18E+12,52.52,5014032.749,1225.43,69.322,1.1467,11136,30300,6486.23,6486.25,6475.07,6487.16
23/10/2018,6472.36,6506.01,6451.27,6475.74,-0.08,573804.0313,6476.34,683587,1925,7.18E+12,52.4,5305820.611,1231.97,66.43,1.1472,9588,30702,6481.75,6482.62,6463.30,6475.74
24/10/2018,6478.89,6521.99,6468.86,6495.84,-0.05,527570.3238,6491.4,637741,1413,7.18E+12,52.57,5536275.442,1231.59,66.82,1.1399,10140,29969,6486.25,6482.29,6453.52,6495.84
25/10/2018,6484.65,6504.65,6447.03,6476.29,0.02,498684.0379,6478.15,659220,1713,7.18E+12,52.32,4608505.352,1230.07,67.33,1.1375,9440,25693,6482.62,6477.14,6446.23,6476.29
26/10/2018,6468.44,6498.29,6449.61,6474.75,0.03,510762.7801,6472.77,691997,1788,7.18E+12,52.13,5618799.156,1230.59,67.59,1.1424,8798,25493,6482.29,6480.51,6460.80,6474.75
27/10/2018,6480.84,6507.41,6453.53,6480.38,0.02,523606.0575,6480.54,580054,1700,7.18E+12,52.05,6000153.698,1230.59,67.59,1.1424,7501,20631,6477.14,6433.13,6474.52,6480.38
28/10/2018,6482.66,6502.28,6447.91,6486.39,0.23,531680.7129,6479.81,560480,1750,7.18E+12,51.91,6458042.766,1228.87,67.04,1.1424,7981,20711,6480.51,6384.43,6487.88,6486.39
29/10/2018,6492.35,6503.6,6306.99,6332.63,-0.09,655325.6492,6408.89,708285,1825,7.18E+12,50.4,7402301.587,1230.01,67.04,1.1373,9804,26541,6433.13,6328.17,6490.66,6332.63
30/10/2018,6337.04,6364.99,6310.14,6334.27,0.11,596707.0721,6336.61,697601,1925,7.18E+12,49.13,6013596.581,1225.73,66.18,1.1343,11438,25290,6384.43,6343.22,6473.18,6334.27
31/10/2018,6336.99,6349.16,6316.88,6317.61,-0.1,662106.487,6330.16,707291,2038,7.18E+12,49.26,8338083.638,1218.3,65.31,1.1317,12280,33944,6328.17,6361.28,6454.61,6317.61
1/11/2018,6318.14,6547.14,6311.83,6377.78,0.12,593139.1578,6388.72,692504,1925,7.18E+12,50.07,6420850.809,1225.6,63.8,1.1405,12175,31618,6343.22,6375.83,6443.50,6377.78
2/11/2018,6378.92,6396.86,6327.38,6388.44,-0.14,664512.2315,6372.9,769117,1788,7.18E+12,50.91,7124847.771,1233.49,63.8,1.1389,11582,22288,6361.28,6375.28,6437.62,6388.44
3/11/2018,6387.24,6400.07,6342.37,6361.26,0.2,574107.8406,6372.74,641974,2012,7.18E+12,51.1,6362583.17,1233.49,66.82,1.1389,9899,18645,6375.83,6385.68,6430.67,6361.26
4/11/2018,6365.47,6388.63,6294.57,6376.13,-0.06,690667.3799,6356.2,619063,1538,7.18E+12,52.64,8387784.954,1246.88,66.82,1.1389,9425,24207,6375.28,6418.93,6423.13,6376.13
5/11/2018,6363.62,6480.59,6363.62,6419.66,0.12,651613.0341,6406.87,712976,1800,7.18E+12,53.74,7408503.908,1231.77,70.7,1.1411,10250,23158,6385.68,6470.27,6418.96,6419.66
6/11/2018,6433.38,6463.55,6408.16,6461.01,0.04,729647.6608,6441.52,694055,1600,7.18E+12,54.77,6783531.13,1229.56,66.1,1.142,10350,25550,6418.93,6481.62,6417.21,6461.01
7/11/2018,6468.5,6552.16,6468.31,6530.14,-0.05,759635.2221,6504.78,705209,1625,7.18E+12,55.02,7004943.657,1227.89,70.38,1.1431,9657,24951,6470.27,6456.49,6420.84,6530.14
8/11/2018,6522.27,6536.92,6438.53,6453.72,-0.06,719075.3191,6487.86,700117,1513,7.18E+12,53.35,6595257.732,1224.47,70.38,1.1365,12575,24614,6481.62,6416.19,6418.03,6453.72
9/11/2018,6442.6,6456.46,6373.37,6385.62,-0.15,677654.2557,6414.51,704879,1588,7.18E+12,52.16,7413937.883,1215.93,69.25,1.1337,12319,25018,6456.49,6402.04,6411.99,6385.62
10/11/2018,6386.13,6437.28,6385.31,6409.22,0.06,578551.2641,6404.48,595444,1638,7.18E+12,52.22,6179873.612,1215.93,70.97,1.1337,9244,20709,6416.19,6397.25,6407.62,6409.22
11/11/2018,6413.63,6423.25,6350.17,6411.27,0.09,615518.5184,6399.58,590387,1825,7.18E+12,51.6,7950813.953,1209.73,70.97,1.1337,12704,18630,6402.04,6380.68,6403.01,6411.27
12/11/2018,6411.76,6434.21,6360.47,6371.27,0.05,671798.7373,6394.43,683388,1750,7.18E+12,51.07,7601214.02,1205.29,51.65,1.1223,11375,23212,6397.25,6156.37,6395.34,6371.27
13/11/2018,6373.19,6395.27,6342.67,6359.49,0.74,707292.7889,6367.66,650640,1500,7.18E+12,50.14,7108755.485,1201.39,55.69,1.1295,10957,25340,6380.68,5915.29,6397.13,6359.49
14/11/2018,6351.24,6371.55,5544.09,5738.35,0.01,1232887.486,6001.31,727949,1688,7.18E+12,46.36,13042256.26,1207.87,56.288,1.1313,10530,34169,6156.37,5653.98,6357.40,5738.35
15/11/2018,5736.15,5774.82,5358.38,5648.03,-0.24,1249194.399,5629.34,720036,1587,7.18E+12,43.18,13634043.54,1212.16,56.548,1.1329,11302,30694,5915.29,5592.64,6312.76,5648.03
16/11/2018,5645.32,5657.02,5498.94,5575.55,-0.18,943711.4445,5594.21,713931,1575,7.18E+12,43.12,9543297.774,1218.28,56.592,1.1421,9741,28077,5653.98,5584.47,6259.28,5575.55
17/11/2018,5578.58,5578.58,5519.56,5554.33,-0.04,774259.7737,5557.76,594727,1813,6.65E+12,42.14,7850450.878,1218.28,56.592,1.1421,9209,23964,5592.64,5349.79,6203.67,5554.33
18/11/2018,5559.74,5653.61,5559.74,5623.54,0.81,742911.4367,5599.16,549212,1538,6.65E+12,42.35,8311711.924,1221.23,57.112,1.1421,9096,21832,5584.47,4982.30,6154.49,5623.54
19/11/2018,5620.78,5620.78,4842.91,4871.49,0.35,1343686.474,5238.99,674503,1575,6.65E+12,39.32,14528001.02,1227.02,57.112,1.1453,12711,39010,5349.79,4641.84,6054.18,4871.49
20/11/2018,4863.93,4951.61,4272.11,4451.87,-0.26,1818448.374,4634.88,768696,1650,6.65E+12,34.73,17833458.11,1223.58,53.43,1.1367,13398,36659,4982.30,4473.33,5922.99,4451.87
21/11/2018,4465.54,4675.73,4343.98,4602.17,-0.25,1353454.891,4521.85,628177,1313,6.65E+12,33.58,15008963.67,1224.53,54.63,1.1383,12924,30984,4641.84,4438.41,5799.07,4602.17
22/11/2018,4611.57,4629.64,4365.64,4365.94,0.11,1016952.283,4493.2,656428,1525,6.65E+12,33.5,13976656.72,1227.39,54.63,1.1405,11126,27754,4473.33,4197.94,5654.79,4365.94
23/11/2018,4360.7,4396.42,4195.68,4347.11,0.01,1126361.278,4324.98,639963,1563,6.65E+12,32.09,14426051.73,1225.99,50.42,1.1342,10881,26345,4438.41,4079.28,5514.35,4347.11
24/11/2018,4347.69,4413.09,3795.16,3880.76,0.54,1138791.681,4109.18,579240,1788,6.65E+12,30.85,12867714.75,1225.99,50.42,1.1342,9525,22902,4197.94,3889.95,5347.36,3880.76
25/11/2018,3880.78,4120.87,3585.06,4009.97,-0.05,1750536.653,3899.17,569057,1588,6.65E+12,29.78,19272599.06,1227.63,51.63,1.1342,10776,26859,4079.28,3869.94,5187.41,4009.97
26/11/2018,4015.07,4107.14,3643.92,3779.13,-0.05,1666589.473,3886.32,633479,1388,6.65E+12,30.19,17519112.29,1227.32,51.63,1.1331,13317,29115,3889.95,3952.42,5011.93,3779.13
27/11/2018,3765.95,3862.96,3661.01,3820.72,0.13,1587945.977,3777.66,643313,1638,6.65E+12,30.16,16134648.54,1224.59,51.56,1.1294,13557,29976,3869.94,4119.00,4841.90,3820.72
28/11/2018,3822.47,4385.9,3822.47,4257.42,-0.15,1787861.672,4072.06,617804,1475,6.65E+12,33.17,17291227.01,1217.52,50.29,1.1368,12004,29142,3952.42,4184.51,4701.76,4257.42
29/11/2018,4269,4413.02,4145.77,4278.85,-0.04,1520660.461,4276.66,614248,1313,6.65E+12,34.32,13889889.66,1223.68,51.45,1.1388,12139,28709,4119.00,4170.26,4604.46,4278.85
30/11/2018,4289.09,4322.98,3942.82,4017.27,-0.11,1459801.671,4143.04,596009,1263,6.65E+12,32.88,13112945.53,1221.47,50.93,1.1318,13904,25626,4184.51,4123.94,4495.74,4017.27
1/12/2018,4024.46,4309.38,3969.71,4214.67,-0.03,1301667.513,4129.56,591455,1550,6.65E+12,33.28,12869175.39,1221.47,64.3,1.1318,9536,26347,4170.26,4082.89,4405.02,4214.67
2/12/2018,4200.73,4301.52,4110.98,4139.88,0.01,1256529.624,4188.28,507845,1425,6.65E+12,34.14,11930835.74,1218.98,59.29,1.1318,9852,21596,4123.94,3996.97,4310.72,4139.88
3/12/2018,4147.32,4155.98,3840.45,3894.13,0.01,1269387.474,4009.47,576356,1425,6.65E+12,32.3,13370697.34,1229.83,61.36,1.1353,11454,27894,4082.89,3868.34,4195.43,3894.13
4/12/2018,3886.29,4075.63,3832.75,3956.89,0.08,1276843.497,3937.89,679714,1725,5.65E+12,31.18,12781321.68,1235.51,67.07,1.1341,12522,25332,3996.97,3743.99,4134.45,3956.89
5/12/2018,3958.89,3969.54,3753.99,3753.99,0.17,1374020.257,3859.1,602413,1625,5.65E+12,30.3,12941674.59,1235.99,67.07,1.1347,11530,27357,3868.34,3565.01,4087.93,3753.99
6/12/2018,3754.07,3874.97,3521.1,3521.1,0.24,1602682.012,3667.81,655308,1688,5.65E+12,28.38,15899975.37,1238.9,66.36,1.1377,11346,27357,3743.99,3472.38,4015.86,3521.1
7/12/2018,3512.59,3512.59,3280.23,3419.94,-0.23,1992112.541,3431.34,663554,1425,5.65E+12,25.52,20361376.21,1243.58,70.33,1.1382,11338,28638,3565.01,3503.43,3952.79,3419.94
8/12/2018,3421.91,3506.04,3350.65,3476.11,-0.1,1542750.27,3438.68,533720,1588,5.65E+12,25.06,20141701.52,1243.58,70.33,1.1382,9620,22270,3472.38,3531.00,3894.72,3476.11
9/12/2018,3473.23,3685.31,3469.09,3614.23,0.02,1389531.928,3560.46,516282,1600,5.65E+12,25.62,18422293.21,1248.68,70.37,1.1382,9739,23363,3503.43,3513.83,3876.95,3614.23
10/12/2018,3612.05,3647.33,3470.14,3502.66,-0.04,1411161.409,3558.04,620290,1550,5.65E+12,25.29,16751812.69,1246.87,71.34,1.1353,10642,22818,3531.00,3471.40,3843.13,3502.66
11/12/2018,3497.55,3513.18,3392.25,3424.59,-0.12,1358667.816,3456.89,622451,1562,5.65E+12,24.22,15959272.05,1244.59,59.93,1.1319,10253,22603,3513.83,3408.41,3819.50,3424.59
12/12/2018,3421.46,3534.23,3413.48,3486.95,0.07,1194956.403,3464.03,626588,1500,5.65E+12,24.31,15130355.53,1242.57,51.15,1.1371,10443,21876,3471.40,3347.70,3797.25,3486.95
13/12/2018,3487.88,3489.74,3298.13,3313.68,0.05,1278455.17,3397.36,642768,1638,5.65E+12,24.12,13637768.78,1243.84,52.58,1.1358,12133,21792,3408.41,3264.31,3734.33,3313.68
14/12/2018,3311.75,3329.56,3206.54,3242.48,-0.18,1336182.359,3272.58,696397,1825,5.65E+12,23.42,13614509.82,1239.16,51.254,1.1309,12899,24445,3347.70,3244.03,3665.24,3242.48
15/12/2018,3244,3275.38,3191.3,3236.76,0.05,1097286.741,3236.86,598790,1863,5.65E+12,23.68,12308959.54,1239.16,51.254,1.1309,8117,18577,3264.31,3345.15,3613.20,3236.76
16/12/2018,3236.27,3305.75,3233.82,3252.84,0.38,1149540.55,3257.17,536378,1438,5.65E+12,24.98,16995587.51,1238.43,50.008,1.1309,8681,19526,3244.03,3498.25,3549.08,3252.84
17/12/2018,3253.12,3597.92,3253.12,3545.86,0.03,1585127.595,3412.5,696316,2000,5.65E+12,27.76,22096036.35,1242.54,50.008,1.1348,11485,24940,3345.15,3662.62,3509.48,3545.86
18/12/2018,3544.76,3701.35,3487.17,3696.06,0.1,1638693.739,3607.34,649674,1600,5.65E+12,29.45,16708468.12,1247.64,46.456,1.1369,9942,25600,3498.25,3858.82,3496.28,3696.06
19/12/2018,3706.82,3949.32,3687.23,3745.95,0.25,1805433.013,3772.33,708715,1863,5.11E+12,30.31,16675684.33,1248.32,47.976,1.138,9503,26446,3662.62,3925.64,3482.21,3745.95
20/12/2018,3742.2,4191.23,3728.97,4134.44,-0.21,2260484.826,3949.21,649999,1688,5.11E+12,31.27,25476338.44,1255.28,45.88,1.1451,8891,24630,3858.82,4015.05,3507.58,4134.44
21/12/2018,4133.7,4198.43,3850.95,3896.54,-0.21,1792585.812,4019.9,660851,1750,5.11E+12,32.03,17062270.56,1256.87,45.59,1.1383,8657,22143,3925.64,3969.90,3532.61,3896.54
22/12/2018,3898.08,4014.18,3855.74,4014.18,0.08,1420800,3945.54,552671,2188,5.11E+12,31.22,13438379.4,1256.87,45.59,1.1383,8439,17737,4015.05,4030.59,3572.22,4014.18
23/12/2018,4020.99,4085.72,3976.41,3998.98,0.16,1529970.126,4020.52,522611,2200,5.11E+12,32.85,16874192.36,1251.98,42.53,1.1383,8644,17701,3969.90,3964.36,3607.08,3998.98
24/12/2018,4000.33,4271.79,4000.33,4078.6,-0.12,1771378.09,4087.76,582356,1900,5.11E+12,34.11,15710858.6,1264.69,42.53,1.1399,8932,21198,4030.59,3917.13,3638.04,4078.6
25/12/2018,4081.03,4089.56,3760.02,3815.49,-0.11,1564378.51,3936.52,489964,1988,5.11E+12,32.1,15851596.67,1270.23,42.53,1.1402,8628,18394,3964.36,3775.87,3658.89,3815.49
26/12/2018,3819.67,3893.36,3769.86,3857.3,-0.02,1388912.248,3835.05,544465,1963,5.11E+12,31.01,14986190.58,1270.16,46.22,1.1356,10158,19107,3917.13,3812.02,3687.74,3857.3
27/12/2018,3854.69,3874.42,3645.45,3654.83,0.09,1365383.147,3757.35,617822,2175,5.11E+12,29.68,14895554.28,1273.8,44.61,1.1429,11005,19522,3775.87,3799.72,3698.93,3654.83
28/12/2018,3653.13,3956.14,3642.63,3923.92,-0.13,1484347.317,3793.96,639459,2088,5.11E+12,30.62,15902013.23,1278.11,45.33,1.1438,10357,20589,3812.02,3870.09,3739.62,3923.92
29/12/2018,3932.49,3963.76,3820.41,3820.41,-0.03,1285094.99,3884.27,569958,1725,5.11E+12,32.25,12119950.57,1278.11,45.33,1.1438,11028,19252,3799.72,3809.69,3778.14,3820.41
30/12/2018,3822.38,3901.91,3797.22,3865.95,-0.01,1240122.743,3846.86,535621,2200,5.11E+12,31.74,12780417.14,1280.75,45.41,1.1438,8590,18295,3870.09,3817.39,3820.09,3865.95
31/12/2018,3866.84,3868.74,3725.87,3742.7,-0.07,1226464.548,3801.04,554009,1938,5.62E+12,31.15,11805664.11,1280.29,45.41,1.1482,9274,18611,3809.69,3843.21,3852.75,3742.7
1/01/2019,3746.71,3850.91,3707.23,3843.52,0.18,1141826.835,3787.09,430431,1863,5.62E+12,31.2,12161189.87,1280.29,45.41,1.1465,9185,17069,3817.39,3874.56,3872.59,3843.52
2/01/2019,3849.22,3947.98,3817.41,3943.41,-0.13,1348465.57,3889.5,585895,1888,5.62E+12,32.75,12651356.27,1283.41,55.26,1.1338,10582,18830,3843.21,3879.29,3889.08,3943.41
3/01/2019,3931.05,3935.69,3826.22,3836.74,0.08,1166853.462,3882.42,602499,1938,5.62E+12,32.6,10584915.61,1290.41,55.8,1.1394,19383,26754,3874.56,3846.55,3895.13,3836.74
4/01/2019,3832.04,3865.93,3783.85,3857.72,0.05,1264176.576,3834.88,588155,1863,5.62E+12,32.22,12135648.01,1288.53,55.8,1.1396,11683,21139,3879.29,3926.51,3876.69,3857.72
5/01/2019,3851.97,3904.9,3836.9,3845.19,0.06,1331076.659,3859.74,510116,2038,5.62E+12,33.94,18874708.4,1288.53,55.8,1.1396,9746,20096,3846.55,3982.36,3873.26,3845.19
6/01/2019,3836.52,4093.3,3826.51,4076.63,-0.09,1414019.221,3958.24,513105,1763,5.62E+12,37.22,21748876.14,1284.95,55.8,1.1396,10195,18883,3926.51,4044.24,3877.43,4076.63
7/01/2019,4078.59,4092.61,4020.89,4025.25,0.02,1289636.695,4054.34,605732,1763,5.62E+12,38.59,15208385.93,1288.35,55.8,1.1476,11036,20476,3982.36,4030.47,3879.18,4025.25
8/01/2019,4028.47,4109.02,3996.96,4030.85,-0.04,1313084.167,4041.32,618872,2113,5.62E+12,39.07,16481877.63,1286.26,55.8,1.144,10505,19387,4044.24,3915.02,3875.99,4030.85
9/01/2019,4031.55,4068.4,4022.66,4035.3,0.41,1266476.186,4039.48,615701,2050,5.62E+12,39.4,12807154.39,1288.26,50.51,1.1546,10967,21237,4030.47,3800.53,3890.65,4035.3
10/01/2019,4034.41,4064.07,3659.17,3678.92,-0.16,1781263.13,3859.14,646794,1950,5.62E+12,36.35,19288155.08,1290.69,50.51,1.1499,10846,20948,3915.02,3675.86,3878.76,3678.92
11/01/2019,3674.02,3713.88,3653.07,3687.37,-0.14,1504234.798,3682.08,623737,1850,5.62E+12,33.04,19036944.22,1289.14,50.51,1.147,10687,19317,3800.53,3633.87,3880.93,3687.37
12/01/2019,3686.97,3698.98,3653.81,3661.3,0,1300090.574,3675.26,511636,1725,5.62E+12,32.45,15147130.76,1289.14,50.51,1.147,9350,16138,3675.86,3640.10,3863.42,3661.3
13/01/2019,3658.87,3674.76,3544.93,3552.95,0.2,1297521.665,3607.88,485001,1713,5.62E+12,31.5,17912510.98,1291.75,50.51,1.147,9853,16041,3633.87,3629.89,3845.59,3552.95
14/01/2019,3557.31,3727.84,3552.29,3706.05,-0.03,1554341.737,3635.87,599656,1863,5.88E+12,31.44,18864470.04,1290.89,50.51,1.1468,9565,19018,3640.10,3663.91,3834.93,3706.05
15/01/2019,3704.22,3720.15,3619.95,3630.68,-0.02,1509285.806,3668.75,618216,1650,5.88E+12,31.92,16519238.35,1284.92,52.11,1.1406,8308,18363,3629.89,3654.75,3827.46,3630.68
16/01/2019,3631.51,3685.78,3624.67,3655.01,0.01,1478241.263,3649.24,653019,1663,5.88E+12,31.7,17014131.42,1291.59,52.37,1.1396,8099,18790,3663.91,3663.80,3814.89,3655.01
17/01/2019,3651.87,3680.14,3621.96,3678.56,-0.09,1493774.246,3658.13,610163,1588,5.88E+12,31.59,19290572.87,1292.58,52.186,1.1388,7906,21544,3654.75,3688.32,3797.23,3678.56
18/01/2019,3677.99,3682.52,3637.08,3657.84,0.18,1365489.327,3663.86,625357,1725,5.88E+12,31.53,17966450.81,1286.72,53.944,1.1372,8506,19125,3663.80,3662.47,3785.31,3657.84
19/01/2019,3652.38,3758.53,3652.38,3728.57,-0.05,1610534.289,3697.96,526853,1663,5.88E+12,32.13,18231869.19,1286.72,53.944,1.1372,6539,16923,3688.32,3635.20,3776.70,3728.57
20/01/2019,3725.45,3743.39,3583.02,3601.01,-0.08,1523929.647,3663.22,514507,1963,5.88E+12,31.99,18256478.31,1281.23,53.944,1.1372,6521,17285,3662.47,3593.87,3760.42,3601.01
21/01/2019,3600.37,3608.84,3558.54,3576.03,0.06,1395546.791,3585.94,596521,1875,5.88E+12,31.19,17026251.75,1279.62,52.922,1.137,7453,18571,3635.20,3588.58,3727.05,3576.03
22/01/2019,3575.08,3620.75,3539.72,3604.58,0.02,1482169.9,3585.03,598611,1625,5.88E+12,31.31,18823837.98,1282.09,52.922,1.1362,7464,18601,3593.87,3596.86,3699.00,3604.58
23/01/2019,3605.56,3623.07,3565.31,3585.12,-0.03,1511576.753,3594.76,681839,1825,5.88E+12,31.9,19232661.07,1283.3,52.62,1.1379,7664,19434,3588.58,3595.25,3669.29,3585.12
24/01/2019,3584.5,3616.09,3569.09,3600.87,0,1464902.981,3592.64,631403,2025,5.88E+12,32.32,19010066.15,1281.48,53.13,1.1307,8975,19994,3596.86,3601.03,3640.32,3600.87
25/01/2019,3607.39,3612.93,3575.6,3599.77,-0.04,1463174.38,3598.92,627186,1725,5.88E+12,32.82,20154662.4,1295.17,53.69,1.14,7981,17787,3595.25,3595.40,3635.05,3599.77
26/01/2019,3599.72,3654.93,3593.35,3602.46,0.1,1411214.917,3612.62,585767,1875,5.88E+12,33.24,20892944.25,1295.17,53.69,1.14,7659,16307,3601.03,3552.29,3629.39,3602.46
27/01/2019,3604.69,3612.67,3567.25,3583.97,0.27,1550817.331,3592.14,496688,1713,5.88E+12,32.78,20687909.49,1309.88,51.99,1.14,7671,14794,3595.40,3500.85,3624.23,3583.97
28/01/2019,3584.28,3586.75,3439.23,3470.45,-0.13,1962663.978,3520.18,636805,1813,5.88E+12,31.74,25609965.15,1302.08,51.99,1.1428,8200,19069,3552.29,3468.25,3618.73,3470.45
29/01/2019,3468.87,3476.07,3400.82,3448.12,0.01,1710079.975,3448.47,626793,1825,5.81E+12,31.06,22789517.06,1307.66,53.31,1.1435,8277,19242,3500.85,3464.03,3601.54,3448.12
30/01/2019,3443.9,3495.17,3429.39,3486.18,-0.02,1719312.123,3463.66,609610,1700,5.81E+12,31.49,22064850.68,1316.06,54.23,1.1482,8699,19785,3468.25,3477.31,3591.90,3486.18
31/01/2019,3485.41,3504.8,3447.92,3457.79,-0.07,1678535.36,3473.98,640465,1938,5.81E+12,31.84,20544516.52,1321.37,53.79,1.1446,8288,20616,3464.03,3488.93,3578.75,3457.79
1/02/2019,3460.55,3501.95,3431.59,3487.95,-0.07,1562573.428,3470.51,665426,1975,5.81E+12,32.28,25587907.56,1319.84,46.54,1.1457,8423,14658,3477.31,3491.01,3566.05,3487.95
2/02/2019,3484.63,3523.29,3467.57,3521.06,0,1449391.451,3499.14,554281,1800,5.81E+12,33.62,24659850.27,1319.84,46.54,1.1457,7523,15728,3488.93,3481.41,3556.93,3521.06
3/02/2019,3516.14,3521.39,3447.92,3464.01,0.07,1446348.408,3487.36,521485,1725,5.81E+12,33.89,24209557.13,1318.63,46.54,1.1457,7115,15208,3491.01,3463.17,3539.29,3464.01
4/02/2019,3467.21,3476.22,3442.59,3459.15,-0.02,1540673.82,3461.29,616383,1838,5.81E+12,33.86,21855773.89,1313.96,46.54,1.1436,8795,18658,3481.41,3446.43,3529.83,3459.15
5/02/2019,3454.95,3478.15,3451.94,3466.36,0.06,1509609.006,3462.85,650507,1838,5.81E+12,34.11,20777258.4,1316.9,46.54,1.1406,13112,19792,3463.17,3426.53,3522.52,3466.36
6/02/2019,3469.09,3469.09,3398.57,3413.77,-0.08,1594760.355,3437.63,687624,2050,5.81E+12,33.54,22317989.45,1310.79,46.54,1.1364,11068,20673,3446.43,3493.34,3509.80,3413.77
7/02/2019,3414.93,3427.95,3394.22,3399.47,0.49,1468101.246,3409.14,647026,2175,5.81E+12,33.15,19668263.53,1304.97,46.54,1.1343,10044,18834,3426.53,3579.15,3497.43,3399.47
8/02/2019,3401.38,3695.61,3391.02,3666.78,-0.23,2186007.037,3538.7,694288,2038,5.81E+12,38.4,44835706.07,1312.22,53.9,1.1335,8619,20304,3493.34,3676.06,3501.82,3666.78
9/02/2019,3671.59,3679.94,3646.56,3671.2,0.02,1679382.668,3667.32,564093,1875,5.81E+12,43.99,34325488.59,1312.22,53.9,1.1335,7622,18400,3579.15,3669.94,3506.58,3671.2
10/02/2019,3673.2,3695.04,3640.98,3690.19,0,1709527.437,3674.85,495946,1750,6.06E+12,45.4,31290282.44,1314.93,53.9,1.1335,7550,15294,3676.06,3664.05,3512.43,3690.19
