Date,Open,High,Low,Close,Volume,Weighted_bitcoin_price,bitcoin_sent,Address,generatedCoin,bitcoin_transactions,Mining_Difficulty,mine_a_block_min,Block_size,Weighted_litecoin_price,Volume_litecoin,Weighted_gold_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,bitcoin_sent_inNum,Lable
10/08/2018,6571.42,6591.26,6124.52,6184.71,711164.2939,6367.98,6232298916,658540,2200,225972,5.95E+12,8.21,644668,61.79,4204256.352,1211.82,74.29,1.1423,12897,34108,978693.2302,6184.71
11/08/2018,6185.79,6455.74,6109.03,6295.73,646459.2746,6261.57,4946958159,525917,2125,192268,6.39E+12,8.38,496767,58.33,4456506.086,1211.82,60.67,1.1423,9699,29578,790050.7635,6295.73
12/08/2018,6283.65,6409.85,6237.5,6322.69,897334.5667,6313.42,3816797372,477955,1937,164889,6.39E+12,9.3,474671,59.3,4660758.853,1211.73,60.67,1.1395,11541,28188,604553.0587,6322.69
13/08/2018,6341.36,6537.05,6225.72,6297.57,643103.9207,6350.42,5840139836,611815,1875,222079,6.39E+12,9.68,735713,58.31,3825433.03,1200.76,67.2,1.1401,13664,31628,919646.2338,6297.57
14/08/2018,6287.66,6287.94,5971.05,6199.71,856966.4387,6186.59,7091949462,657023,1700,247486,6.39E+12,10.56,803302,54.94,4558427.375,1193.78,67.04,1.1347,13691,36996,1146342.244,6199.71
15/08/2018,6221.42,6588.49,6221.42,6308.52,772767.3103,6334.96,6707013916,680561,2012,245905,6.39E+12,8.81,616539,55.61,5083600.072,1182.32,65.01,1.1343,14295,35084,1058730.271,6308.52
16/08/2018,6294.23,6473.5,6276.41,6334.73,682208.1983,6344.72,5774739923,620660,1975,232177,6.39E+12,9.27,599017,55.46,3818589.975,1177.6,65.344,1.1374,13302,33037,910164.6602,6334.73
17/08/2018,6340.91,6582.5,6324.97,6580.63,773237.8334,6457.25,5567375886,652818,1900,233642,6.39E+12,9.49,648257,58.38,4511527.921,1180.89,65.63,1.1449,12333,32168,862189.9239,6580.63
18/08/2018,6583.43,6617.35,6353.73,6423.76,613515.5984,6494.57,4294279179,502019,2000,190775,6.39E+12,8.83,467642,59.17,4107774.21,1180.89,65.63,1.1449,12274,27953,661210.7005,6423.76
19/08/2018,6422.57,6537.98,6361.55,6506.07,512799.9827,6457.04,3829180687,514313,1812,167255,6.39E+12,10.12,485180,57.61,3549453.22,1188.88,65.824,1.1438,12762,26854,593024.1546,6506.07
20/08/2018,6500.51,6536.92,6297.93,6308.53,571691.9593,6410.97,5543322364,623598,1875,214833,6.39E+12,9.53,628369,56.11,4352022.812,1187.56,65.824,1.1489,12594,33467,864662.0346,6308.53
21/08/2018,6301.07,6500.87,6298.24,6488.76,527912.0371,6397.24,6664836786,589708,1850,217629,6.39E+12,9.65,599256,55.17,3398332.427,1192.86,66.142,1.1574,13082,33425,1041830.037,6488.76
22/08/2018,6486.25,6816.79,6310.11,6376.71,718451.518,6497.46,5961017925,638156,2000,230173,6.39E+12,9.12,596203,56.34,4062708.555,1196.52,67.86,1.1588,13567,32026,917438.1874,6376.71
23/08/2018,6371.34,6546.54,6371.34,6534.88,530695.382,6456.02,5635357706,569277,1862,217203,6.39E+12,9.68,582759,56.23,3647963.72,1189.76,67.83,1.1542,13000,33815,872884.1772,6534.88
24/08/2018,6551.52,6719.96,6498.64,6719.96,618770.4982,6622.52,4964882622,632142,1825,219702,6.73E+12,9.63,630245,57.44,3389206.128,1195.88,68.72,1.1633,12695,29804,749696.8861,6719.96
25/08/2018,6719.95,6789.63,6700.96,6763.19,491233.6897,6743.43,4432408342,548608,1688,196285,6.73E+12,10.88,596320,57.85,3242368.194,1195.88,68.72,1.1633,12273,26122,657292.8527,6763.19
26/08/2018,6754.64,6774.75,6620.75,6707.26,490814.4496,6714.35,3434937160,502611,2162,172574,6.73E+12,8.35,451004,57.43,3596935.4,1206.18,68.87,1.1649,11746,23840,511581.4874,6707.26
27/08/2018,6710.8,6884.64,6689.71,6884.64,591686.3576,6792.45,6545140505,664869,2312,223471,6.73E+12,7.78,564913,58.72,3884059.946,1210.06,68.87,1.1683,14017,28754,963590.5314,6884.64
28/08/2018,6891.08,7109.56,6882.34,7096.28,666198.7013,6994.82,13267329400,663743,1913,237886,6.73E+12,9.38,706877,61.57,4007860.971,1213.44,68.53,1.1691,13410,33359,1896736.356,7096.28
29/08/2018,7091.71,7113.3,6970.82,7047.16,587588.846,7055.75,6357402424,669404,1738,237369,6.73E+12,10.38,715081,62.23,3545508.597,1200.51,69.51,1.1709,13519,31756,901024.3311,7047.16
30/08/2018,7043.76,7072.69,6834.69,6978.23,639219.8031,6982.34,5923930001,621242,1925,231237,6.73E+12,9.35,630931,60.76,3605892.034,1202.69,70.25,1.1664,14620,31447,848416.1472,6978.23
31/08/2018,6973.97,7057.17,6920.16,7037.58,642490.8749,6997.22,10783562043,651131,1937,236921,6.73E+12,9.32,633803,60.98,4349819.613,1203.72,69.8,1.1621,12449,32099,1541120.908,7037.58
1/09/2018,7044.81,7242.29,7038.05,7193.25,577318.5031,7129.6,6260047474,564630,1888,213180,6.73E+12,9.41,609337,64.17,4777715.443,1203.72,62.96,1.1621,11241,30166,878036.2817,7193.25
2/09/2018,7189.58,7306.31,7132.16,7272.72,599228.5324,7225.19,5986563294,495998,1800,187001,6.73E+12,10.09,512226,65.72,4033840.536,1204.53,59.2,1.16,13102,29111,828568.286,7272.72
3/09/2018,7279.03,7317.94,7208.15,7260.06,562564.1661,7266.3,6708223191,613352,1800,222753,6.73E+12,10.02,667559,65.43,3592144.276,1191.68,62.04,1.1615,13705,34835,923196.5637,7260.06
4/09/2018,7263,7388.26,7255.44,7361.66,584062.79,7317.09,6857294425,629625,1575,232139,6.73E+12,11.19,751995,66.81,4613171.681,1195.98,63.42,1.1586,13342,35005,937161.4159,7361.66
5/09/2018,7361.46,7388.43,6792.83,6792.83,818824.1206,7083.89,6869233926,664157,1650,246345,6.73E+12,11.14,758576,63.17,6478170.017,1196.7,71.14,1.1635,14156,35456,969697.9945,6792.83
6/09/2018,6755.14,6755.14,6404.72,6529.17,835491.8439,6611.04,8188882358,666558,1875,252111,6.73E+12,9.6,695658,57.26,6134648.97,1200.08,71.14,1.162,14088,37078,1238667.798,6529.17
7/09/2018,6528.92,6555.29,6396.87,6467.07,657415.4006,6487.04,7007158613,689985,1900,230638,7.02E+12,9.5,702911,56.79,4043423.138,1197.36,73.85,1.1572,12664,33033,1080178.111,6467.07
8/09/2018,6460.17,6534.25,6197.52,6225.98,603520.6657,6354.48,4574696184,546144,1875,204278,7.02E+12,9.52,554538,54.89,4075132.082,1197.36,66.81,1.1572,11549,28446,719916.6862,6225.98
9/09/2018,6223.38,6446.26,6201.22,6300.86,583494.493,6292.93,4528977432,506835,2038,188749,7.02E+12,8.89,489099,54.33,4662617.338,1192.83,66.81,1.1561,12560,30519,719692.9621,6300.86
10/09/2018,6301.57,6374.98,6292.76,6329.7,587232.6969,6324.75,5422257671,614057,1688,222731,7.02E+12,10.45,713519,54.79,4585508.304,1195.13,74.96,1.1594,14374,33868,857307.8258,6329.7
11/09/2018,6331.88,6398.92,6260.21,6321.2,608388.05,6328.05,5811594431,651098,1763,237430,7.02E+12,10.36,758177,53.21,5118943.808,1195.44,60.19,1.1596,10880,32809,918386.3008,6321.2
12/09/2018,6317.01,6363.87,6265.09,6351.8,642622.9042,6324.44,5497606769,599503,2100,233107,7.02E+12,8.54,553195,51.03,5689927.494,1201.42,60.19,1.1627,10741,29716,869263.8034,6351.8
13/09/2018,6354.24,6535.41,6354.24,6517.31,653837.5542,6440.3,7218531824,608107,1850,234061,7.02E+12,9.75,642640,53.31,5535059.088,1205.29,68.59,1.1693,11889,32269,1120837.822,6517.31
14/09/2018,6515.41,6596.1,6456.17,6512.71,625177.528,6520.1,4936538868,620772,1650,223118,7.02E+12,10.83,772459,55.75,6030313.901,1199.33,68.99,1.1635,11699,31041,757126.2508,6512.71
15/09/2018,6509.4,6561.72,6493.55,6543.2,492770.765,6526.97,4691389605,558339,1750,210931,7.02E+12,10.35,605590,56.91,4428395.713,1199.33,68.99,1.1635,11171,27319,718769.9047,6543.2
16/09/2018,6536.68,6544.33,6460.1,6517.18,502524.3416,6514.57,4459912064,470139,1737,179344,7.02E+12,10.17,491998,56.5,4495185.841,1193.73,68.864,1.1635,12184,26995,684605.7474,6517.18
17/09/2018,6514.06,6540.21,6257.52,6281.2,611226.5072,6398.25,6909157266,631067,1688,240017,7.02E+12,10.89,703193,54.79,4769574.74,1198.2,68.864,1.1673,18135,31037,1079851.095,6281.2
18/09/2018,6280.91,6384.18,6265.71,6371.3,660829.4654,6325.52,6476058362,638235,1775,244117,7.02E+12,10.13,695645,53.12,5582680.723,1199.09,69.746,1.1679,15263,30885,1023798.575,6371.3
19/09/2018,6371.85,6448.46,6208.34,6398.54,697102.3156,6356.8,5936832200,631546,1950,250881,7.02E+12,9.24,617431,53.88,5041610.987,1201.62,70.91,1.1671,13421,31000,933934.0863,6398.54
20/09/2018,6398.85,6529.26,6395.95,6519.67,672985.1585,6460.93,5824663312,628587,1925,253520,7.15E+12,9.35,623138,55.45,4700288.548,1205.19,70.416,1.1779,12915,32268,901520.882,6519.67
21/09/2018,6513.87,6794.33,6496.36,6734.95,984485.0246,6634.88,7880927271,715507,1800,272907,7.15E+12,9.94,772972,59,6755084.746,1202.42,70.78,1.1769,12747,34302,1187802.533,6734.95
22/09/2018,6735.05,6814.56,6616.8,6721.98,670870.71,6722.1,5016470659,562522,1937,225382,7.15E+12,9.33,558263,60.18,4958856.763,1202.42,70.78,1.1769,11768,27695,746265.402,6721.98
23/09/2018,6715.32,6766.15,6679.42,6710.63,624825.0936,6717.88,3521674915,507621,1875,200169,7.15E+12,9.57,501595,61.28,4975326.371,1199.63,72.08,1.1769,13893,29057,524224.1474,6710.63
24/09/2018,6704.77,6713.56,6580.9,6595.41,628293.5208,6648.66,5226930077,614679,1850,237522,7.15E+12,9.7,615028,59.49,4981778.45,1197.33,72.08,1.1749,16198,32186,786162.9376,6595.41
25/09/2018,6603.64,6603.64,6381.86,6446.47,726110.4027,6508.9,8765971292,648244,2113,251944,7.15E+12,8.58,582969,57.11,6156172.299,1200.23,72.28,1.1766,13497,33771,1346766.933,6446.47
26/09/2018,6452.79,6585.91,6397.89,6495,684462.2006,6482.9,6910537405,628119,1738,243788,7.15E+12,10.34,680862,57.79,5089738.709,1198.96,71.57,1.1751,11888,32810,1065963.906,6495
27/09/2018,6495.29,6712.1,6464.95,6676.75,699350.4138,6587.27,5908404650,633994,1788,248543,7.15E+12,9.98,663174,60.41,9506323.456,1189.1,72.12,1.1638,11109,31898,896942.8382,6676.75
28/09/2018,6678.75,6785.03,6598.32,6644.13,751049.9419,6676.56,7194278754,673177,1925,254085,7.15E+12,9.38,649866,62.58,7348386.066,1186.66,73.25,1.1621,10102,29550,1077542.74,6644.13
29/09/2018,6643.1,6643.1,6511.65,6601.96,661170.1604,6599.95,4937533982,552202,1900,218187,7.15E+12,9.38,532222,61.19,5818401.7,1186.66,73.25,1.1621,9828,28728,748116.8769,6601.96
30/09/2018,6604.71,6643.78,6566.54,6625.56,605474.9136,6610.15,4225241792,532067,2038,208047,7.15E+12,8.92,484179,61.33,7549355.943,1188.38,63.57,1.1621,9861,27646,639205.1303,6625.56
1/10/2018,6619.85,6653.3,6549.08,6589.62,605935.8227,6602.96,5430922342,672475,1975,242662,7.15E+12,9.13,632203,60.7,7521960.461,1200.66,63.57,1.1577,9908,31878,822498.1436,6589.62
2/10/2018,6593.24,6611.84,6537.9,6556.1,605231.818,6574.77,8232960648,678543,1713,244635,7.15E+12,10.57,786999,60.17,7392886.821,1189.3,63.57,1.155,10702,31648,1252205.119,6556.1
3/10/2018,6553.86,6571.46,6454.03,6502.59,596169.3004,6520.48,5118285233,694010,1813,242158,7.15E+12,9.93,639723,58.43,7743693.308,1201.63,65.51,1.1487,9672,31711,784955.2844,6502.59
4/10/2018,6497.91,6603.31,6497.91,6576.69,586557.6807,6543.96,5543196384,642395,1875,243007,7.45E+12,9.6,608672,58.07,5917031.169,1200.13,65.51,1.1516,9361,34224,847070.6398,6576.69
5/10/2018,6574.15,6623.62,6557.41,6622.48,556758.5929,6594.42,4856505150,688115,1625,244589,7.45E+12,11.08,712139,58.47,6358645.459,1201.47,71.36,1.1534,8776,34221,736456.7543,6622.48
6/10/2018,6622.45,6628.54,6577.8,6588.31,493579.9209,6604.28,4044813652,588478,1563,214718,7.45E+12,11.5,694308,58.23,6455435.343,1201.47,71.36,1.1534,7699,29246,612453.3866,6588.31
7/10/2018,6590.68,6641.49,6557.04,6602.95,501153.3728,6598.04,3282521832,598361,1775,219589,7.45E+12,10.03,584360,57.92,7515020.718,1202.88,74.11,1.1534,7645,28503,497499.535,6602.95
8/10/2018,6600.19,6675.06,6576.04,6652.23,600593.4306,6625.88,5491365025,646076,1688,247906,7.45E+12,10.82,728604,58.73,5915341.393,1194.11,67.63,1.1493,10673,37692,828775.2004,6652.23
9/10/2018,6653.08,6661.41,6606.94,6642.64,539195.7862,6641.02,4969744197,621386,1625,235732,7.45E+12,11.06,745064,58.98,5400898.61,1183.88,67.54,1.1496,12687,35538,748340.4954,6642.64
10/10/2018,6640.29,6640.29,6538.96,6585.53,573775.9552,6601.27,6839401109,642600,1800,244801,7.45E+12,9.96,696431,58.18,6153471.983,1191.09,73.17,1.1533,9488,33842,1036073.53,6585.53
11/10/2018,6586.74,6586.74,6243.74,6256.24,807315.2643,6418.36,6657055957,686810,1988,262308,7.45E+12,9.09,704010,54.54,6290759.076,1210.39,73.17,1.1593,9063,32278,1037189.556,6256.24
12/10/2018,6239.25,6328.5,6236.47,6274.58,603457.9007,6269.7,7010837879,693363,1650,243042,7.45E+12,10.93,800574,52.28,5372819.434,1220.34,51,1.1575,8846,28937,1118209.464,6274.58
13/10/2018,6278.08,6308.51,6259.81,6285.99,487662.1413,6283.1,4297414836,573912,1763,204956,7.45E+12,10.19,627954,53.6,4427854.478,1220.34,51,1.1575,7582,27760,683964.0999,6285.99
14/10/2018,6288.49,6363.21,6280.15,6290.93,489290.6418,6305.7,4188349897,524084,1425,191145,7.45E+12,12.65,707592,52.89,4579712.611,1217.93,71.78,1.1575,7860,28150,664216.4862,6290.93
15/10/2018,6292.64,6965.06,6258.68,6596.54,1129061.017,6528.23,8478976112,699171,2025,266783,7.45E+12,8.84,725832,54.1,7980868.762,1226.48,71.78,1.1584,10030,35275,1298817.001,6596.54
16/10/2018,6601.41,6673.59,6571.37,6596.11,616402.0924,6610.62,5486948331,678723,1688,257832,7.45E+12,10.62,793523,54.55,5168047.663,1227.03,71.92,1.1575,9497,35006,830020.2297,6596.11
17/10/2018,6590.52,6601.21,6517.45,6544.43,622911.9054,6563.4,5895612738,673361,1725,260224,7.45E+12,10.55,808886,53.82,5481642.512,1224.17,69.74,1.1501,8716,33145,898255.8945,6544.43
18/10/2018,6542.33,6567.54,6450.04,6476.71,602855.0535,6509.16,6486462670,654573,1725,253312,7.45E+12,10.39,755877,53.09,5583179.506,1225.36,68.674,1.1455,8855,30155,996513.017,6476.71
19/10/2018,6478.07,6493.68,6445.31,6465.41,553095.3757,6470.62,6251073782,685201,1775,253684,7.18E+12,9.98,775650,52.85,5149101.23,1226.63,69.216,1.1531,9439,28097,966070.2965,6465.41
20/10/2018,6460.92,6497.72,6449,6489.19,521937.0394,6474.21,4392299465,593963,1788,227678,7.18E+12,10.27,668791,53.17,4860221.93,1226.63,69.216,1.1531,8003,23204,678430.1814,6489.19
21/10/2018,6490.09,6556.38,6476,6482.35,500462.9914,6501.2,3529812615,554355,1725,211367,7.18E+12,10.44,654482,53.21,5140199.211,1226.88,69.322,1.1531,8058,22298,542947.8581,6482.35
22/10/2018,6486.05,6543.8,6462.98,6487.16,565490.3772,6495,5721727105,676895,1938,255169,7.18E+12,9.25,705036,52.52,5014032.749,1225.43,69.322,1.1467,11136,30300,880943.3572,6487.16
23/10/2018,6472.36,6506.01,6451.27,6475.74,573804.0313,6476.34,6615359219,683587,1925,253309,7.18E+12,9.25,710504,52.4,5305820.611,1231.97,66.43,1.1472,9588,30702,1021465.707,6475.74
24/10/2018,6478.89,6521.99,6468.86,6495.84,527570.3238,6491.4,6543871741,637741,1413,253978,7.18E+12,12.91,872025,52.57,5536275.442,1231.59,66.82,1.1399,10140,29969,1008083.27,6495.84
25/10/2018,6484.65,6504.65,6447.03,6476.29,498684.0379,6478.15,6560550455,659220,1713,254462,7.18E+12,10.43,785563,52.32,4608505.352,1230.07,67.33,1.1375,9440,25693,1012719.751,6476.29
26/10/2018,6468.44,6498.29,6449.61,6474.75,510762.7801,6472.77,5354039091,691997,1788,252859,7.18E+12,10.11,778355,52.13,5618799.156,1230.59,67.59,1.1424,8798,25493,827163.5005,6474.75
27/10/2018,6480.84,6507.41,6453.53,6480.38,523606.0575,6480.54,3737108561,580054,1700,233613,7.18E+12,10.6,694061,52.05,6000153.698,1230.59,67.59,1.1424,7501,20631,576666.2286,6480.38
28/10/2018,6482.66,6502.28,6447.91,6486.39,531680.7129,6479.81,3385803590,560480,1750,219720,7.18E+12,10.34,658091,51.91,6458042.766,1228.87,67.04,1.1424,7981,20711,522515.8747,6486.39
29/10/2018,6492.35,6503.6,6306.99,6332.63,655325.6492,6408.89,5177562376,708285,1825,269608,7.18E+12,9.78,755754,50.4,7402301.587,1230.01,67.04,1.1373,9804,26541,807871.9366,6332.63
30/10/2018,6337.04,6364.99,6310.14,6334.27,596707.0721,6336.61,5374002987,697601,1925,283173,7.18E+12,9.39,736246,49.13,6013596.581,1225.73,66.18,1.1343,11438,25290,848088.0135,6334.27
31/10/2018,6336.99,6349.16,6316.88,6317.61,662106.487,6330.16,5887743249,707291,2038,288120,7.18E+12,8.86,714064,49.26,8338083.638,1218.3,65.31,1.1317,12280,33944,930109.7048,6317.61
1/11/2018,6318.14,6547.14,6311.83,6377.78,593139.1578,6388.72,5884161157,692504,1925,281787,7.18E+12,9.25,740441,50.07,6420850.809,1225.6,63.8,1.1405,12175,31618,921023.4847,6377.78
2/11/2018,6378.92,6396.86,6327.38,6388.44,664512.2315,6372.9,8114695799,769117,1788,292561,7.18E+12,10.08,835104,50.91,7124847.771,1233.49,63.8,1.1389,11582,22288,1273312.903,6388.44
3/11/2018,6387.24,6400.07,6342.37,6361.26,574107.8406,6372.74,3803105713,641974,2012,249403,7.18E+12,9,662455,51.1,6362583.17,1233.49,66.82,1.1389,9899,18645,596777.1654,6361.26
4/11/2018,6365.47,6388.63,6294.57,6376.13,690667.3799,6356.2,3838614054,619063,1538,226124,7.18E+12,11.24,783320,52.64,8387784.954,1246.88,66.82,1.1389,9425,24207,603916.4995,6376.13
5/11/2018,6363.62,6480.59,6363.62,6419.66,651613.0341,6406.87,5665974967,712976,1800,296139,7.18E+12,10.38,798916,53.74,7408503.908,1231.77,70.7,1.1411,10250,23158,884359.2842,6419.66
6/11/2018,6433.38,6463.55,6408.16,6461.01,729647.6608,6441.52,5721587461,694055,1600,285323,7.18E+12,11.25,823320,54.77,6783531.13,1229.56,66.1,1.142,10350,25550,888235.6122,6461.01
7/11/2018,6468.5,6552.16,6468.31,6530.14,759635.2221,6504.78,5740744617,705209,1625,293604,7.18E+12,10.93,845616,55.02,7004943.657,1227.89,70.38,1.1431,9657,24951,882542.4714,6530.14
8/11/2018,6522.27,6536.92,6438.53,6453.72,719075.3191,6487.86,5126116846,700117,1513,277476,7.18E+12,12.06,869336,53.35,6595257.732,1224.47,70.38,1.1365,12575,24614,790109.0415,6453.72
9/11/2018,6442.6,6456.46,6373.37,6385.62,677654.2557,6414.51,5500094878,704879,1588,283769,7.18E+12,11.34,852381,52.16,7413937.883,1215.93,69.25,1.1337,12319,25018,857445.8342,6385.62
10/11/2018,6386.13,6437.28,6385.31,6409.22,578551.2641,6404.48,3770375878,595444,1638,252368,7.18E+12,10.96,723809,52.22,6179873.612,1215.93,70.97,1.1337,9244,20709,588709.1345,6409.22
11/11/2018,6413.63,6423.25,6350.17,6411.27,615518.5184,6399.58,3479837655,590387,1825,246845,7.18E+12,9.82,693691,51.6,7950813.953,1209.73,70.97,1.1337,12704,18630,543760.3179,6411.27
12/11/2018,6411.76,6434.21,6360.47,6371.27,671798.7373,6394.43,5541310744,683388,1750,299866,7.18E+12,10.36,830249,51.07,7601214.02,1205.29,51.65,1.1223,11375,23212,866584.0026,6371.27
13/11/2018,6373.19,6395.27,6342.67,6359.49,707292.7889,6367.66,5688247065,650640,1500,279040,7.18E+12,12.04,845109,50.14,7108755.485,1201.39,55.69,1.1295,10957,25340,893302.5735,6359.49
14/11/2018,6351.24,6371.55,5544.09,5738.35,1232887.486,6001.31,7107900933,727949,1688,292620,7.18E+12,10.69,823986,46.36,13042256.26,1207.87,56.288,1.1313,10530,34169,1184391.563,5738.35
15/11/2018,5736.15,5774.82,5358.38,5648.03,1249194.399,5629.34,10600554756,720036,1587,291398,7.18E+12,11.34,909164,43.18,13634043.54,1212.16,56.548,1.1329,11302,30694,1883090.159,5648.03
16/11/2018,5645.32,5657.02,5498.94,5575.55,943711.4445,5594.21,6418019484,713931,1575,282998,7.18E+12,11.41,860507,43.12,9543297.774,1218.28,56.592,1.1421,9741,28077,1147261.094,5575.55
17/11/2018,5578.58,5578.58,5519.56,5554.33,774259.7737,5557.76,3794016394,594727,1813,262504,6.65E+12,9.93,701335,42.14,7850450.878,1218.28,56.592,1.1421,9209,23964,682652.0746,5554.33
18/11/2018,5559.74,5653.61,5559.74,5623.54,742911.4367,5599.16,3260626364,549212,1538,239680,6.65E+12,11.7,747239,42.35,8311711.924,1221.23,57.112,1.1421,9096,21832,582342.0592,5623.54
19/11/2018,5620.78,5620.78,4842.91,4871.49,1343686.474,5238.99,5667663929,674503,1575,267845,6.65E+12,11.4,841876,39.32,14528001.02,1227.02,57.112,1.1453,12711,39010,1081823.773,4871.49
20/11/2018,4863.93,4951.61,4272.11,4451.87,1818448.374,4634.88,9792254224,768696,1650,288318,6.65E+12,10.91,889533,34.73,17833458.11,1223.58,53.43,1.1367,13398,36659,2112730.907,4451.87
21/11/2018,4465.54,4675.73,4343.98,4602.17,1353454.891,4521.85,5923117373,628177,1313,254837,6.65E+12,13.7,914012,33.58,15008963.67,1224.53,54.63,1.1383,12924,30984,1309888.071,4602.17
22/11/2018,4611.57,4629.64,4365.64,4365.94,1016952.283,4493.2,4611762247,656428,1525,265994,6.65E+12,11.88,903135,33.5,13976656.72,1227.39,54.63,1.1405,11126,27754,1026387.04,4365.94
23/11/2018,4360.7,4396.42,4195.68,4347.11,1126361.278,4324.98,4997475206,639963,1563,275136,6.65E+12,11.33,873069,32.09,14426051.73,1225.99,50.42,1.1342,10881,26345,1155490.94,4347.11
24/11/2018,4347.69,4413.09,3795.16,3880.76,1138791.681,4109.18,3895824550,579240,1788,249874,6.65E+12,10.23,754031,30.85,12867714.75,1225.99,50.42,1.1342,9525,22902,948078.3392,3880.76
25/11/2018,3880.78,4120.87,3585.06,4009.97,1750536.653,3899.17,4104081298,569057,1588,239129,6.65E+12,11.39,806801,29.78,19272599.06,1227.63,51.63,1.1342,10776,26859,1052552.543,4009.97
26/11/2018,4015.07,4107.14,3643.92,3779.13,1666589.473,3886.32,5076106221,633479,1388,256951,6.65E+12,12.96,911146,30.19,17519112.29,1227.32,51.63,1.1331,13317,29115,1306147.26,3779.13
27/11/2018,3765.95,3862.96,3661.01,3820.72,1587945.977,3777.66,4737646603,643313,1638,268402,6.65E+12,11,842221,30.16,16134648.54,1224.59,51.56,1.1294,13557,29976,1254122.023,3820.72
28/11/2018,3822.47,4385.9,3822.47,4257.42,1787861.672,4072.06,5593766323,617804,1475,254338,6.65E+12,12.21,867835,33.17,17291227.01,1217.52,50.29,1.1368,12004,29142,1373694.475,4257.42
29/11/2018,4269,4413.02,4145.77,4278.85,1520660.461,4276.66,5001806538,614248,1313,246121,6.65E+12,13.46,911899,34.32,13889889.66,1223.68,51.45,1.1388,12139,28709,1169559.081,4278.85
30/11/2018,4289.09,4322.98,3942.82,4017.27,1459801.671,4143.04,7654571509,596009,1263,250056,6.65E+12,14.49,914728,32.88,13112945.53,1221.47,50.93,1.1318,13904,25626,1847573.644,4017.27
1/12/2018,4024.46,4309.38,3969.71,4214.67,1301667.513,4129.56,5152734617,591455,1550,241723,6.65E+12,11.52,829919,33.28,12869175.39,1221.47,64.3,1.1318,9536,26347,1247768.435,4214.67
2/12/2018,4200.73,4301.52,4110.98,4139.88,1256529.624,4188.28,4088847163,507845,1425,222559,6.65E+12,12.74,789748,34.14,11930835.74,1218.98,59.29,1.1318,9852,21596,976259.267,4139.88
