Date,Open,High,Low,Close,Weighted_bitcoin_price,Volume,Address,Mining_Difficulty,Weighted_litecoin_price,Oil_price,usd/euro,Num_Wiki_view,Num_tweets,3d MA,Lable
15/02/2018,9488.32,10234.8,9395.58,10166.4,9821.28,922745.3334,788520,2.87E+12,221.71,61.272,1.2506,36704,74208,9419.78,10233.9
16/02/2018,10135.7,10324.1,9824.82,10233.9,10129.63,720278.9978,773228,2.87E+12,226.01,61.602,1.2406,31048,74964,9964.98,11112.7
17/02/2018,10207.5,11139.5,10149.4,11112.7,10652.28,813054.1428,770450,2.87E+12,229.5,61.602,1.2406,28385,69716,10504.33,10551.8
18/02/2018,11123.4,11349.8,10326,10551.8,10837.75,806810.4291,730175,2.87E+12,223.34,61.602,1.2407,26705,62968,10632.8,11225.3
19/02/2018,10552.6,11273.8,10513.2,11225.3,10891.22,702592.5338,849889,2.87E+12,220.2,61.812,1.2407,26856,69225,10963.27,11403.7
20/02/2018,11231.8,11958.5,11231.8,11403.7,11456.45,866458.6576,714645,3.01E+12,233.09,61.812,1.2337,38980,75215,11060.27,10690.4
21/02/2018,11372.2,11418.5,10479.1,10690.4,10990.05,855804.9916,705387,3.01E+12,222.16,61.68,1.2284,24746,69562,11106.47,10005
22/02/2018,10660.4,11039.1,9939.09,10005,10410.9,772275.1993,713590,3.01E+12,205.68,62.77,1.233,23720,66124,10699.7,10301.1
23/02/2018,9937.07,10487.3,9734.56,10301.1,10115.01,765150.0129,739570,3.01E+12,200.92,63.55,1.2297,20187,62576,10332.17,9813.07
24/02/2018,10287.7,10597.2,9546.97,9813.07,10061.24,687582.2447,704058,3.01E+12,209.56,63.55,1.2297,18489,56616,10039.72,9664.73
25/02/2018,9796.42,9923.22,9407.06,9664.73,9697.86,588474.1483,528654,3.01E+12,214.13,63.91,1.229,23615,63393,9926.3,10366.7
26/02/2018,9669.43,10475,9501.73,10366.7,10003.22,728534.4359,669623,3.01E+12,224.06,63.91,1.232,24751,66533,9948.17,10725.6
27/02/2018,10393.9,10878.5,10246.1,10725.6,10561.02,659612.4086,713403,3.01E+12,219.59,63.01,1.2232,27708,64827,10252.34,10397.9
28/02/2018,10687.2,11089.8,10393.1,10397.9,10642,651775.0378,806237,3.01E+12,211.6,61.64,1.22,23812,68823,10496.73,10951
1/03/2018,10385,11052.3,10352.7,10951,10685.25,684801.9227,819981,3.01E+12,207.28,61.63,1.2274,19703,61852,10691.5,11086.4
2/03/2018,10977.4,11189,10850.1,11086.4,11025.72,691164.8473,749023,3.01E+12,210.03,61.63,1.232,28651,61317,10811.77,11489.7
3/03/2018,11101.9,11528.2,11002.4,11489.7,11280.55,593106.7404,930026,3.01E+12,212.94,63.51,1.232,17645,61317,11175.7,11512.6
4/03/2018,11497.4,11512.6,11136.1,11512.6,11414.68,533010.9788,802172,3.01E+12,210.88,63.51,1.232,17668,61317,11362.9,11573.3
5/03/2018,11532.4,11704.1,11443.9,11573.3,11563.42,559396.7792,850566,3.29E+12,212.54,68.43,1.234,18631,61317,11525.2,10779.9
6/03/2018,11500.1,11500.1,10694.3,10779.9,11118.6,614481.1383,836894,3.29E+12,202.7,68.43,1.2419,31665,61317,11288.6,9965.57
7/03/2018,10803.9,10929.5,9692.12,9965.57,10347.77,850222.8032,917555,3.29E+12,189.4,74.14,1.2416,25862,61317,10772.92,9395.01
8/03/2018,9951.44,10147.4,9335.87,9395.01,9707.43,740266.9897,915698,3.29E+12,181.63,68.49,1.2311,18247,61317,10046.83,9337.55
9/03/2018,9414.69,9466.35,8513.03,9337.55,9182.9,947869.46,881628,3.29E+12,178.5,70.25,1.2311,18272,61317,9566.04,8866
10/03/2018,9350.59,9531.32,8828.47,8866,9144.09,589049.3064,810973,3.29E+12,184.26,76.41,1.2311,15591,61317,9199.52,9578.63
11/03/2018,8852.78,9711.89,8607.12,9578.63,9187.6,685311.7437,884564,3.29E+12,183.1,76.41,1.2312,20093,61317,9260.73,9205.12
12/03/2018,9602.93,9937.5,8956.43,9205.12,9425.5,685098.9134,844775,3.29E+12,184.12,52.95,1.2343,21664,61317,9216.58,9194.85
13/03/2018,9173.04,9470.38,8958.19,9194.85,9199.12,651273.1479,764106,3.29E+12,176.88,60.71,1.2396,20618,61317,9326.2,8269.81
14/03/2018,9214.65,9355.85,8068.59,8269.81,8727.22,737718.313,574892,3.29E+12,168.3,60.96,1.2379,18965,61317,8889.93,8300.86
15/03/2018,8290.76,8428.35,7783.05,8300.86,8200.76,833389.8263,617139,3.29E+12,161.12,61.202,1.2311,19632,61317,8588.51,8338.35
16/03/2018,8322.91,8585.15,8005.31,8338.35,8312.93,636283.4572,593940,3.29E+12,165.13,62.368,1.23,17650,61317,8303.01,7916.88
17/03/2018,8321.91,8346.53,7812.82,7916.88,8099.54,546469.2918,460743,3.29E+12,158.61,62.368,1.23,14444,61317,8185.36,8223.68
18/03/2018,7890.52,8245.51,7397.99,8223.68,7939.42,836231.1121,534906,3.46E+12,150.2,62.102,1.2284,16792,61317,8159.64,8630.65
19/03/2018,8344.12,8675.87,8182.4,8630.65,8458.26,795566.7024,582460,3.46E+12,157.83,62.102,1.234,28645,61317,8257.07,8913.47
20/03/2018,8619.67,9051.02,8389.89,8913.47,8743.51,727601.3811,568469,3.46E+12,165.12,63.512,1.2252,22021,61317,8589.27,8929.28
21/03/2018,8937.48,9177.37,8846.33,8929.28,8972.62,673507.8334,573438,3.46E+12,170.12,65.17,1.2352,26294,52476,8824.47,8728.47
22/03/2018,8939.44,9100.71,8564.9,8728.47,8833.38,626078.581,595119,3.46E+12,166.45,64.3,1.2329,32044,52476,8857.07,8879.62
23/03/2018,8736.25,8879.62,8360.62,8879.62,8714.03,683279.7445,624356,3.46E+12,164.12,65.88,1.2362,26204,52476,8845.79,8668.12
24/03/2018,8901.95,8996.18,8665.7,8668.12,8807.99,643120.6284,538133,3.46E+12,164.11,65.88,1.2362,14517,52476,8758.74,8495.78
25/03/2018,8612.81,8682.01,8449.1,8495.78,8559.92,533869.4829,442843,3.46E+12,159.8,65.55,1.2358,12644,52476,8681.17,8209.4
26/03/2018,8498.47,8530.08,7921.43,8209.4,8289.84,714252.6119,584461,3.46E+12,153.37,65.55,1.2461,25896,52476,8457.77,7833.04
27/03/2018,8200,8232.78,7797.28,7833.04,8015.78,670957.8157,602500,3.46E+12,142.54,65.25,1.2413,20067,52476,8179.41,7954.48
28/03/2018,7836.83,8122.89,7809.17,7954.48,7930.84,622290.9372,543737,3.46E+12,134.6,64.38,1.2315,25001,52476,7998.97,7165.7
29/03/2018,7979.07,7994.33,7081.38,7165.7,7555.12,841976.0141,565348,3.46E+12,123.29,64.94,1.2306,17879,52476,7651.07,6890.52
30/03/2018,7171.45,7276.66,6683.93,6890.52,7005.64,897778.06,570440,3.46E+12,117.14,64.94,1.2327,18396,52476,7336.9,6973.53
31/03/2018,6892.48,7207.85,6863.52,6973.53,6984.34,651925.5592,479750,3.46E+12,118.82,62.01,1.2327,12176,52476,7009.92,6844.23
1/04/2018,7003.06,7060.95,6526.87,6844.23,6858.78,660773.5043,423281,3.51E+12,115.12,62.01,1.2317,13807,52476,6902.76,7083.8
2/04/2018,6844.86,7135.47,6816.58,7083.8,6970.18,621711.3475,494672,3.51E+12,117.67,62.01,1.2297,18749,52476,6967.19,7456.11
3/04/2018,7102.26,7530.94,7072.49,7456.11,7290.45,754370.4743,594098,3.51E+12,127.25,63.37,1.2282,18075,52476,7128.05,6853.84
4/04/2018,7456.41,7469.88,6803.88,6853.84,7146,690736.0761,568015,3.51E+12,125.88,63.37,1.229,20736,52476,7131.25,6811.47
5/04/2018,6848.65,6933.82,6644.8,6811.47,6809.68,828132.9026,536162,3.51E+12,118.28,69.72,1.2256,20691,52476,7040.47,6636.32
6/04/2018,6815.96,6857.49,6575,6636.32,6721.19,560437.9748,640379,3.51E+12,116.17,64.75,1.2288,18699,52476,6767.21,6911.09
7/04/2018,6630.51,7050.54,6630.51,6911.09,6805.66,584309.2438,499530,3.51E+12,115.47,64.75,1.2288,17621,52476,6786.29,7023.52
8/04/2018,6919.98,7111.56,6919.98,7023.52,6993.76,522251.2594,404622,3.51E+12,117.12,69.87,1.2274,17800,52796,6856.98,6770.73
9/04/2018,7044.32,7178.11,6661.99,6770.73,6913.79,707869.3498,543836,3.51E+12,117.13,69.87,1.2327,14955,59029,6901.78,6834.76
10/04/2018,6795.44,6872.41,6704.15,6834.76,6801.69,628189.4764,565732,3.51E+12,114.35,74.33,1.2367,18262,59044,6876.34,6968.32
11/04/2018,6843.47,6968.32,6817.59,6968.32,6899.42,672794.2047,539442,3.51E+12,116.25,74.33,1.2375,14757,61072,6857.94,7889.25
12/04/2018,6955.38,7899.23,6806.51,7889.25,7387.59,1205569.102,617410,3.51E+12,122.63,53.25,1.2334,16972,68886,7230.78,7895.96
13/04/2018,7901.09,8183.96,7758.93,7895.96,7934.98,978510.3468,646935,3.51E+12,127.93,67.39,1.2336,15121,64178,7584.51,7986.24
14/04/2018,7874.67,8140.71,7846,7986.24,7961.9,652034.0803,493659,3.84E+12,126.4,67.39,1.2336,12104,50026,7923.82,8329.11
15/04/2018,7999.33,8338.42,7999.33,8329.11,8166.55,642190.3986,587020,3.84E+12,129.35,66.22,1.2337,12138,52494,8070.44,8058.67
16/04/2018,8337.57,8371.15,7925.73,8058.67,8173.28,688990.2003,738315,3.84E+12,129.54,66.22,1.2387,15892,56538,8124.67,7902.09
17/04/2018,8071.66,8285.96,7881.72,7902.09,8035.36,858814.026,608590,3.84E+12,132.5,66.518,1.2377,17430,56111,8096.62,8163.42
18/04/2018,7944.43,8197.8,7886.01,8163.42,8047.92,811378.5624,589421,3.84E+12,136.4,68.47,1.2382,16359,56720,8041.39,8294.31
19/04/2018,8159.27,8298.69,8138.78,8294.31,8222.76,858982.87,644595,3.84E+12,143.04,68.314,1.2349,15434,57013,8119.94,8845.83
20/04/2018,8286.88,8880.23,8244.54,8845.83,8564.37,985257.5505,653018,3.84E+12,150.4,68.396,1.2288,15265,57190,8434.52,8895.58
21/04/2018,8848.79,8997.57,8652.15,8895.58,8848.52,853086.1821,620016,3.84E+12,150.85,68.396,1.2288,15777,56176,8678.57,8802.46
22/04/2018,8925.06,9001.64,8779.61,8802.46,8877.19,746846.6684,509559,3.84E+12,148.23,68.64,1.2279,20387,59404,8847.96,8930.88
23/04/2018,8794.39,8958.55,8788.81,8930.88,8868.16,780904.9616,642656,3.84E+12,149.59,68.64,1.2213,26439,59885,8876.31,9697.5
24/04/2018,8934.34,9732.61,8927.83,9697.5,9323.07,1145416.733,774318,3.84E+12,159.22,67.7,1.2243,21433,67323,9143.61,8845.74
25/04/2018,9701.03,9745.32,8799.84,8845.74,9272.98,1195203.717,688680,3.84E+12,154.38,68.05,1.2176,18712,65523,9158.04,9281.51
26/04/2018,8867.32,9281.51,8727.09,9281.51,9039.36,992388.785,660414,3.84E+12,148.71,68.19,1.2112,19884,64330,9274.92,8987.05
27/04/2018,9290.63,9375.47,8987.05,8987.05,9160.05,826009.6746,675804,4.02E+12,149.72,68.1,1.2131,13783,55754,9038.1,9348.48
28/04/2018,8939.27,9412.09,8931.99,9348.48,9157.96,852316.4478,562250,4.02E+12,149.28,68.1,1.2131,10957,49473,9205.68,9419.08
29/04/2018,9346.41,9531.49,9193.71,9419.08,9372.67,944554.7738,541897,4.02E+12,152.58,68.57,1.2124,11142,46959,9251.54,9240.55
30/04/2018,9426.11,9477.14,9166.81,9240.55,9327.65,929914.8231,642134,4.02E+12,151.02,68.57,1.2085,13297,49151,9336.04,9119.01
1/05/2018,9251.47,9255.88,8891.05,9119.01,9129.35,844859.7002,632650,4.02E+12,147.33,61.44,1.1995,13367,49777,9259.55,9235.92
2/05/2018,9104.6,9256.52,9015.14,9235.92,9153.04,825754.0524,683386,4.02E+12,149.98,64.15,1.1956,13918,48137,9198.49,9743.86
3/05/2018,9233.97,9798.33,9188.15,9743.86,9491.08,1075462.39,663171,4.02E+12,157.08,62.57,1.1993,12766,50882,9366.26,9700.76
4/05/2018,9695.5,9779.2,9585.96,9700.76,9690.36,848041.7537,695603,4.02E+12,164.4,63.54,1.1966,13967,57751,9560.18,9858.15
5/05/2018,9700.28,9964.5,9695.12,9858.15,9804.51,780451.021,625693,4.02E+12,174.02,63.54,1.1966,12000,50536,9767.59,9654.8
6/05/2018,9845.31,9940.14,9465.25,9654.8,9726.38,742545.5506,533415,4.02E+12,174.72,65.52,1.196,13003,47589,9737.9,9373.01
7/05/2018,9645.67,9665.85,9231.53,9373.01,9479.02,780040.5358,660191,4.02E+12,166.87,72.94,1.1942,16273,53424,9628.65,9234.82
8/05/2018,9380.87,9462.75,9127.77,9234.82,9301.55,797272.4924,665088,4.02E+12,162.65,72.94,1.1871,18612,52302,9420.88,9325.18
9/05/2018,9223.73,9374.76,9031.62,9325.18,9238.82,782230.8736,612055,4.02E+12,157.22,68.72,1.185,16114,54594,9311,9043.94
10/05/2018,9325.96,9396.04,9040.52,9043.94,9201.62,750596.0663,617388,4.02E+12,154.18,74.34,1.1919,16700,53621,9201.31,8441.49
11/05/2018,9052.96,9052.96,8394.46,8441.49,8735.47,971730.2208,758816,4.14E+12,142.69,63.1,1.1949,14754,55128,8936.87,8504.89
12/05/2018,8441.44,8664.86,8223.5,8504.89,8458.67,806436.4842,588539,4.14E+12,139.04,52.89,1.1949,12808,48718,8663.44,8723.94
13/05/2018,8515.49,8773.55,8395.12,8723.94,8602.02,681976.998,483628,4.14E+12,142.82,52.89,1.1955,12482,46131,8556.77,8716.79
14/05/2018,8713.1,8881.12,8367.97,8716.79,8669.75,849407.3947,636148,4.14E+12,145.14,70.96,1.1936,14094,52460,8648.54,8510.38
15/05/2018,8705.19,8836.19,8456.45,8510.38,8627.05,777288.8855,640177,4.14E+12,143.83,71.31,1.1826,14494,50376,8650.37,8368.83
16/05/2018,8504.41,8508.43,8175.49,8368.83,8389.29,805815.5291,604422,4.14E+12,138.71,71.49,1.1819,13854,49167,8532,8094.32
17/05/2018,8370.05,8445.54,8054.12,8094.32,8241.01,711384.8968,629548,4.14E+12,136.36,71.506,1.1795,14659,47708,8324.51,8250.97
18/05/2018,8091.83,8274.12,7974.82,8250.97,8147.94,707441.4156,703271,4.14E+12,133.88,71.316,1.1773,18814,46685,8238.04,8247.18
19/05/2018,8255.73,8372.06,8183.35,8247.18,8264.58,570192.2992,514455,4.14E+12,135.66,71.316,1.1773,14822,40643,8197.49,8513.25
20/05/2018,8246.99,8562.41,8205.24,8513.25,8381.97,619312.6399,475738,4.14E+12,137.27,72.306,1.177,15239,41628,8337.13,8418.99
21/05/2018,8522.33,8557.52,8365.12,8418.99,8465.99,608905.7606,622918,4.14E+12,136.93,72.306,1.1794,20752,44301,8393.14,8041.78
22/05/2018,8419.87,8423.25,8004.58,8041.78,8222.37,624760.2791,588253,4.14E+12,131.72,72.186,1.1791,14316,44097,8324.67,7557.82
23/05/2018,8037.08,8054.66,7507.88,7557.82,7789.36,833331.638,640762,4.14E+12,123.7,71.84,1.1712,15441,49303,8006.2,7587.34
24/05/2018,7561.12,7738.6,7331.14,7587.34,7554.55,800738.6404,569804,4.31E+12,120.52,70.71,1.1726,13769,46043,7728.98,7480.14
25/05/2018,7592.3,7659.14,7392.65,7480.14,7531.06,646367.1462,618176,4.31E+12,121,67.88,1.1666,12635,42093,7541.77,7355.88
26/05/2018,7486.48,7595.16,7349.12,7355.88,7446.66,544074.789,467761,4.31E+12,119.44,67.88,1.1666,10783,38020,7474.45,7368.22
27/05/2018,7362.08,7381.74,7270.96,7368.22,7345.75,552226.7891,442647,4.31E+12,118.08,67.88,1.1692,22272,43809,7401.41,7135.99
28/05/2018,7371.31,7419.05,7100.89,7135.99,7256.81,694602.7337,589218,4.31E+12,115.02,66.73,1.1629,12882,44801,7286.7,7472.59
29/05/2018,7129.46,7526.42,7090.68,7472.59,7304.79,775198.205,604757,4.31E+12,116.07,66.73,1.1542,13007,46903,7325.6,7406.52
30/05/2018,7469.73,7573.77,7313.6,7406.52,7440.91,661550.8092,592865,4.31E+12,118.87,68.21,1.1669,12909,51863,7338.37,7494.17
31/05/2018,7406.15,7608.9,7361.13,7494.17,7467.59,686584.3079,627768,4.31E+12,118.16,67.04,1.1696,18963,47154,7457.76,7541.45
1/06/2018,7500.7,7604.73,7407.34,7541.45,7513.55,655011.3094,692509,4.31E+12,118.82,67.04,1.1666,10908,45316,7480.71,7643.45
2/06/2018,7536.72,7695.83,7497.26,7643.45,7593.32,650479.611,521910,4.31E+12,121.5,63.39,1.1666,9256,41760,7559.69,7720.25
3/06/2018,7632.09,7754.89,7613.04,7720.25,7680.07,631733.842,531463,4.31E+12,124.63,62.6,1.1671,15388,41999,7635.05,7514.47
4/06/2018,7722.53,7753.82,7474.04,7514.47,7616.22,655596.8604,702904,4.31E+12,122.54,62.06,1.1704,18471,46104,7626.06,7633.76
5/06/2018,7500.9,7643.23,7397,7633.76,7543.72,657731.1692,655694,4.94E+12,120.01,62.06,1.1729,24457,46860,7622.83,7653.98
6/06/2018,7625.97,7680.43,7502.01,7653.98,7615.6,616137.9064,651145,4.94E+12,120.94,64.73,1.1786,35908,45323,7600.74,7678.24
7/06/2018,7650.82,7741.27,7650.82,7678.24,7680.29,584066.4787,634103,4.94E+12,121.39,73.8,1.1797,30928,48259,7655.33,7624.92
8/06/2018,7685.14,7698.19,7558.4,7624.92,7641.66,553227.951,648973,4.94E+12,120.56,69.01,1.177,25142,46310,7652.38,7531.98
9/06/2018,7632.52,7683.58,7531.98,7531.98,7595.02,506281.7604,492526,4.94E+12,119.16,67.77,1.177,20530,38889,7611.71,6786.02
10/06/2018,7499.55,7499.55,6709.07,6786.02,7123.55,814880.2123,529728,4.94E+12,111.56,67.77,1.1784,22054,40585,7314.31,6906.92
11/06/2018,6799.29,6910.18,6706.63,6906.92,6830.76,694691.3316,587881,4.94E+12,106.76,62.21,1.1778,23809,45487,7074.97,6582.36
12/06/2018,6905.82,6907.96,6542.08,6582.36,6734.56,691118.6524,654022,4.94E+12,103.9,51.49,1.1751,19973,46551,6758.43,6349.9
13/06/2018,6596.88,6631.66,6285.63,6349.9,6466.02,781369.3666,658357,4.94E+12,96.78,66.64,1.1808,18622,51652,6613.06,6675.35
14/06/2018,6342.75,6707.14,6334.46,6675.35,6514.92,788760.2635,583318,4.94E+12,97.79,66.89,1.157,15097,47079,6535.87,6456.58
15/06/2018,6674.08,6681.08,6433.87,6456.58,6561.4,602827.1332,629466,4.94E+12,98.62,65.018,1.1605,12701,39786,6493.94,6550.16
16/06/2018,6455.45,6592.49,6402.29,6550.16,6500.1,491403.2264,442345,4.94E+12,96.62,65.018,1.1605,11288,36471,6560.7,6499.27
17/06/2018,6545.53,6589.11,6499.27,6499.27,6533.3,475107.5212,436137,4.94E+12,97,65.786,1.1597,16903,37164,6502,6734.82
18/06/2018,6510.07,6781.14,6446.68,6734.82,6618.18,610318.849,574922,4.94E+12,97.08,65.786,1.1633,17193,46282,6594.75,6769.94
19/06/2018,6742.39,6822.5,6709.92,6769.94,6761.19,600046.7208,621857,5.08E+12,98.95,64.968,1.1594,14829,45018,6668.01,6776.55
20/06/2018,6770.76,6821.56,6611.88,6776.55,6745.19,576505.6285,585078,5.08E+12,98.03,65.812,1.1582,24720,41009,6760.44,6729.74
21/06/2018,6780.09,6810.94,6715.17,6729.74,6758.98,522139.4329,562602,5.08E+12,97.51,65.54,1.1609,14834,38835,6758.74,6083.69
22/06/2018,6737.88,6747.08,6006.6,6083.69,6393.81,794488.7396,618791,5.08E+12,90.14,68.58,1.1654,12597,41721,6529.99,6162.48
23/06/2018,6090.1,6224.82,6071.81,6162.48,6137.3,559099.2782,483230,5.08E+12,83.92,68.58,1.1654,10869,36776,6325.3,6173.23
24/06/2018,6164.28,6223.78,5826.41,6173.23,6096.92,749051.9725,456995,5.08E+12,80.3,68.08,1.1664,17123,36953,6139.8,6249.18
25/06/2018,6171.97,6327.37,6119.68,6249.18,6217.05,884794.2738,614032,5.08E+12,81.82,68.08,1.1704,17001,42286,6194.96,6093.67
26/06/2018,6253.55,6290.16,6093.67,6093.67,6182.76,530468.5726,612977,5.08E+12,79.51,70.53,1.1654,17085,43429,6172.03,6157.13
27/06/2018,6084.4,6180,6052.85,6157.13,6118.59,538722.1409,589279,5.08E+12,78.7,72.76,1.1567,17169,40206,6166.66,5903.44
28/06/2018,6153.16,6170.41,5873.05,5903.44,6025.02,575566.5648,555077,5.08E+12,77.76,73.45,1.1566,18577,41574,6051.41,6218.3
29/06/2018,5898.13,6261.66,5835.75,6218.3,6053.46,655200.4995,589876,5.08E+12,76.73,74.15,1.169,14125,41392,6092.96,6404
30/06/2018,6214.22,6465.51,6214.22,6404,6324.49,718454.8041,567603,5.08E+12,80.63,74.15,1.169,14229,35882,6175.25,6385.82
1/07/2018,6411.68,6432.85,6289.29,6385.82,6379.91,750521.534,483872,5.08E+12,80.43,61.79,1.1684,14889,32183,6336.04,6614.18
2/07/2018,6380.38,6683.86,6305.7,6614.18,6496.03,676864.1844,638283,5.36E+12,82.62,61.79,1.1645,15949,40449,6468,6529.59
3/07/2018,6596.66,6671.37,6447.75,6529.59,6561.34,712096.8826,659326,5.36E+12,86.12,61.15,1.166,13432,43042,6509.86,6597.55
4/07/2018,6550.87,6771.92,6450.46,6597.55,6592.7,633532.5314,609579,5.36E+12,85.95,61.15,1.1665,13193,40065,6580.44,6639.14
5/07/2018,6599.71,6749.54,6546.65,6639.14,6633.76,753605.8272,545559,5.36E+12,84.66,70.73,1.1696,16503,38128,6588.76,6673.5
6/07/2018,6638.69,6700.94,6533.55,6673.5,6636.67,650018.7498,647794,5.36E+12,83.28,65.95,1.1759,12334,38468,6636.73,6856.93
7/07/2018,6668.71,6863.99,6579.24,6856.93,6742.22,587503.8287,473901,5.36E+12,84.12,65.95,1.1759,8168,32273,6723.19,6773.88
8/07/2018,6857.8,6885.91,6747.98,6773.88,6816.39,496774.6928,492262,5.36E+12,84.38,69.17,1.1755,9076,31005,6768.1,6741.75
9/07/2018,6775.08,6838.68,6724.34,6741.75,6769.96,549210.0278,627020,5.36E+12,81.85,67.75,1.1759,10704,37804,6790.85,6329.95
10/07/2018,6739.21,6767.74,6320.72,6329.95,6539.41,619693.532,666042,5.36E+12,78.28,67.75,1.173,16183,39826,6615.19,6394.71
11/07/2018,6330.77,6444.96,6330.47,6394.71,6375.23,571722.1032,616214,5.36E+12,77.92,61.67,1.1678,11559,39901,6488.8,6228.81
12/07/2018,6396.78,6397.1,6136.42,6228.81,6289.78,599412.0799,944272,5.36E+12,77.32,52.61,1.1667,11139,39007,6317.82,6238.05
13/07/2018,6235.03,6310.55,6192.24,6238.05,6243.97,609452.0095,933538,5.36E+12,77.19,71.01,1.1689,12850,37794,6287.19,6276.12
14/07/2018,6247.5,6298.19,6212.22,6276.12,6258.51,467151.1296,809623,5.36E+12,76.85,71.01,1.1689,12085,30839,6247.66,6359.64
15/07/2018,6272.7,6403.46,6256.51,6359.64,6323.08,519598.0389,509930,5.36E+12,77.83,68.06,1.1681,12285,32485,6291.27,6741.75
16/07/2018,6357.01,6741.75,6357.01,6741.75,6549.38,721564.4742,583692,5.36E+12,81.59,68.06,1.1714,12738,41799,6459.17,7321.04
17/07/2018,6739.65,7387.24,6684.17,7321.04,7033.02,847708.4109,688584,5.36E+12,86.86,67.896,1.1656,12198,45432,6807.48,7370.78
18/07/2018,7315.32,7534.99,7280.47,7370.78,7375.39,827537.2795,770835,5.18E+12,89.11,68.356,1.1648,12885,42923,7144.52,7466.86
19/07/2018,7378.2,7494.46,7295.46,7466.86,7408.74,689945.905,636864,5.18E+12,87.05,68.728,1.1659,12348,39629,7386.23,7354.13
20/07/2018,7467.4,7594.67,7323.26,7354.13,7434.86,664016.5232,651803,5.18E+12,84.63,68.7,1.1733,12218,38529,7397.26,7419.29
21/07/2018,7352.72,7437.64,7262.41,7419.29,7368.02,505781.7324,505481,5.18E+12,83.26,68.7,1.1733,11289,33267,7413.43,7418.49
22/07/2018,7417.8,7537.95,7383.82,7418.49,7439.52,496733.6731,458207,5.18E+12,83.73,67.89,1.1733,10931,32189,7397.3,7711.11
23/07/2018,7414.71,7771.5,7409.1,7711.11,7576.6,677412.0318,711253,5.18E+12,83.51,67.89,1.1697,13360,39877,7516.3,8424.27
24/07/2018,7716.51,8424.27,7705.5,8424.27,8067.64,902084.1108,718928,5.18E+12,85.8,68.52,1.1688,12821,48202,7851.29,8181.39
25/07/2018,8379.66,8416.87,8086.36,8181.39,8266.07,707155.8871,776511,5.18E+12,87.57,69.3,1.1741,14538,41673,8105.59,7951.58
26/07/2018,8176.85,8290.33,7878.71,7951.58,8074.37,606745.7795,639897,5.18E+12,85.38,69.61,1.1647,12561,39978,8185.75,8165.01
27/07/2018,7950.4,8262.66,7839.76,8165.01,8054.46,645093.5179,717598,5.18E+12,83.86,68.69,1.1654,13973,37373,8099.33,8192.15
28/07/2018,8169.06,8222.85,8110.77,8192.15,8173.71,487997.5042,564178,5.18E+12,83.9,68.69,1.1654,12436,31763,8102.91,8218.46
29/07/2018,8205.82,8272.26,8141.18,8218.46,8209.43,500301.4845,484547,5.95E+12,84.18,70.13,1.166,15010,32179,8191.87,8180.48
30/07/2018,8221.58,8235.5,7917.5,8180.48,8138.76,682094.0782,636120,5.95E+12,83.08,70.13,1.1707,12769,37855,8197.03,7780.44
31/07/2018,8181.2,8181.53,7696.93,7780.44,7960.02,664260.8938,690053,5.95E+12,80.54,68.76,1.1689,13419,38962,8059.79,7624.91
1/08/2018,7769.04,7769.04,7504.95,7624.91,7666.98,625750.9476,705913,5.95E+12,78.84,61.73,1.1663,12804,39603,7861.94,7567.15
2/08/2018,7634.19,7712.77,7523.44,7567.15,7609.39,553803.9186,634184,5.95E+12,77,61.15,1.1585,12127,37572,7657.5,7434.39
3/08/2018,7562.14,7562.14,7328.65,7434.39,7471.83,619279.3466,688873,5.95E+12,76.47,60.12,1.1583,14465,39186,7542.15,7032.85
4/08/2018,7438.67,7497.49,6984.07,7032.85,7238.27,589697.5382,542819,5.95E+12,75.3,60.12,1.1583,11066,33342,7344.8,7068.48
5/08/2018,7031.08,7102.77,6940.7,7068.48,7035.76,522915.7902,495719,5.95E+12,73.91,69.06,1.1562,11327,30523,7178.57,6951.8
6/08/2018,7062.94,7166.55,6890.54,6951.8,7017.96,559407.5771,654516,5.95E+12,74.58,65.74,1.1559,16035,35064,7017.71,6753.12
7/08/2018,6958.32,7146.56,6748.24,6753.12,6901.56,678513.2637,706511,5.95E+12,71.38,65.74,1.1603,16708,34996,6924.47,6305.8
8/08/2018,6746.85,6746.85,6226.22,6305.8,6506.43,778373.0863,649793,5.95E+12,65.24,66.94,1.161,12273,36169,6670.24,6568.23
9/08/2018,6305.56,6625.73,6249.07,6568.23,6437.15,662877.205,629986,5.95E+12,63.33,66.94,1.1524,10302,34503,6542.38,6184.71
10/08/2018,6571.42,6591.26,6124.52,6184.71,6367.98,711164.2939,658540,5.95E+12,61.79,74.29,1.1423,12897,34108,6352.91,6295.73
11/08/2018,6185.79,6455.74,6109.03,6295.73,6261.57,646459.2746,525917,6.39E+12,58.33,60.67,1.1423,9699,29578,6349.56,6322.69
12/08/2018,6283.65,6409.85,6237.5,6322.69,6313.42,897334.5667,477955,6.39E+12,59.3,60.67,1.1395,11541,28188,6267.71,6297.57
13/08/2018,6341.36,6537.05,6225.72,6297.57,6350.42,643103.9207,611815,6.39E+12,58.31,67.2,1.1401,13664,31628,6305.33,6199.71
14/08/2018,6287.66,6287.94,5971.05,6199.71,6186.59,856966.4387,657023,6.39E+12,54.94,67.04,1.1347,13691,36996,6273.32,6308.52
