Date,Volume,Volume(%),Weighted_bitcoin_price,Weighted_bitcoin_price(%),Address,Address(%),generatedCoin,generatedCoin(%),Mining_Difficulty,Mining_Difficulty(%),Weighted_gold_price,Weighted_gold_price(%),Oil_price,Oil_price(%),usd/euro,usd/euro(%),Num_Wiki_view,Num_Wiki_view(%),Num_tweets,Num_tweets(%),Lable,Lable(%)
15/08/2018,"772,767.31",-0.12,"6,334.96",0.00,"680,561.00",-0.09,"2,012.00",-0.02,"6,390,000,000,000.00",0.00,"1,182.32",0.00,65.01,0.01,1.13,0.00,"14,295.00",-0.07,"35,084.00",-0.06,"6,308.52",0.00
16/08/2018,"682,208.20",0.13,"6,344.72",0.02,"620,660.00",0.05,"1,975.00",-0.04,"6,390,000,000,000.00",0.00,"1,177.60",0.00,65.34,0.00,1.14,0.01,"13,302.00",-0.07,"33,037.00",-0.03,"6,334.73",0.04
17/08/2018,"773,237.83",-0.21,"6,457.25",0.01,"652,818.00",-0.23,"1,900.00",0.05,"6,390,000,000,000.00",0.00,"1,180.89",0.00,65.63,0.00,1.14,0.00,"12,333.00",0.00,"32,168.00",-0.13,"6,580.63",-0.02
18/08/2018,"613,515.60",-0.16,"6,494.57",-0.01,"502,019.00",0.02,"2,000.00",-0.09,"6,390,000,000,000.00",0.00,"1,180.89",0.01,65.63,0.00,1.14,0.00,"12,274.00",0.04,"27,953.00",-0.04,"6,423.76",0.01
19/08/2018,"512,799.98",0.11,"6,457.04",-0.01,"514,313.00",0.21,"1,812.00",0.03,"6,390,000,000,000.00",0.00,"1,188.88",0.00,65.82,0.00,1.14,0.00,"12,762.00",-0.01,"26,854.00",0.25,"6,506.07",-0.03
20/08/2018,"571,691.96",-0.08,"6,410.97",0.00,"623,598.00",-0.05,"1,875.00",-0.01,"6,390,000,000,000.00",0.00,"1,187.56",0.00,65.82,0.00,1.15,0.01,"12,594.00",0.04,"33,467.00",0.00,"6,308.53",0.03
21/08/2018,"527,912.04",0.36,"6,397.24",0.02,"589,708.00",0.08,"1,850.00",0.08,"6,390,000,000,000.00",0.00,"1,192.86",0.00,66.14,0.03,1.16,0.00,"13,082.00",0.04,"33,425.00",-0.04,"6,488.76",-0.02
22/08/2018,"718,451.52",-0.26,"6,497.46",-0.01,"638,156.00",-0.11,"2,000.00",-0.07,"6,390,000,000,000.00",0.00,"1,196.52",-0.01,67.86,0.00,1.16,0.00,"13,567.00",-0.04,"32,026.00",0.06,"6,376.71",0.02
23/08/2018,"530,695.38",0.17,"6,456.02",0.03,"569,277.00",0.11,"1,862.00",-0.02,"6,390,000,000,000.00",0.05,"1,189.76",0.01,67.83,0.01,1.15,0.01,"13,000.00",-0.02,"33,815.00",-0.12,"6,534.88",0.03
24/08/2018,"618,770.50",-0.21,"6,622.52",0.02,"632,142.00",-0.13,"1,825.00",-0.08,"6,730,000,000,000.00",0.00,"1,195.88",0.00,68.72,0.00,1.16,0.00,"12,695.00",-0.03,"29,804.00",-0.12,"6,719.96",0.01
25/08/2018,"491,233.69",0.00,"6,743.43",0.00,"548,608.00",-0.08,"1,688.00",0.28,"6,730,000,000,000.00",0.00,"1,195.88",0.01,68.72,0.00,1.16,0.00,"12,273.00",-0.04,"26,122.00",-0.09,"6,763.19",-0.01
26/08/2018,"490,814.45",0.21,"6,714.35",0.01,"502,611.00",0.32,"2,162.00",0.07,"6,730,000,000,000.00",0.00,"1,206.18",0.00,68.87,0.00,1.16,0.00,"11,746.00",0.19,"23,840.00",0.21,"6,707.26",0.03
27/08/2018,"591,686.36",0.13,"6,792.45",0.03,"664,869.00",0.00,"2,312.00",-0.17,"6,730,000,000,000.00",0.00,"1,210.06",0.00,68.87,0.00,1.17,0.00,"14,017.00",-0.04,"28,754.00",0.16,"6,884.64",0.03
28/08/2018,"666,198.70",-0.12,"6,994.82",0.01,"663,743.00",0.01,"1,913.00",-0.09,"6,730,000,000,000.00",0.00,"1,213.44",-0.01,68.53,0.01,1.17,0.00,"13,410.00",0.01,"33,359.00",-0.05,"7,096.28",-0.01
29/08/2018,"587,588.85",0.09,"7,055.75",-0.01,"669,404.00",-0.07,"1,738.00",0.11,"6,730,000,000,000.00",0.00,"1,200.51",0.00,69.51,0.01,1.17,0.00,"13,519.00",0.08,"31,756.00",-0.01,"7,047.16",-0.01
30/08/2018,"639,219.80",0.01,"6,982.34",0.00,"621,242.00",0.05,"1,925.00",0.01,"6,730,000,000,000.00",0.00,"1,202.69",0.00,70.25,-0.01,1.17,0.00,"14,620.00",-0.15,"31,447.00",0.02,"6,978.23",0.01
31/08/2018,"642,490.87",-0.10,"6,997.22",0.02,"651,131.00",-0.13,"1,937.00",-0.03,"6,730,000,000,000.00",0.00,"1,203.72",0.00,69.80,-0.10,1.16,0.00,"12,449.00",-0.10,"32,099.00",-0.06,"7,037.58",0.02
01/09/2018,"577,318.50",0.04,"7,129.60",0.01,"564,630.00",-0.12,"1,888.00",-0.05,"6,730,000,000,000.00",0.00,"1,203.72",0.00,62.96,-0.06,1.16,0.00,"11,241.00",0.17,"30,166.00",-0.03,"7,193.25",0.01
02/09/2018,"599,228.53",-0.06,"7,225.19",0.01,"495,998.00",0.24,"1,800.00",0.00,"6,730,000,000,000.00",0.00,"1,204.53",-0.01,59.20,0.05,1.16,0.00,"13,102.00",0.05,"29,111.00",0.20,"7,272.72",0.00
03/09/2018,"562,564.17",0.04,"7,266.30",0.01,"613,352.00",0.03,"1,800.00",-0.13,"6,730,000,000,000.00",0.00,"1,191.68",0.00,62.04,0.02,1.16,0.00,"13,705.00",-0.03,"34,835.00",0.00,"7,260.06",0.01
04/09/2018,"584,062.79",0.40,"7,317.09",-0.03,"629,625.00",0.05,"1,575.00",0.05,"6,730,000,000,000.00",0.00,"1,195.98",0.00,63.42,0.12,1.16,0.00,"13,342.00",0.06,"35,005.00",0.01,"7,361.66",-0.08
05/09/2018,"818,824.12",0.02,"7,083.89",-0.07,"664,157.00",0.00,"1,650.00",0.14,"6,730,000,000,000.00",0.00,"1,196.70",0.00,71.14,0.00,1.16,0.00,"14,156.00",0.00,"35,456.00",0.05,"6,792.83",-0.04
06/09/2018,"835,491.84",-0.21,"6,611.04",-0.02,"666,558.00",0.04,"1,875.00",0.01,"6,730,000,000,000.00",0.04,"1,200.08",0.00,71.14,0.04,1.16,0.00,"14,088.00",-0.10,"37,078.00",-0.11,"6,529.17",-0.01
07/09/2018,"657,415.40",-0.08,"6,487.04",-0.02,"689,985.00",-0.21,"1,900.00",-0.01,"7,020,000,000,000.00",0.00,"1,197.36",0.00,73.85,-0.10,1.16,0.00,"12,664.00",-0.09,"33,033.00",-0.14,"6,467.07",-0.04
08/09/2018,"603,520.67",-0.03,"6,354.48",-0.01,"546,144.00",-0.07,"1,875.00",0.09,"7,020,000,000,000.00",0.00,"1,197.36",0.00,66.81,0.00,1.16,0.00,"11,549.00",0.09,"28,446.00",0.07,"6,225.98",0.01
09/09/2018,"583,494.49",0.01,"6,292.93",0.01,"506,835.00",0.21,"2,038.00",-0.17,"7,020,000,000,000.00",0.00,"1,192.83",0.00,66.81,0.12,1.16,0.00,"12,560.00",0.14,"30,519.00",0.11,"6,300.86",0.00
10/09/2018,"587,232.70",0.04,"6,324.75",0.00,"614,057.00",0.06,"1,688.00",0.04,"7,020,000,000,000.00",0.00,"1,195.13",0.00,74.96,-0.20,1.16,0.00,"14,374.00",-0.24,"33,868.00",-0.03,"6,329.70",0.00
11/09/2018,"608,388.05",0.06,"6,328.05",0.00,"651,098.00",-0.08,"1,763.00",0.19,"7,020,000,000,000.00",0.00,"1,195.44",0.01,60.19,0.00,1.16,0.00,"10,880.00",-0.01,"32,809.00",-0.09,"6,321.20",0.00
12/09/2018,"642,622.90",0.02,"6,324.44",0.02,"599,503.00",0.01,"2,100.00",-0.12,"7,020,000,000,000.00",0.00,"1,201.42",0.00,60.19,0.14,1.16,0.01,"10,741.00",0.11,"29,716.00",0.09,"6,351.80",0.03
13/09/2018,"653,837.55",-0.04,"6,440.30",0.01,"608,107.00",0.02,"1,850.00",-0.11,"7,020,000,000,000.00",0.00,"1,205.29",0.00,68.59,0.01,1.17,0.00,"11,889.00",-0.02,"32,269.00",-0.04,"6,517.31",0.00
14/09/2018,"625,177.53",-0.21,"6,520.10",0.00,"620,772.00",-0.10,"1,650.00",0.06,"7,020,000,000,000.00",0.00,"1,199.33",0.00,68.99,0.00,1.16,0.00,"11,699.00",-0.05,"31,041.00",-0.12,"6,512.71",0.00
15/09/2018,"492,770.77",0.02,"6,526.97",0.00,"558,339.00",-0.16,"1,750.00",-0.01,"7,020,000,000,000.00",0.00,"1,199.33",0.00,68.99,0.00,1.16,0.00,"11,171.00",0.09,"27,319.00",-0.01,"6,543.20",0.00
16/09/2018,"502,524.34",0.22,"6,514.57",-0.02,"470,139.00",0.34,"1,737.00",-0.03,"7,020,000,000,000.00",0.00,"1,193.73",0.00,68.86,0.00,1.16,0.00,"12,184.00",0.49,"26,995.00",0.15,"6,517.18",-0.04
17/09/2018,"611,226.51",0.08,"6,398.25",-0.01,"631,067.00",0.01,"1,688.00",0.05,"7,020,000,000,000.00",0.00,"1,198.20",0.00,68.86,0.01,1.17,0.00,"18,135.00",-0.16,"31,037.00",0.00,"6,281.20",0.01
18/09/2018,"660,829.47",0.05,"6,325.52",0.00,"638,235.00",-0.01,"1,775.00",0.10,"7,020,000,000,000.00",0.00,"1,199.09",0.00,69.75,0.02,1.17,0.00,"15,263.00",-0.12,"30,885.00",0.00,"6,371.30",0.00
19/09/2018,"697,102.32",-0.03,"6,356.80",0.02,"631,546.00",0.00,"1,950.00",-0.01,"7,020,000,000,000.00",0.02,"1,201.62",0.00,70.91,-0.01,1.17,0.01,"13,421.00",-0.04,"31,000.00",0.04,"6,398.54",0.02
20/09/2018,"672,985.16",0.46,"6,460.93",0.03,"628,587.00",0.14,"1,925.00",-0.06,"7,150,000,000,000.00",0.00,"1,205.19",0.00,70.42,0.01,1.18,0.00,"12,915.00",-0.01,"32,268.00",0.06,"6,519.67",0.03
21/09/2018,"984,485.02",-0.32,"6,634.88",0.01,"715,507.00",-0.21,"1,800.00",0.08,"7,150,000,000,000.00",0.00,"1,202.42",0.00,70.78,0.00,1.18,0.00,"12,747.00",-0.08,"34,302.00",-0.19,"6,734.95",0.00
22/09/2018,"670,870.71",-0.07,"6,722.10",0.00,"562,522.00",-0.10,"1,937.00",-0.03,"7,150,000,000,000.00",0.00,"1,202.42",0.00,70.78,0.02,1.18,0.00,"11,768.00",0.18,"27,695.00",0.05,"6,721.98",0.00
23/09/2018,"624,825.09",0.01,"6,717.88",-0.01,"507,621.00",0.21,"1,875.00",-0.01,"7,150,000,000,000.00",0.00,"1,199.63",0.00,72.08,0.00,1.18,0.00,"13,893.00",0.17,"29,057.00",0.11,"6,710.63",-0.02
24/09/2018,"628,293.52",0.16,"6,648.66",-0.02,"614,679.00",0.05,"1,850.00",0.14,"7,150,000,000,000.00",0.00,"1,197.33",0.00,72.08,0.00,1.17,0.00,"16,198.00",-0.17,"32,186.00",0.05,"6,595.41",-0.02
25/09/2018,"726,110.40",-0.06,"6,508.90",0.00,"648,244.00",-0.03,"2,113.00",-0.18,"7,150,000,000,000.00",0.00,"1,200.23",0.00,72.28,-0.01,1.18,0.00,"13,497.00",-0.12,"33,771.00",-0.03,"6,446.47",0.01
26/09/2018,"684,462.20",0.02,"6,482.90",0.02,"628,119.00",0.01,"1,738.00",0.03,"7,150,000,000,000.00",0.00,"1,198.96",-0.01,71.57,0.01,1.18,-0.01,"11,888.00",-0.07,"32,810.00",-0.03,"6,495.00",0.03
27/09/2018,"699,350.41",0.07,"6,587.27",0.01,"633,994.00",0.06,"1,788.00",0.08,"7,150,000,000,000.00",0.00,"1,189.10",0.00,72.12,0.02,1.16,0.00,"11,109.00",-0.09,"31,898.00",-0.07,"6,676.75",0.00
28/09/2018,"751,049.94",-0.12,"6,676.56",-0.01,"673,177.00",-0.18,"1,925.00",-0.01,"7,150,000,000,000.00",0.00,"1,186.66",0.00,73.25,0.00,1.16,0.00,"10,102.00",-0.03,"29,550.00",-0.03,"6,644.13",-0.01
29/09/2018,"661,170.16",-0.08,"6,599.95",0.00,"552,202.00",-0.04,"1,900.00",0.07,"7,150,000,000,000.00",0.00,"1,186.66",0.00,73.25,-0.13,1.16,0.00,"9,828.00",0.00,"28,728.00",-0.04,"6,601.96",0.00
30/09/2018,"605,474.91",0.00,"6,610.15",0.00,"532,067.00",0.26,"2,038.00",-0.03,"7,150,000,000,000.00",0.00,"1,188.38",0.01,63.57,0.00,1.16,0.00,"9,861.00",0.00,"27,646.00",0.15,"6,625.56",-0.01
1/10/2018,"605,935.82",0.00,"6,602.96",0.00,"672,475.00",0.01,"1,975.00",-0.13,"7,150,000,000,000.00",0.00,"1,200.66",-0.01,63.57,0.00,1.16,0.00,"9,908.00",0.08,"31,878.00",-0.01,"6,589.62",-0.01
2/10/2018,"605,231.82",-0.01,"6,574.77",-0.01,"678,543.00",0.02,"1,713.00",0.06,"7,150,000,000,000.00",0.00,"1,189.30",0.01,63.57,0.03,1.16,-0.01,"10,702.00",-0.10,"31,648.00",0.00,"6,556.10",-0.01
3/10/2018,"596,169.30",-0.02,"6,520.48",0.00,"694,010.00",-0.07,"1,813.00",0.03,"7,150,000,000,000.00",0.04,"1,201.63",0.00,65.51,0.00,1.15,0.00,"9,672.00",-0.03,"31,711.00",0.08,"6,502.59",0.01
4/10/2018,"586,557.68",-0.05,"6,543.96",0.01,"642,395.00",0.07,"1,875.00",-0.13,"7,450,000,000,000.00",0.00,"1,200.13",0.00,65.51,0.09,1.15,0.00,"9,361.00",-0.06,"34,224.00",0.00,"6,576.69",0.01
5/10/2018,"556,758.59",-0.11,"6,594.42",0.00,"688,115.00",-0.14,"1,625.00",-0.04,"7,450,000,000,000.00",0.00,"1,201.47",0.00,71.36,0.00,1.15,0.00,"8,776.00",-0.12,"34,221.00",-0.15,"6,622.48",-0.01
6/10/2018,"493,579.92",0.02,"6,604.28",0.00,"588,478.00",0.02,"1,563.00",0.14,"7,450,000,000,000.00",0.00,"1,201.47",0.00,71.36,0.04,1.15,0.00,"7,699.00",-0.01,"29,246.00",-0.03,"6,588.31",0.00
7/10/2018,"501,153.37",0.20,"6,598.04",0.00,"598,361.00",0.08,"1,775.00",-0.05,"7,450,000,000,000.00",0.00,"1,202.88",-0.01,74.11,-0.09,1.15,0.00,"7,645.00",0.40,"28,503.00",0.32,"6,602.95",0.01
8/10/2018,"600,593.43",-0.10,"6,625.88",0.00,"646,076.00",-0.04,"1,688.00",-0.04,"7,450,000,000,000.00",0.00,"1,194.11",-0.01,67.63,0.00,1.15,0.00,"10,673.00",0.19,"37,692.00",-0.06,"6,652.23",0.00
9/10/2018,"539,195.79",0.06,"6,641.02",-0.01,"621,386.00",0.03,"1,625.00",0.11,"7,450,000,000,000.00",0.00,"1,183.88",0.01,67.54,0.08,1.15,0.00,"12,687.00",-0.25,"35,538.00",-0.05,"6,642.64",-0.01
10/10/2018,"573,775.96",0.41,"6,601.27",-0.03,"642,600.00",0.07,"1,800.00",0.10,"7,450,000,000,000.00",0.00,"1,191.09",0.02,73.17,0.00,1.15,0.01,"9,488.00",-0.04,"33,842.00",-0.05,"6,585.53",-0.05
11/10/2018,"807,315.26",-0.25,"6,418.36",-0.02,"686,810.00",0.01,"1,988.00",-0.17,"7,450,000,000,000.00",0.00,"1,210.39",0.01,73.17,-0.30,1.16,0.00,"9,063.00",-0.02,"32,278.00",-0.10,"6,256.24",0.00
12/10/2018,"603,457.90",-0.19,"6,269.70",0.00,"693,363.00",-0.17,"1,650.00",0.07,"7,450,000,000,000.00",0.00,"1,220.34",0.00,51.00,0.00,1.16,0.00,"8,846.00",-0.14,"28,937.00",-0.04,"6,274.58",0.00
13/10/2018,"487,662.14",0.00,"6,283.10",0.00,"573,912.00",-0.09,"1,763.00",-0.19,"7,450,000,000,000.00",0.00,"1,220.34",0.00,51.00,0.41,1.16,0.00,"7,582.00",0.04,"27,760.00",0.01,"6,285.99",0.00
14/10/2018,"489,290.64",1.31,"6,305.70",0.04,"524,084.00",0.33,"1,425.00",0.42,"7,450,000,000,000.00",0.00,"1,217.93",0.01,71.78,0.00,1.16,0.00,"7,860.00",0.28,"28,150.00",0.25,"6,290.93",0.05
15/10/2018,"1,129,061.02",-0.45,"6,528.23",0.01,"699,171.00",-0.03,"2,025.00",-0.17,"7,450,000,000,000.00",0.00,"1,226.48",0.00,71.78,0.00,1.16,0.00,"10,030.00",-0.05,"35,275.00",-0.01,"6,596.54",0.00
16/10/2018,"616,402.09",0.01,"6,610.62",-0.01,"678,723.00",-0.01,"1,688.00",0.02,"7,450,000,000,000.00",0.00,"1,227.03",0.00,71.92,-0.03,1.16,-0.01,"9,497.00",-0.08,"35,006.00",-0.05,"6,596.11",-0.01
17/10/2018,"622,911.91",-0.03,"6,563.40",-0.01,"673,361.00",-0.03,"1,725.00",0.00,"7,450,000,000,000.00",0.00,"1,224.17",0.00,69.74,-0.02,1.15,0.00,"8,716.00",0.02,"33,145.00",-0.09,"6,544.43",-0.01
18/10/2018,"602,855.05",-0.08,"6,509.16",-0.01,"654,573.00",0.05,"1,725.00",0.03,"7,450,000,000,000.00",-0.04,"1,225.36",0.00,68.67,0.01,1.15,0.01,"8,855.00",0.07,"30,155.00",-0.07,"6,476.71",0.00
19/10/2018,"553,095.38",-0.06,"6,470.62",0.00,"685,201.00",-0.13,"1,775.00",0.01,"7,180,000,000,000.00",0.00,"1,226.63",0.00,69.22,0.00,1.15,0.00,"9,439.00",-0.15,"28,097.00",-0.17,"6,465.41",0.00
20/10/2018,"521,937.04",-0.04,"6,474.21",0.00,"593,963.00",-0.07,"1,788.00",-0.04,"7,180,000,000,000.00",0.00,"1,226.63",0.00,69.22,0.00,1.15,0.00,"8,003.00",0.01,"23,204.00",-0.04,"6,489.19",0.00
21/10/2018,"500,462.99",0.13,"6,501.20",0.00,"554,355.00",0.22,"1,725.00",0.12,"7,180,000,000,000.00",0.00,"1,226.88",0.00,69.32,0.00,1.15,-0.01,"8,058.00",0.38,"22,298.00",0.36,"6,482.35",0.00
22/10/2018,"565,490.38",0.01,"6,495.00",0.00,"676,895.00",0.01,"1,938.00",-0.01,"7,180,000,000,000.00",0.00,"1,225.43",0.01,69.32,-0.04,1.15,0.00,"11,136.00",-0.14,"30,300.00",0.01,"6,487.16",0.00
23/10/2018,"573,804.03",-0.08,"6,476.34",0.00,"683,587.00",-0.07,"1,925.00",-0.27,"7,180,000,000,000.00",0.00,"1,231.97",0.00,66.43,0.01,1.15,-0.01,"9,588.00",0.06,"30,702.00",-0.02,"6,475.74",0.00
24/10/2018,"527,570.32",-0.05,"6,491.40",0.00,"637,741.00",0.03,"1,413.00",0.21,"7,180,000,000,000.00",0.00,"1,231.59",0.00,66.82,0.01,1.14,0.00,"10,140.00",-0.07,"29,969.00",-0.14,"6,495.84",0.00
25/10/2018,"498,684.04",0.02,"6,478.15",0.00,"659,220.00",0.05,"1,713.00",0.04,"7,180,000,000,000.00",0.00,"1,230.07",0.00,67.33,0.00,1.14,0.00,"9,440.00",-0.07,"25,693.00",-0.01,"6,476.29",0.00
26/10/2018,"510,762.78",0.03,"6,472.77",0.00,"691,997.00",-0.16,"1,788.00",-0.05,"7,180,000,000,000.00",0.00,"1,230.59",0.00,67.59,0.00,1.14,0.00,"8,798.00",-0.15,"25,493.00",-0.19,"6,474.75",0.00
27/10/2018,"523,606.06",0.02,"6,480.54",0.00,"580,054.00",-0.03,"1,700.00",0.03,"7,180,000,000,000.00",0.00,"1,230.59",0.00,67.59,-0.01,1.14,0.00,"7,501.00",0.06,"20,631.00",0.00,"6,480.38",0.00
28/10/2018,"531,680.71",0.23,"6,479.81",-0.01,"560,480.00",0.26,"1,750.00",0.04,"7,180,000,000,000.00",0.00,"1,228.87",0.00,67.04,0.00,1.14,0.00,"7,981.00",0.23,"20,711.00",0.28,"6,486.39",-0.02
29/10/2018,"655,325.65",-0.09,"6,408.89",-0.01,"708,285.00",-0.02,"1,825.00",0.05,"7,180,000,000,000.00",0.00,"1,230.01",0.00,67.04,-0.01,1.14,0.00,"9,804.00",0.17,"26,541.00",-0.05,"6,332.63",0.00
30/10/2018,"596,707.07",0.11,"6,336.61",0.00,"697,601.00",0.01,"1,925.00",0.06,"7,180,000,000,000.00",0.00,"1,225.73",-0.01,66.18,-0.01,1.13,0.00,"11,438.00",0.07,"25,290.00",0.34,"6,334.27",0.00
31/10/2018,"662,106.49",-0.10,"6,330.16",0.01,"707,291.00",-0.02,"2,038.00",-0.06,"7,180,000,000,000.00",0.00,"1,218.30",0.01,65.31,-0.02,1.13,0.01,"12,280.00",-0.01,"33,944.00",-0.07,"6,317.61",0.01
1/11/2018,"593,139.16",0.12,"6,388.72",0.00,"692,504.00",0.11,"1,925.00",-0.07,"7,180,000,000,000.00",0.00,"1,225.60",0.01,63.80,0.00,1.14,0.00,"12,175.00",-0.05,"31,618.00",-0.30,"6,377.78",0.00
2/11/2018,"664,512.23",-0.14,"6,372.90",0.00,"769,117.00",-0.17,"1,788.00",0.13,"7,180,000,000,000.00",0.00,"1,233.49",0.00,63.80,0.05,1.14,0.00,"11,582.00",-0.15,"22,288.00",-0.16,"6,388.44",0.00
3/11/2018,"574,107.84",0.20,"6,372.74",0.00,"641,974.00",-0.04,"2,012.00",-0.24,"7,180,000,000,000.00",0.00,"1,233.49",0.01,66.82,0.00,1.14,0.00,"9,899.00",-0.05,"18,645.00",0.30,"6,361.26",0.00
4/11/2018,"690,667.38",-0.06,"6,356.20",0.01,"619,063.00",0.15,"1,538.00",0.17,"7,180,000,000,000.00",0.00,"1,246.88",-0.01,66.82,0.06,1.14,0.00,"9,425.00",0.09,"24,207.00",-0.04,"6,376.13",0.01
5/11/2018,"651,613.03",0.12,"6,406.87",0.01,"712,976.00",-0.03,"1,800.00",-0.11,"7,180,000,000,000.00",0.00,"1,231.77",0.00,70.70,-0.07,1.14,0.00,"10,250.00",0.01,"23,158.00",0.10,"6,419.66",0.01
6/11/2018,"729,647.66",0.04,"6,441.52",0.01,"694,055.00",0.02,"1,600.00",0.02,"7,180,000,000,000.00",0.00,"1,229.56",0.00,66.10,0.06,1.14,0.00,"10,350.00",-0.07,"25,550.00",-0.02,"6,461.01",0.01
7/11/2018,"759,635.22",-0.05,"6,504.78",0.00,"705,209.00",-0.01,"1,625.00",-0.07,"7,180,000,000,000.00",0.00,"1,227.89",0.00,70.38,0.00,1.14,-0.01,"9,657.00",0.30,"24,951.00",-0.01,"6,530.14",-0.01
8/11/2018,"719,075.32",-0.06,"6,487.86",-0.01,"700,117.00",0.01,"1,513.00",0.05,"7,180,000,000,000.00",0.00,"1,224.47",-0.01,70.38,-0.02,1.14,0.00,"12,575.00",-0.02,"24,614.00",0.02,"6,453.72",-0.01
9/11/2018,"677,654.26",-0.15,"6,414.51",0.00,"704,879.00",-0.16,"1,588.00",0.03,"7,180,000,000,000.00",0.00,"1,215.93",0.00,69.25,0.02,1.13,0.00,"12,319.00",-0.25,"25,018.00",-0.17,"6,385.62",0.00
10/11/2018,"578,551.26",0.06,"6,404.48",0.00,"595,444.00",-0.01,"1,638.00",0.11,"7,180,000,000,000.00",0.00,"1,215.93",-0.01,70.97,0.00,1.13,0.00,"9,244.00",0.37,"20,709.00",-0.10,"6,409.22",0.00
11/11/2018,"615,518.52",0.09,"6,399.58",0.00,"590,387.00",0.16,"1,825.00",-0.04,"7,180,000,000,000.00",0.00,"1,209.73",0.00,70.97,-0.27,1.13,-0.01,"12,704.00",-0.10,"18,630.00",0.25,"6,411.27",-0.01
12/11/2018,"671,798.74",0.05,"6,394.43",0.00,"683,388.00",-0.05,"1,750.00",-0.14,"7,180,000,000,000.00",0.00,"1,205.29",0.00,51.65,0.08,1.12,0.01,"11,375.00",-0.04,"23,212.00",0.09,"6,371.27",0.00
13/11/2018,"707,292.79",0.74,"6,367.66",-0.06,"650,640.00",0.12,"1,500.00",0.13,"7,180,000,000,000.00",0.00,"1,201.39",0.01,55.69,0.01,1.13,0.00,"10,957.00",-0.04,"25,340.00",0.35,"6,359.49",-0.10
14/11/2018,"1,232,887.49",0.01,"6,001.31",-0.06,"727,949.00",-0.01,"1,688.00",-0.06,"7,180,000,000,000.00",0.00,"1,207.87",0.00,56.29,0.00,1.13,0.00,"10,530.00",0.07,"34,169.00",-0.10,"5,738.35",-0.02
15/11/2018,"1,249,194.40",-0.24,"5,629.34",-0.01,"720,036.00",-0.01,"1,587.00",-0.01,"7,180,000,000,000.00",0.00,"1,212.16",0.01,56.55,0.00,1.13,0.01,"11,302.00",-0.14,"30,694.00",-0.09,"5,648.03",-0.01
16/11/2018,"943,711.44",-0.18,"5,594.21",-0.01,"713,931.00",-0.17,"1,575.00",0.15,"7,180,000,000,000.00",-0.07,"1,218.28",0.00,56.59,0.00,1.14,0.00,"9,741.00",-0.05,"28,077.00",-0.15,"5,575.55",0.00
17/11/2018,"774,259.77",-0.04,"5,557.76",0.01,"594,727.00",-0.08,"1,813.00",-0.15,"6,650,000,000,000.00",0.00,"1,218.28",0.00,56.59,0.01,1.14,0.00,"9,209.00",-0.01,"23,964.00",-0.09,"5,554.33",0.01
18/11/2018,"742,911.44",0.81,"5,599.16",-0.06,"549,212.00",0.23,"1,538.00",0.02,"6,650,000,000,000.00",0.00,"1,221.23",0.00,57.11,0.00,1.14,0.00,"9,096.00",0.40,"21,832.00",0.79,"5,623.54",-0.13
19/11/2018,"1,343,686.47",0.35,"5,238.99",-0.12,"674,503.00",0.14,"1,575.00",0.05,"6,650,000,000,000.00",0.00,"1,227.02",0.00,57.11,-0.06,1.15,-0.01,"12,711.00",0.05,"39,010.00",-0.06,"4,871.49",-0.09
20/11/2018,"1,818,448.37",-0.26,"4,634.88",-0.02,"768,696.00",-0.18,"1,650.00",-0.20,"6,650,000,000,000.00",0.00,"1,223.58",0.00,53.43,0.02,1.14,0.00,"13,398.00",-0.04,"36,659.00",-0.15,"4,451.87",0.03
21/11/2018,"1,353,454.89",-0.25,"4,521.85",-0.01,"628,177.00",0.04,"1,313.00",0.16,"6,650,000,000,000.00",0.00,"1,224.53",0.00,54.63,0.00,1.14,0.00,"12,924.00",-0.14,"30,984.00",-0.10,"4,602.17",-0.05
22/11/2018,"1,016,952.28",0.11,"4,493.20",-0.04,"656,428.00",-0.03,"1,525.00",0.02,"6,650,000,000,000.00",0.00,"1,227.39",0.00,54.63,-0.08,1.14,-0.01,"11,126.00",-0.02,"27,754.00",-0.05,"4,365.94",0.00
23/11/2018,"1,126,361.28",0.01,"4,324.98",-0.05,"639,963.00",-0.09,"1,563.00",0.14,"6,650,000,000,000.00",0.00,"1,225.99",0.00,50.42,0.00,1.13,0.00,"10,881.00",-0.12,"26,345.00",-0.13,"4,347.11",-0.11
24/11/2018,"1,138,791.68",0.54,"4,109.18",-0.05,"579,240.00",-0.02,"1,788.00",-0.11,"6,650,000,000,000.00",0.00,"1,225.99",0.00,50.42,0.02,1.13,0.00,"9,525.00",0.13,"22,902.00",0.17,"3,880.76",0.03
25/11/2018,"1,750,536.65",-0.05,"3,899.17",0.00,"569,057.00",0.11,"1,588.00",-0.13,"6,650,000,000,000.00",0.00,"1,227.63",0.00,51.63,0.00,1.13,0.00,"10,776.00",0.24,"26,859.00",0.08,"4,009.97",-0.06
26/11/2018,"1,666,589.47",-0.05,"3,886.32",-0.03,"633,479.00",0.02,"1,388.00",0.18,"6,650,000,000,000.00",0.00,"1,227.32",0.00,51.63,0.00,1.13,0.00,"13,317.00",0.02,"29,115.00",0.03,"3,779.13",0.01
