date, value
2003/9/4,1.0943
2003/9/5,1.1102
2003/9/8,1.1062
2003/9/9,1.1224
2003/9/10,1.1209
2003/9/11,1.1205
2003/9/12,1.1286
2003/9/15,1.1279
2003/9/16,1.1172
2003/9/17,1.1283
2003/9/18,1.1253
2003/9/19,1.1372
2003/9/22,1.1455
2003/9/23,1.1437
2003/9/24,1.1493
2003/9/25,1.1484
2003/9/26,1.146
2003/9/29,1.1595
2003/9/30,1.1651
2003/10/1,1.1715
2003/10/2,1.1691
2003/10/3,1.1576
2003/10/6,1.1705
2003/10/7,1.1756
2003/10/8,1.1807
2003/10/9,1.1745
2003/10/10,1.1793
2003/10/13,1.1702
2003/10/14,1.1722
2003/10/15,1.163
2003/10/16,1.1583
2003/10/17,1.1672
2003/10/20,1.1631
2003/10/21,1.1664
2003/10/22,1.1797
2003/10/23,1.1787
2003/10/24,1.1783
2003/10/27,1.1743
2003/10/28,1.1666
2003/10/29,1.1658
2003/10/30,1.1621
2003/10/31,1.1581
2003/11/3,1.1456
2003/11/4,1.1484
2003/11/5,1.1434
2003/11/6,1.1412
2003/11/7,1.1526
2003/11/10,1.1477
2003/11/11,1.1519
2003/11/12,1.163
2003/11/13,1.1732
2003/11/14,1.1775
2003/11/17,1.1747
2003/11/18,1.1968
2003/11/19,1.1874
2003/11/20,1.1909
2003/11/21,1.1913
2003/11/24,1.1768
2003/11/25,1.179
2003/11/26,1.1938
2003/11/28,1.1994
2003/12/1,1.1976
2003/12/2,1.2078
2003/12/3,1.2108
2003/12/4,1.208
2003/12/5,1.2164
2003/12/8,1.2218
2003/12/9,1.2249
2003/12/10,1.2215
2003/12/11,1.2221
2003/12/12,1.2276
2003/12/15,1.2319
2003/12/16,1.2324
2003/12/17,1.2408
2003/12/18,1.2422
2003/12/19,1.2371
2003/12/22,1.2395
2003/12/23,1.2393
2003/12/24,1.2446
2003/12/26,1.2425
2003/12/29,1.2491
2003/12/30,1.2549
2003/12/31,1.2594
2004/1/2,1.2581
2004/1/5,1.2677
2004/1/6,1.2723
2004/1/7,1.2629
2004/1/8,1.2764
2004/1/9,1.2815
2004/1/12,1.2746
2004/1/13,1.2772
2004/1/14,1.2647
2004/1/15,1.2577
2004/1/16,1.2393
2004/1/20,1.2579
2004/1/21,1.2641
2004/1/22,1.2717
2004/1/23,1.2579
2004/1/26,1.2457
2004/1/27,1.2641
2004/1/28,1.2467
2004/1/29,1.2406
2004/1/30,1.2475
2004/2/2,1.2423
2004/2/3,1.254
2004/2/4,1.2535
2004/2/5,1.2546
2004/2/6,1.2704
2004/2/9,1.2697
2004/2/10,1.2669
2004/2/11,1.2831
2004/2/12,1.2808
2004/2/13,1.2733
2004/2/17,1.2841
2004/2/18,1.2685
2004/2/19,1.2714
2004/2/20,1.2537
2004/2/23,1.2552
2004/2/24,1.2682
2004/2/25,1.25
2004/2/26,1.2437
2004/2/27,1.2491
2004/3/1,1.2456
2004/3/2,1.2215
2004/3/3,1.2203
2004/3/4,1.2202
2004/3/5,1.2363
2004/3/8,1.2402
2004/3/9,1.2323
2004/3/10,1.2225
2004/3/11,1.2357
2004/3/12,1.2219
2004/3/15,1.2262
2004/3/16,1.2271
2004/3/17,1.2234
2004/3/18,1.2382
2004/3/19,1.2284
2004/3/22,1.233
2004/3/23,1.2334
2004/3/24,1.2133
2004/3/25,1.2126
2004/3/26,1.2128
2004/3/29,1.2155
2004/3/30,1.2169
2004/3/31,1.2313
2004/4/1,1.2362
2004/4/2,1.2121
2004/4/5,1.2016
2004/4/6,1.2116
2004/4/7,1.2172
2004/4/8,1.2086
2004/4/12,1.2074
2004/4/13,1.1945
2004/4/14,1.1959
2004/4/15,1.198
2004/4/16,1.1985
2004/4/19,1.2022
2004/4/20,1.1864
2004/4/21,1.1839
2004/4/22,1.1903
2004/4/23,1.1847
2004/4/26,1.1863
2004/4/27,1.1922
2004/4/28,1.1836
2004/4/29,1.1959
2004/4/30,1.1973
2004/5/3,1.1941
2004/5/4,1.2097
2004/5/5,1.2174
2004/5/6,1.208
2004/5/7,1.1877
2004/5/10,1.1847
2004/5/11,1.1872
2004/5/12,1.19
2004/5/13,1.1817
2004/5/14,1.1884
2004/5/17,1.2026
2004/5/18,1.1948
2004/5/19,1.2008
2004/5/20,1.196
2004/5/21,1.198
2004/5/24,1.2002
2004/5/25,1.2104
2004/5/26,1.2102
2004/5/27,1.2261
2004/5/28,1.222
2004/6/1,1.2244
2004/6/2,1.2212
2004/6/3,1.2227
2004/6/4,1.228
2004/6/7,1.2319
2004/6/8,1.2267
2004/6/9,1.2047
2004/6/10,1.2105
2004/6/14,1.2055
2004/6/15,1.2157
2004/6/16,1.2011
2004/6/17,1.205
2004/6/18,1.2135
2004/6/21,1.2112
2004/6/22,1.2105
2004/6/23,1.2091
2004/6/24,1.2166
2004/6/25,1.2175
2004/6/28,1.2182
2004/6/29,1.208
2004/6/30,1.2193
2004/7/1,1.2157
2004/7/2,1.2316
2004/7/6,1.2278
2004/7/7,1.237
2004/7/8,1.2382
2004/7/9,1.2413
2004/7/12,1.2404
2004/7/13,1.2326
2004/7/14,1.2378
2004/7/15,1.2354
2004/7/16,1.2451
2004/7/19,1.2439
2004/7/20,1.2329
2004/7/21,1.2257
2004/7/22,1.2255
2004/7/23,1.2092
2004/7/26,1.214
2004/7/27,1.2055
2004/7/28,1.2055
2004/7/29,1.2042
2004/7/30,1.2019
2004/8/2,1.2023
2004/8/3,1.2056
2004/8/4,1.2049
2004/8/5,1.2058
2004/8/6,1.2276
2004/8/9,1.2269
2004/8/10,1.2234
2004/8/11,1.2216
2004/8/12,1.2252
2004/8/13,1.237
2004/8/16,1.2361
2004/8/17,1.2352
2004/8/18,1.2335
2004/8/19,1.2363
2004/8/20,1.2317
2004/8/23,1.2138
2004/8/24,1.208
2004/8/25,1.208
2004/8/26,1.21
2004/8/27,1.2007
2004/8/30,1.2044
2004/8/31,1.2179
2004/9/1,1.2188
2004/9/2,1.2174
2004/9/3,1.2056
2004/9/7,1.2102
2004/9/8,1.2181
2004/9/9,1.2215
2004/9/10,1.2258
2004/9/13,1.2258
2004/9/14,1.2249
2004/9/15,1.2149
2004/9/16,1.2179
2004/9/17,1.2185
2004/9/20,1.2175
2004/9/21,1.2337
2004/9/22,1.2265
2004/9/23,1.2269
2004/9/24,1.2275
2004/9/27,1.2288
2004/9/28,1.2326
2004/9/29,1.2332
2004/9/30,1.2435
2004/10/1,1.2413
2004/10/4,1.2286
2004/10/5,1.2312
2004/10/6,1.2285
2004/10/7,1.2281
2004/10/8,1.2409
2004/10/11,1.2382
2004/10/12,1.2326
2004/10/13,1.2344
2004/10/14,1.2383
2004/10/15,1.2467
2004/10/18,1.2489
2004/10/19,1.2509
2004/10/20,1.2587
2004/10/21,1.2614
2004/10/22,1.268
2004/10/25,1.2804
2004/10/26,1.2764
2004/10/27,1.2709
2004/10/28,1.2744
2004/10/29,1.2794
2004/11/1,1.2751
2004/11/2,1.2741
2004/11/3,1.2821
2004/11/4,1.2868
2004/11/5,1.2963
2004/11/8,1.2917
2004/11/9,1.2897
2004/11/10,1.2887
2004/11/11,1.2904
2004/11/12,1.297
2004/11/15,1.2948
2004/11/16,1.2954
2004/11/17,1.3031
2004/11/18,1.2959
2004/11/19,1.3023
2004/11/22,1.3046
2004/11/23,1.3085
2004/11/24,1.3184
2004/11/26,1.3295
2004/11/29,1.3274
2004/11/30,1.3278
2004/12/1,1.3343
2004/12/2,1.3265
2004/12/3,1.3452
2004/12/6,1.3406
2004/12/7,1.3419
2004/12/8,1.3336
2004/12/9,1.3301
2004/12/10,1.3203
2004/12/13,1.3307
2004/12/14,1.3294
2004/12/15,1.339
2004/12/16,1.3237
2004/12/17,1.3305
2004/12/20,1.3391
2004/12/21,1.337
2004/12/22,1.3387
2004/12/23,1.3511
2004/12/27,1.3614
2004/12/28,1.3611
2004/12/29,1.3607
2004/12/30,1.3633
2004/12/31,1.3552
2005/1/3,1.3465
2005/1/4,1.3278
2005/1/5,1.3259
2005/1/6,1.317
2005/1/7,1.305
2005/1/10,1.3068
2005/1/11,1.3105
2005/1/12,1.325
2005/1/13,1.3217
2005/1/14,1.3107
2005/1/18,1.3013
2005/1/19,1.3007
2005/1/20,1.2959
2005/1/21,1.3039
2005/1/24,1.3055
2005/1/25,1.297
2005/1/26,1.3071
2005/1/27,1.3043
2005/1/28,1.3037
2005/1/31,1.3035
2005/2/1,1.3043
2005/2/2,1.3023
2005/2/3,1.2973
2005/2/4,1.2866
2005/2/7,1.2756
2005/2/8,1.2758
2005/2/9,1.2802
2005/2/10,1.2872
2005/2/11,1.2862
2005/2/14,1.2971
2005/2/15,1.3024
2005/2/16,1.3029
2005/2/17,1.3068
2005/2/18,1.3069
2005/2/22,1.3259
2005/2/23,1.3214
2005/2/24,1.3195
2005/2/25,1.3244
2005/2/28,1.3225
2005/3/1,1.3185
2005/3/2,1.3139
2005/3/3,1.3108
2005/3/4,1.3235
2005/3/7,1.3212
2005/3/8,1.334
2005/3/9,1.3388
2005/3/10,1.3412
2005/3/11,1.3456
2005/3/14,1.3369
2005/3/15,1.3302
2005/3/16,1.3416
2005/3/17,1.3374
2005/3/18,1.3322
2005/3/21,1.3154
2005/3/22,1.3079
2005/3/23,1.2985
2005/3/24,1.2937
2005/3/28,1.2894
2005/3/29,1.2922
2005/3/30,1.2916
2005/3/31,1.2961
2005/4/1,1.2906
2005/4/4,1.2845
2005/4/5,1.2865
2005/4/6,1.2871
2005/4/7,1.2856
2005/4/8,1.293
2005/4/11,1.297
2005/4/12,1.2918
2005/4/13,1.2914
2005/4/14,1.281
2005/4/15,1.2926
2005/4/18,1.3019
2005/4/19,1.3058
2005/4/20,1.3083
2005/4/21,1.3048
2005/4/22,1.3063
2005/4/25,1.3002
2005/4/26,1.2985
2005/4/27,1.2929
2005/4/28,1.2896
2005/4/29,1.2871
2005/5/2,1.2861
2005/5/3,1.287
2005/5/4,1.2944
2005/5/5,1.2957
2005/5/6,1.2816
2005/5/9,1.284
2005/5/10,1.2878
2005/5/11,1.2812
2005/5/12,1.268
2005/5/13,1.2625
2005/5/16,1.2638
2005/5/17,1.2604
2005/5/18,1.2681
2005/5/19,1.2641
2005/5/20,1.2556
2005/5/23,1.2577
2005/5/24,1.2582
2005/5/25,1.2599
2005/5/26,1.2509
2005/5/27,1.2582
2005/5/31,1.2303
2005/6/1,1.2174
2005/6/2,1.2266
2005/6/3,1.2231
2005/6/6,1.2256
2005/6/7,1.2283
2005/6/8,1.2232
2005/6/9,1.2227
2005/6/10,1.2115
2005/6/13,1.2108
2005/6/14,1.2029
2005/6/15,1.2114
2005/6/16,1.2105
2005/6/17,1.2283
2005/6/20,1.2149
2005/6/21,1.2181
2005/6/22,1.2128
2005/6/23,1.2032
2005/6/24,1.2089
2005/6/27,1.2159
2005/6/28,1.2051
2005/6/29,1.207
2005/6/30,1.2099
2005/7/1,1.1953
2005/7/5,1.1909
2005/7/6,1.1931
2005/7/7,1.1949
2005/7/8,1.1964
2005/7/11,1.207
2005/7/12,1.224
2005/7/13,1.2092
2005/7/14,1.208
2005/7/15,1.2032
2005/7/18,1.2048
2005/7/19,1.2032
2005/7/20,1.2137
2005/7/21,1.217
2005/7/22,1.206
2005/7/25,1.2057
2005/7/26,1.2015
2005/7/27,1.2065
2005/7/28,1.2133
2005/7/29,1.2119
2005/8/1,1.2172
2005/8/2,1.219
2005/8/3,1.2334
2005/8/4,1.2382
2005/8/5,1.2358
2005/8/8,1.235
2005/8/9,1.2367
2005/8/10,1.238
2005/8/11,1.2468
2005/8/12,1.2437
2005/8/15,1.2364
2005/8/16,1.2362
2005/8/17,1.2269
2005/8/18,1.217
2005/8/19,1.2148
2005/8/22,1.2229
2005/8/23,1.2234
2005/8/24,1.2271
2005/8/25,1.2297
2005/8/26,1.2284
2005/8/29,1.2233
2005/8/30,1.2216
2005/8/31,1.2343
2005/9/1,1.2493
2005/9/2,1.2528
2005/9/6,1.2466
2005/9/7,1.2415
2005/9/8,1.2398
2005/9/9,1.2403
2005/9/12,1.2283
2005/9/13,1.2263
2005/9/14,1.2286
2005/9/15,1.222
2005/9/16,1.2233
2005/9/19,1.2136
2005/9/20,1.2113
2005/9/21,1.2215
2005/9/22,1.2149
2005/9/23,1.2037
2005/9/26,1.2069
2005/9/27,1.2009
2005/9/28,1.2041
2005/9/29,1.2027
2005/9/30,1.2023
2005/10/3,1.1916
2005/10/4,1.1914
2005/10/5,1.197
2005/10/6,1.2178
2005/10/7,1.2124
2005/10/10,1.2065
2005/10/11,1.1989
2005/10/12,1.2021
2005/10/13,1.2022
2005/10/14,1.2073
2005/10/17,1.2023
2005/10/18,1.1957
2005/10/19,1.1988
2005/10/20,1.2019
2005/10/21,1.195
2005/10/24,1.1982
2005/10/25,1.2103
2005/10/26,1.2067
2005/10/27,1.214
2005/10/28,1.2066
2005/10/31,1.1989
2005/11/1,1.2019
2005/11/2,1.2071
2005/11/3,1.1941
2005/11/4,1.1811
2005/11/7,1.1799
2005/11/8,1.1778
2005/11/9,1.1763
2005/11/10,1.1684
2005/11/11,1.1731
2005/11/14,1.1684
2005/11/15,1.172
2005/11/16,1.1669
2005/11/17,1.1746
2005/11/18,1.1772
2005/11/21,1.1726
2005/11/22,1.1813
2005/11/23,1.1818
2005/11/25,1.172
2005/11/28,1.1849
2005/11/29,1.1777
2005/11/30,1.1789
2005/12/1,1.1732
2005/12/2,1.1713
2005/12/5,1.1785
2005/12/6,1.1778
2005/12/7,1.1722
2005/12/8,1.1821
2005/12/9,1.1811
2005/12/12,1.195
2005/12/13,1.1943
2005/12/14,1.1996
2005/12/15,1.1976
2005/12/16,1.2012
2005/12/19,1.2003
2005/12/20,1.1854
2005/12/21,1.1837
2005/12/22,1.1863
2005/12/23,1.1863
2005/12/27,1.1824
2005/12/28,1.1834
2005/12/29,1.1837
2005/12/30,1.1846
2006/1/3,1.2015
2006/1/4,1.2124
2006/1/5,1.2103
2006/1/6,1.215
2006/1/9,1.2081
2006/1/10,1.2065
2006/1/11,1.2125
2006/1/12,1.2035
2006/1/13,1.2135
2006/1/17,1.2105
2006/1/18,1.2105
2006/1/19,1.2099
2006/1/20,1.2136
2006/1/23,1.2306
2006/1/24,1.228
2006/1/25,1.2241
2006/1/26,1.2202
2006/1/27,1.2101
2006/1/30,1.2087
2006/1/31,1.2155
2006/2/1,1.2057
2006/2/2,1.2097
2006/2/3,1.202
2006/2/6,1.1964
2006/2/7,1.1977
2006/2/8,1.1956
2006/2/9,1.1976
2006/2/10,1.19
2006/2/13,1.1897
2006/2/14,1.1914
2006/2/15,1.1888
2006/2/16,1.1906
2006/2/17,1.193
2006/2/21,1.1912
2006/2/22,1.191
2006/2/23,1.1921
2006/2/24,1.1875
2006/2/27,1.1848
2006/2/28,1.1916
2006/3/1,1.1914
2006/3/2,1.204
2006/3/3,1.2039
2006/3/6,1.2018
2006/3/7,1.1882
2006/3/8,1.1923
2006/3/9,1.1914
2006/3/10,1.1914
2006/3/13,1.1958
2006/3/14,1.2015
2006/3/15,1.2069
2006/3/16,1.218
2006/3/17,1.2188
2006/3/20,1.2167
2006/3/21,1.2092
2006/3/22,1.2073
2006/3/23,1.1969
2006/3/24,1.2035
2006/3/27,1.2013
2006/3/28,1.2002
2006/3/29,1.2025
2006/3/30,1.217
2006/3/31,1.2113
2006/4/3,1.2136
2006/4/4,1.2256
2006/4/5,1.2289
2006/4/6,1.2231
2006/4/7,1.2088
2006/4/10,1.2106
2006/4/11,1.2146
2006/4/12,1.2102
2006/4/13,1.211
2006/4/17,1.2255
2006/4/18,1.2347
2006/4/19,1.2381
2006/4/20,1.2315
2006/4/21,1.234
2006/4/24,1.2385
2006/4/25,1.2433
2006/4/26,1.2451
2006/4/27,1.2528
2006/4/28,1.2631
2006/5/1,1.2586
2006/5/2,1.2609
2006/5/3,1.2631
2006/5/4,1.2691
2006/5/5,1.2722
2006/5/8,1.2709
2006/5/9,1.2757
2006/5/10,1.2781
2006/5/11,1.2835
2006/5/12,1.2933
2006/5/15,1.2793
2006/5/16,1.2854
2006/5/17,1.2746
2006/5/18,1.2843
2006/5/19,1.2774
2006/5/22,1.2866
2006/5/23,1.2819
2006/5/24,1.2754
2006/5/25,1.2803
2006/5/26,1.2736
2006/5/30,1.2874
2006/5/31,1.2813
2006/6/1,1.2808
2006/6/2,1.2916
2006/6/5,1.2899
2006/6/6,1.2817
2006/6/7,1.2785
2006/6/8,1.2651
2006/6/9,1.2636
2006/6/12,1.2584
2006/6/13,1.2534
2006/6/14,1.2598
2006/6/15,1.2633
2006/6/16,1.2642
2006/6/19,1.2573
2006/6/20,1.2577
2006/6/21,1.2667
2006/6/22,1.2576
2006/6/23,1.2507
2006/6/26,1.2585
2006/6/27,1.2579
2006/6/28,1.255
2006/6/29,1.2659
2006/6/30,1.2784
2006/7/3,1.2796
2006/7/5,1.272
2006/7/6,1.2775
2006/7/7,1.2808
2006/7/10,1.2735
2006/7/11,1.2773
2006/7/12,1.2699
2006/7/13,1.2687
2006/7/14,1.265
2006/7/17,1.2518
2006/7/18,1.2506
2006/7/19,1.2585
2006/7/20,1.2625
2006/7/21,1.2694
2006/7/24,1.2635
2006/7/25,1.2578
2006/7/26,1.2712
2006/7/27,1.2698
2006/7/28,1.2759
2006/7/31,1.2765
2006/8/1,1.2825
2006/8/2,1.2787
2006/8/3,1.28
2006/8/4,1.2868
2006/8/7,1.2839
2006/8/8,1.2868
2006/8/9,1.2863
2006/8/10,1.2793
2006/8/11,1.2719
2006/8/14,1.2714
2006/8/15,1.2783
2006/8/16,1.2839
2006/8/17,1.2827
2006/8/18,1.2823
2006/8/21,1.2889
2006/8/22,1.2802
2006/8/23,1.2786
2006/8/24,1.2764
2006/8/25,1.2753
2006/8/28,1.2779
2006/8/29,1.2824
2006/8/30,1.2832
2006/8/31,1.2815
2006/9/1,1.2835
2006/9/5,1.2814
2006/9/6,1.2805
2006/9/7,1.2727
2006/9/8,1.2678
2006/9/11,1.2702
2006/9/12,1.2689
2006/9/13,1.2689
2006/9/14,1.2725
2006/9/15,1.2668
2006/9/18,1.2706
2006/9/19,1.2677
2006/9/20,1.2685
2006/9/21,1.2778
2006/9/22,1.2784
2006/9/25,1.2747
2006/9/26,1.269
2006/9/27,1.2701
2006/9/28,1.2701
2006/9/29,1.268
2006/10/2,1.2739
2006/10/3,1.2732
2006/10/4,1.2714
2006/10/5,1.2691
2006/10/6,1.2603
2006/10/9,1.2598
2006/10/10,1.2538
2006/10/11,1.2517
2006/10/12,1.2555
2006/10/13,1.2511
2006/10/16,1.2533
2006/10/17,1.2547
2006/10/18,1.2531
2006/10/19,1.2626
2006/10/20,1.2615
2006/10/23,1.2556
2006/10/24,1.2559
2006/10/25,1.26
2006/10/26,1.2694
2006/10/27,1.274
2006/10/30,1.2725
2006/10/31,1.2765
2006/11/1,1.2759
2006/11/2,1.2779
2006/11/3,1.272
2006/11/6,1.2726
2006/11/7,1.2776
2006/11/8,1.2757
2006/11/9,1.2831
2006/11/10,1.2842
2006/11/13,1.2807
2006/11/14,1.2811
2006/11/15,1.2829
2006/11/16,1.2795
2006/11/17,1.2843
2006/11/20,1.2816
2006/11/21,1.2844
2006/11/22,1.2941
2006/11/24,1.3098
2006/11/27,1.3133
2006/11/28,1.3201
2006/11/29,1.3155
2006/11/30,1.3242
2006/12/1,1.3335
2006/12/4,1.3343
2006/12/5,1.3317
2006/12/6,1.3285
2006/12/7,1.3287
2006/12/8,1.3202
2006/12/11,1.3238
2006/12/12,1.3286
2006/12/13,1.3213
2006/12/14,1.3143
2006/12/15,1.3075
2006/12/18,1.3098
2006/12/19,1.3197
2006/12/20,1.3177
2006/12/21,1.3176
2006/12/22,1.3129
2006/12/26,1.3097
2006/12/27,1.3115
2006/12/28,1.3151
2006/12/29,1.32
2007/1/3,1.3169
2007/1/4,1.3085
2007/1/5,1.3006
2007/1/8,1.3023
2007/1/9,1.3002
2007/1/10,1.2936
2007/1/11,1.2893
2007/1/12,1.2924
2007/1/16,1.2918
2007/1/17,1.2936
2007/1/18,1.2963
2007/1/19,1.2957
2007/1/22,1.2948
2007/1/23,1.3027
2007/1/24,1.2972
2007/1/25,1.2931
2007/1/26,1.2927
2007/1/29,1.2957
2007/1/30,1.297
2007/1/31,1.3032
2007/2/1,1.3022
2007/2/2,1.2959
2007/2/5,1.2928
2007/2/6,1.2984
2007/2/7,1.3012
2007/2/8,1.3041
2007/2/9,1.3007
2007/2/12,1.2967
2007/2/13,1.3038
2007/2/14,1.3131
2007/2/15,1.3141
2007/2/16,1.3143
2007/2/20,1.3138
2007/2/21,1.314
2007/2/22,1.3125
2007/2/23,1.3167
2007/2/26,1.3188
2007/2/27,1.3243
2007/2/28,1.3228
2007/3/1,1.3188
2007/3/2,1.3196
2007/3/5,1.3093
2007/3/6,1.3129
2007/3/7,1.3177
2007/3/8,1.3132
2007/3/9,1.3152
2007/3/12,1.3188
2007/3/13,1.3196
2007/3/14,1.3217
2007/3/15,1.3236
2007/3/16,1.3303
2007/3/19,1.33
2007/3/20,1.3316
2007/3/21,1.3384
2007/3/22,1.333
2007/3/23,1.3283
2007/3/26,1.3331
2007/3/27,1.335
2007/3/28,1.3317
2007/3/29,1.3331
2007/3/30,1.3354
2007/4/2,1.3365
2007/4/3,1.3332
2007/4/4,1.3372
2007/4/5,1.3421
2007/4/9,1.3355
2007/4/10,1.3434
2007/4/11,1.343
2007/4/12,1.3486
2007/4/13,1.3528
2007/4/16,1.3528
2007/4/17,1.3572
2007/4/18,1.3608
2007/4/19,1.3609
2007/4/20,1.3589
2007/4/23,1.3575
2007/4/24,1.3639
2007/4/25,1.3638
2007/4/26,1.3586
2007/4/27,1.365
2007/4/30,1.3643
2007/5/1,1.3602
2007/5/2,1.3588
2007/5/3,1.3552
2007/5/4,1.359
2007/5/7,1.3596
2007/5/8,1.3541
2007/5/9,1.3529
2007/5/10,1.3483
2007/5/11,1.3521
2007/5/14,1.3541
2007/5/15,1.3591
2007/5/16,1.352
2007/5/17,1.3492
2007/5/18,1.3507
2007/5/21,1.3464
2007/5/22,1.3448
2007/5/23,1.3459
2007/5/24,1.3427
2007/5/25,1.3442
2007/5/29,1.3447
2007/5/30,1.3425
2007/5/31,1.3453
2007/6/1,1.3447
2007/6/4,1.3489
2007/6/5,1.3518
2007/6/6,1.3501
2007/6/7,1.3427
2007/6/8,1.3372
2007/6/11,1.3358
2007/6/12,1.3303
2007/6/13,1.3311
2007/6/14,1.3311
2007/6/15,1.3387
2007/6/18,1.3415
2007/6/19,1.3423
2007/6/20,1.3406
2007/6/21,1.3385
2007/6/22,1.3468
2007/6/25,1.3461
2007/6/26,1.3454
2007/6/27,1.345
2007/6/28,1.3442
2007/6/29,1.3541
2007/7/2,1.3624
2007/7/3,1.361
2007/7/5,1.3595
2007/7/6,1.3627
2007/7/9,1.363
2007/7/10,1.3748
2007/7/11,1.3743
2007/7/12,1.3793
2007/7/13,1.3781
2007/7/16,1.377
2007/7/17,1.3787
2007/7/18,1.3803
2007/7/19,1.3795
2007/7/20,1.3826
2007/7/23,1.3812
2007/7/24,1.3826
2007/7/25,1.3723
2007/7/26,1.3741
2007/7/27,1.3635
2007/7/30,1.3691
2007/7/31,1.367
2007/8/1,1.3672
2007/8/2,1.37
2007/8/3,1.3773
2007/8/6,1.3785
2007/8/7,1.374
2007/8/8,1.3796
2007/8/9,1.3676
2007/8/10,1.3691
2007/8/13,1.3611
2007/8/14,1.3532
2007/8/15,1.3423
2007/8/16,1.3423
2007/8/17,1.3474
2007/8/20,1.3474
2007/8/21,1.346
2007/8/22,1.3543
2007/8/23,1.3565
2007/8/24,1.3674
2007/8/27,1.3641
2007/8/28,1.3601
2007/8/29,1.3676
2007/8/30,1.3635
2007/8/31,1.3628
2007/9/4,1.3603
2007/9/5,1.3647
2007/9/6,1.3688
2007/9/7,1.3766
2007/9/10,1.3797
2007/9/11,1.3837
2007/9/12,1.3902
2007/9/13,1.3863
2007/9/14,1.3873
2007/9/17,1.3866
2007/9/18,1.3981
2007/9/19,1.3958
2007/9/20,1.4069
2007/9/21,1.4089
2007/9/24,1.4087
2007/9/25,1.4141
2007/9/26,1.4128
2007/9/27,1.4149
2007/9/28,1.4266
2007/10/1,1.4232
2007/10/2,1.415
2007/10/3,1.4087
2007/10/4,1.413
2007/10/5,1.4134
2007/10/8,1.4057
2007/10/9,1.4101
2007/10/10,1.4146
2007/10/11,1.4198
2007/10/12,1.4176
2007/10/15,1.421
2007/10/16,1.4165
2007/10/17,1.4202
2007/10/18,1.4293
2007/10/19,1.43
2007/10/22,1.4177
2007/10/23,1.4263
2007/10/24,1.4266
2007/10/25,1.4326
2007/10/26,1.4391
2007/10/29,1.4424
2007/10/30,1.4429
2007/10/31,1.448
2007/11/1,1.442
2007/11/2,1.4503
2007/11/5,1.4464
2007/11/6,1.4555
2007/11/7,1.4642
2007/11/8,1.4671
2007/11/9,1.4667
2007/11/12,1.4534
2007/11/13,1.4604
2007/11/14,1.4653
2007/11/15,1.462
2007/11/16,1.4663
2007/11/19,1.4663
2007/11/20,1.4821
2007/11/21,1.4854
2007/11/23,1.4836
2007/11/26,1.4878
2007/11/27,1.4821
2007/11/28,1.4831
2007/11/29,1.474
2007/11/30,1.4628
2007/12/3,1.467
2007/12/4,1.4765
2007/12/5,1.4614
2007/12/6,1.4627
2007/12/7,1.4653
2007/12/10,1.4713
2007/12/11,1.4655
2007/12/12,1.4704
2007/12/13,1.4632
2007/12/14,1.4422
2007/12/17,1.4398
2007/12/18,1.4407
2007/12/19,1.4377
2007/12/20,1.4318
2007/12/21,1.4356
2007/12/24,1.4398
2007/12/26,1.449
2007/12/27,1.4611
2007/12/28,1.4714
2007/12/31,1.4588
2008/1/2,1.4726
2008/1/3,1.4743
2008/1/4,1.4751
2008/1/7,1.4685
2008/1/8,1.4707
2008/1/9,1.4662
2008/1/10,1.4805
2008/1/11,1.4776
2008/1/14,1.4867
2008/1/15,1.48
2008/1/16,1.4649
2008/1/17,1.4641
2008/1/18,1.4615
2008/1/22,1.4637
2008/1/23,1.4628
2008/1/24,1.4757
2008/1/25,1.4671
2008/1/28,1.4786
2008/1/29,1.4773
2008/1/30,1.4878
2008/1/31,1.4863
2008/2/1,1.4798
2008/2/4,1.4826
2008/2/5,1.4648
2008/2/6,1.4612
2008/2/7,1.4483
2008/2/8,1.4511
2008/2/11,1.4525
2008/2/12,1.4581
2008/2/13,1.4569
2008/2/14,1.4637
2008/2/15,1.4677
2008/2/19,1.4727
2008/2/20,1.4711
2008/2/21,1.4807
2008/2/22,1.4829
2008/2/25,1.4826
2008/2/26,1.4983
2008/2/27,1.5115
2008/2/28,1.5213
2008/2/29,1.518
2008/3/3,1.5204
2008/3/4,1.521
2008/3/5,1.5268
2008/3/6,1.5387
2008/3/7,1.5344
2008/3/10,1.5339
2008/3/11,1.533
2008/3/12,1.5551
2008/3/13,1.564
2008/3/14,1.5671
2008/3/17,1.5728
2008/3/18,1.5624
2008/3/19,1.5626
2008/3/20,1.5437
2008/3/24,1.5424
2008/3/25,1.5629
2008/3/26,1.5846
2008/3/27,1.5783
2008/3/28,1.5794
2008/3/31,1.5771
2008/4/1,1.5607
2008/4/2,1.5691
2008/4/3,1.5682
2008/4/4,1.5738
2008/4/7,1.5701
2008/4/8,1.5699
2008/4/9,1.5829
2008/4/10,1.5742
2008/4/11,1.5802
2008/4/14,1.5843
2008/4/15,1.5791
2008/4/16,1.5946
2008/4/17,1.5897
2008/4/18,1.5813
2008/4/21,1.5906
2008/4/22,1.5994
2008/4/23,1.5889
2008/4/24,1.5678
2008/4/25,1.5628
2008/4/28,1.5658
2008/4/29,1.5564
2008/4/30,1.5619
2008/5/1,1.5469
2008/5/2,1.5423
2008/5/5,1.5493
