Date,Open,High,Low,Close,Volume,Market Cap, 3d MA,9d MA,15d MA
2018/5/2,9104.6,9256.52,9015.14,9235.92,7558159872,1.57E+11,9198.493333,9560.18,9007.154667
2018/5/3,9233.97,9798.33,9188.15,9743.86,10207299584,1.66E+11,9366.263333,9767.59,9112.517333
2018/5/4,9695.5,9779.2,9585.96,9700.76,8217829888,1.65E+11,9560.18,9737.903333,9206.280667
2018/5/5,9700.28,9964.5,9695.12,9858.15,7651939840,1.68E+11,9767.59,9628.653333,9273.768667
2018/5/6,9845.31,9940.14,9465.25,9654.8,7222280192,1.64E+11,9737.903333,9420.876667,9324.383333
2018/5/7,9645.67,9665.85,9231.53,9373.01,7394019840,1.60E+11,9628.653333,9311.003333,9362.42
2018/5/8,9380.87,9462.75,9127.77,9234.82,7415869952,1.57E+11,9420.876667,9201.313333,9382.682667
2018/5/9,9223.73,9374.76,9031.62,9325.18,7226890240,1.59E+11,9311.003333,8936.87,9357.861333
2018/5/10,9325.96,9396.04,9040.52,9043.94,6906699776,1.54E+11,9201.313333,8663.44,9371.074667
2018/5/11,9052.96,9052.96,8394.46,8441.49,8488520192,1.44E+11,8936.87,8556.773333,9315.073333
2018/5/12,8441.44,8664.86,8223.5,8504.89,6821380096,1.45E+11,8663.44,8648.54,9282.929333
2018/5/13,8515.49,8773.55,8395.12,8723.94,5866379776,1.49E+11,8556.773333,8650.37,9241.293333
2018/5/14,8713.1,8881.12,8367.97,8716.79,7364149760,1.48E+11,8648.54,8532,9194.474
2018/5/15,8705.19,8836.19,8456.45,8510.38,6705710080,1.45E+11,8650.37,8324.51,9145.796
2018/5/16,8504.41,8508.43,8175.49,8368.83,6760220160,1.43E+11,8532,8238.04,9095.784
2018/5/17,8370.05,8445.54,8054.12,8094.32,5862530048,1.38E+11,8324.51,8197.49,9019.677333
2018/5/18,8091.83,8274.12,7974.82,8250.97,5764190208,1.41E+11,8238.04,8337.133333,8920.151333
2018/5/19,8255.73,8372.06,8183.35,8247.18,4712399872,1.41E+11,8197.49,8393.14,8823.246
2018/5/20,8246.99,8562.41,8205.24,8513.25,5191059968,1.45E+11,8337.133333,8324.673333,8733.586
2018/5/21,8522.33,8557.52,8365.12,8418.99,5154990080,1.44E+11,8393.14,8006.196667,8651.198667
2018/5/22,8419.87,8423.25,8004.58,8041.78,5137010176,1.37E+11,8324.673333,7728.98,8562.45
2018/5/23,8037.08,8054.66,7507.88,7557.82,6491120128,1.29E+11,8006.196667,7541.766667,8450.65
2018/5/24,7561.12,7738.6,7331.14,7587.34,6049220096,1.29E+11,7728.98,7474.453333,8334.794
2018/5/25,7592.3,7659.14,7392.65,7480.14,4867829760,1.28E+11,7541.766667,7401.413333,8230.540667
2018/5/26,7486.48,7595.16,7349.12,7355.88,4051539968,1.25E+11,7474.453333,7286.696667,8158.166667
2018/5/27,7362.08,7381.74,7270.96,7368.22,4056519936,1.26E+11,7401.413333,7325.6,8082.388667
2018/5/28,7371.31,7419.05,7100.89,7135.99,5040600064,1.22E+11,7286.696667,7338.366667,7976.525333
2018/5/29,7129.46,7526.42,7090.68,7472.59,5662660096,1.28E+11,7325.6,7457.76,7893.578667
2018/5/30,7469.73,7573.77,7313.6,7406.52,4922540032,1.26E+11,7338.366667,7480.713333,7819.988
2018/5/31,7406.15,7608.9,7361.13,7494.17,5127130112,1.28E+11,7457.76,7559.69,7761.677333
2018/6/1,7500.7,7604.73,7407.34,7541.45,4921460224,1.29E+11,7480.713333,7635.05,7724.819333
2018/6/2,7536.72,7695.83,7497.26,7643.45,4939299840,1.30E+11,7559.69,7626.056667,7684.318
2018/6/3,7632.09,7754.89,7613.04,7720.25,4851760128,1.32E+11,7635.05,7622.826667,7649.189333
2018/6/4,7722.53,7753.82,7474.04,7514.47,4993169920,1.28E+11,7626.056667,7600.736667,7582.604
2018/6/5,7500.9,7643.23,7397,7633.76,4961739776,1.30E+11,7622.826667,7655.326667,7530.255333
2018/6/6,7625.97,7680.43,7502.01,7653.98,4692259840,1.31E+11,7600.736667,7652.38,7504.402
2018/6/7,7650.82,7741.27,7650.82,7678.24,4485799936,1.31E+11,7655.326667,7611.713333,7512.43
2018/6/8,7685.14,7698.19,7558.4,7624.92,4227579904,1.30E+11,7652.38,7314.306667,7514.935333
2018/6/9,7632.52,7683.58,7531.98,7531.98,3845220096,1.29E+11,7611.713333,7074.973333,7518.391333
2018/6/10,7499.55,7499.55,6709.07,6786.02,5804839936,1.16E+11,7314.306667,6758.433333,7480.400667
2018/6/11,6799.29,6910.18,6706.63,6906.92,4745269760,1.18E+11,7074.973333,6613.06,7449.647333
2018/6/12,6905.82,6907.96,6542.08,6582.36,4654380032,1.12E+11,6758.433333,6535.87,7412.738667
2018/6/13,6596.88,6631.66,6285.63,6349.9,5052349952,1.09E+11,6613.06,6493.943333,7337.892667
2018/6/14,6342.75,6707.14,6334.46,6675.35,5138710016,1.14E+11,6535.87,6560.696667,7289.148
2018/6/15,6674.08,6681.08,6433.87,6456.58,3955389952,1.10E+11,6493.943333,6502.003333,7219.975333
2018/6/16,6455.45,6592.49,6402.29,6550.16,3194170112,1.12E+11,6560.696667,6594.75,7153.889333
2018/6/17,6545.53,6589.11,6499.27,6499.27,3104019968,1.11E+11,6502.003333,6668.01,7077.610667
2018/6/18,6510.07,6781.14,6446.68,6734.82,4039200000,1.15E+11,6594.75,6760.436667,7011.915333
2018/6/19,6742.39,6822.5,6709.92,6769.94,4057029888,1.16E+11,6668.01,6758.743333,6962.28
2018/6/20,6770.76,6821.56,6611.88,6776.55,3888640000,1.16E+11,6760.436667,6529.993333,6905.132667
2018/6/21,6780.09,6810.94,6715.17,6729.74,3529129984,1.15E+11,6758.743333,6325.303333,6843.516667
2018/6/22,6737.88,6747.08,6006.6,6083.69,5079810048,1.04E+11,6529.993333,6139.8,6737.213333
2018/6/23,6090.1,6224.82,6071.81,6162.48,3431360000,1.05E+11,6325.303333,6194.963333,6639.717333
2018/6/24,6164.28,6223.78,5826.41,6173.23,4566909952,1.06E+11,6139.8,6172.026667,6549.134
2018/6/25,6171.97,6327.37,6119.68,6249.18,5500810240,1.07E+11,6194.963333,6166.66,6513.344667
2018/6/26,6253.55,6290.16,6093.67,6093.67,3279759872,1.04E+11,6172.026667,6051.413333,6459.128
2018/6/27,6084.4,6180,6052.85,6157.13,3296219904,1.05E+11,6166.66,6092.956667,6430.779333
2018/6/28,6153.16,6170.41,5873.05,5903.44,3467800064,1.01E+11,6051.413333,6175.246667,6401.015333
2018/6/29,5898.13,6261.66,5835.75,6218.3,3966230016,1.06E+11,6092.956667,6336.04,6370.545333
2018/6/30,6214.22,6465.51,6214.22,6404,4543860224,1.10E+11,6175.246667,6468,6367.04
2018/7/1,6411.68,6432.85,6289.29,6385.82,4788259840,1.09E+11,6336.04,6509.863333,6356.084
2018/7/2,6380.38,6683.86,6305.7,6614.18,4396930048,1.13E+11,6468,6580.44,6363.744667
2018/7/3,6596.66,6671.37,6447.75,6529.59,4672309760,1.12E+11,6509.863333,6588.76,6350.062667
2018/7/4,6550.87,6771.92,6450.46,6597.55,4176689920,1.13E+11,6580.44,6636.73,6338.57
2018/7/5,6599.71,6749.54,6546.65,6639.14,4999240192,1.14E+11,6588.76,6723.19,6329.409333
2018/7/6,6638.69,6700.94,6533.55,6673.5,4313959936,1.14E+11,6636.73,6768.103333,6325.66
2018/7/7,6668.71,6863.99,6579.24,6856.93,3961080064,1.18E+11,6723.19,6790.853333,6377.209333
2018/7/8,6857.8,6885.91,6747.98,6773.88,3386210048,1.16E+11,6768.103333,6615.193333,6417.969333
2018/7/9,6775.08,6838.68,6724.34,6741.75,3718129920,1.16E+11,6790.853333,6488.803333,6455.870667
2018/7/10,6739.21,6767.74,6320.72,6329.95,4052430080,1.09E+11,6615.193333,6317.823333,6461.255333
2018/7/11,6330.77,6444.96,6330.47,6394.71,3644859904,1.10E+11,6488.803333,6287.19,6481.324667
2018/7/12,6396.78,6397.1,6136.42,6228.81,3770170112,1.07E+11,6317.823333,6247.66,6486.103333
2018/7/13,6235.03,6310.55,6192.24,6238.05,3805400064,1.07E+11,6287.19,6291.27,6508.410667
2018/7/14,6247.5,6298.19,6212.22,6276.12,2923670016,1.08E+11,6247.66,6459.17,6512.265333
2018/7/15,6272.7,6403.46,6256.51,6359.64,3285459968,1.09E+11,6291.27,6807.476667,6509.308
2018/7/16,6357.01,6741.75,6357.01,6741.75,4725799936,1.16E+11,6459.17,7144.523333,6533.036667
2018/7/17,6739.65,7387.24,6684.17,7321.04,5961950208,1.26E+11,6807.476667,7386.226667,6580.160667
2018/7/18,7315.32,7534.99,7280.47,7370.78,6103410176,1.26E+11,7144.523333,7397.256667,6636.24
2018/7/19,7378.2,7494.46,7295.46,7466.86,5111629824,1.28E+11,7386.226667,7413.426667,6694.194
2018/7/20,7467.4,7594.67,7323.26,7354.13,4936869888,1.26E+11,7397.256667,7397.303333,6741.86
2018/7/21,7352.72,7437.64,7262.41,7419.29,3726609920,1.27E+11,7413.426667,7516.296667,6791.579333
2018/7/22,7417.8,7537.95,7383.82,7418.49,3695460096,1.27E+11,7397.303333,7851.29,6829.016667
2018/7/23,7414.71,7771.5,7409.1,7711.11,5132480000,1.32E+11,7516.296667,8105.59,6891.498667
2018/7/24,7716.51,8424.27,7705.5,8424.27,7277689856,1.45E+11,7851.29,8185.746667,7003.666667
2018/7/25,8379.66,8416.87,8086.36,8181.39,5845400064,1.40E+11,8105.59,8099.326667,7127.096
2018/7/26,8176.85,8290.33,7878.71,7951.58,4899089920,1.37E+11,8185.746667,8102.913333,7230.887333
2018/7/27,7950.4,8262.66,7839.76,8165.01,5195879936,1.40E+11,8099.326667,8191.873333,7359.967333
2018/7/28,8169.06,8222.85,8110.77,8192.15,3988750080,1.41E+11,8102.913333,8197.03,7490.240667
2018/7/29,8205.82,8272.26,8141.18,8218.46,4107190016,1.41E+11,8191.873333,8059.793333,7619.73
2018/7/30,8221.58,8235.5,7917.5,8180.48,5551400000,1.41E+11,8197.03,7861.943333,7741.119333
2018/7/31,8181.2,8181.53,7696.93,7780.44,5287530000,1.34E+11,8059.793333,7657.5,7810.365333
2018/8/1,7769.04,7769.04,7504.95,7624.91,4797620000,1.31E+11,7861.943333,7542.15,7830.623333
2018/8/2,7634.19,7712.77,7523.44,7567.15,4214110000,1.30E+11,7657.5,7344.796667,7843.714667
2018/8/3,7562.14,7562.14,7328.65,7434.39,4627150000,1.28E+11,7542.15,7178.573333,7841.55
2018/8/4,7438.67,7497.49,6984.07,7032.85,4268390000,1.21E+11,7344.796667,7017.71,7820.131333
2018/8/5,7031.08,7102.77,6940.7,7068.48,3679110000,1.22E+11,7178.573333,6924.466667,7796.744
2018/8/6,7062.94,7166.55,6890.54,6951.8,3925900000,1.20E+11,7017.71,6670.24,7765.631333
2018/8/7,6958.32,7146.56,6748.24,6753.12,4682800000,1.16E+11,6924.466667,6542.383333,7701.765333
2018/8/8,6746.85,6746.85,6226.22,6305.8,5064430000,1.08E+11,6670.24,6352.913333,7560.534
2018/8/9,6305.56,6625.73,6249.07,6568.23,4267040000,1.13E+11,6542.383333,6349.556667,7452.99
2018/8/10,6571.42,6591.26,6124.52,6184.71,4528680000,1.06E+11,6352.913333,6267.71,7335.198667
2018/8/11,6185.79,6455.74,6109.03,6295.73,4047850000,1.08E+11,6349.556667,6305.33,7210.58
2018/8/12,6283.65,6409.85,6237.5,6322.69,5665250000,1.09E+11,6267.71,6273.323333,7085.949333
2018/8/13,6341.36,6537.05,6225.72,6297.57,4083980000,1.08E+11,6305.33,6268.6,6957.89
2018/8/14,6287.66,6287.94,5971.05,6199.71,5301700000,1.07E+11,6273.323333,6280.986667,6825.838667
2018/8/15,6221.42,6588.49,6221.42,6308.52,4895450000,1.09E+11,6268.6,6407.96,6727.710667
2018/8/16,6294.23,6473.5,6276.41,6334.73,4328420000,1.09E+11,6280.986667,6446.373333,6641.698667
2018/8/17,6340.91,6582.5,6324.97,6580.63,4992990000,1.13E+11,6407.96,6503.486667,6575.930667
2018/8/18,6583.43,6617.35,6353.73,6423.76,3984520000,1.11E+11,6446.373333,6412.786667,6508.555333
2018/8/19,6422.57,6537.98,6361.55,6506.07,3311170000,1.12E+11,6503.486667,6434.453333,6473.436667
2018/8/20,6500.51,6536.92,6297.93,6308.53,3665100000,1.09E+11,6412.786667,6391.333333,6422.773333
2018/8/21,6301.07,6500.87,6298.24,6488.76,3377180000,1.12E+11,6434.453333,6466.783333,6391.904
2018/8/22,6486.25,6816.79,6310.11,6376.71,4668110000,1.10E+11,6391.333333,6543.85,6366.81
2018/8/23,6371.34,6546.54,6371.34,6534.88,3426180000,1.13E+11,6466.783333,6672.676667,6382.082
2018/8/24,6551.52,6719.96,6498.64,6719.96,4097820000,1.16E+11,6543.85,6730.136667,6392.197333
2018/8/25,6719.95,6789.63,6700.96,6763.19,3312600000,1.17E+11,6672.676667,6785.03,6430.762667
2018/8/26,6754.64,6774.75,6620.75,6707.26,3295500000,1.16E+11,6730.136667,6896.06,6458.198
2018/8/27,6710.8,6884.64,6689.71,6884.64,4019000000,1.19E+11,6785.03,7009.36,6495.661333
2018/8/28,6891.08,7109.56,6882.34,7096.28,4659940000,1.22E+11,6896.06,7040.556667,6548.908667
2018/8/29,7091.71,7113.3,6970.82,7047.16,4145880000,1.21E+11,7009.36,7020.99,6605.405333
2018/8/30,7043.76,7072.69,6834.69,6978.23,4463250000,1.20E+11,7040.556667,7069.686667,6650.052667
2018/8/31,6973.97,7057.17,6920.16,7037.58,4495650000,1.21E+11,7020.99,7167.85,6696.909333
2018/9/1,7044.81,7242.29,7038.05,7193.25,4116050000,1.24E+11,7069.686667,7242.01,6737.750667
2018/9/2,7189.58,7306.31,7132.16,7272.72,4329540000,1.25E+11,7167.85,7298.146667,6794.348
2018/9/3,7279.03,7317.94,7208.15,7260.06,4087760000,1.25E+11,7242.01,7138.183333,6844.614
2018/9/4,7263,7388.26,7255.44,7361.66,4273640000,1.27E+11,7298.146667,6894.553333,6914.822667
2018/9/5,7361.46,7388.43,6792.83,6792.83,5800460000,1.17E+11,7138.183333,6596.356667,6935.094
2018/9/6,6755.14,6755.14,6404.72,6529.17,5523470000,1.13E+11,6894.553333,6407.406667,6945.258
2018/9/7,6528.92,6555.29,6396.87,6467.07,4264680000,1.12E+11,6596.356667,6331.303333,6940.737333
2018/9/8,6460.17,6534.25,6197.52,6225.98,3835060000,1.07E+11,6407.406667,6285.513333,6907.805333
2018/9/9,6223.38,6446.26,6201.22,6300.86,3671890000,1.09E+11,6331.303333,6317.253333,6876.983333
2018/9/10,6301.57,6374.98,6292.76,6329.7,3714100000,1.09E+11,6285.513333,6334.233333,6851.812667
2018/9/11,6331.88,6398.92,6260.21,6321.2,3849910000,1.09E+11,6317.253333,6396.77,6814.25
2018/9/12,6317.01,6363.87,6265.09,6351.8,4064230000,1.10E+11,6334.233333,6460.606667,6764.618
2018/9/13,6354.24,6535.41,6354.24,6517.31,4210910000,1.13E+11,6396.77,6524.406667,6729.294667
2018/9/14,6515.41,6596.1,6456.17,6512.71,4076220000,1.12E+11,6460.606667,6524.363333,6698.26
2018/9/15,6509.4,6561.72,6493.55,6543.2,3216300000,1.13E+11,6524.406667,6447.193333,6665.301333
2018/9/16,6536.68,6544.33,6460.1,6517.18,3273730000,1.13E+11,6524.363333,6389.893333,6620.23
2018/9/17,6514.06,6540.21,6257.52,6281.2,3910780000,1.08E+11,6447.193333,6350.346667,6554.128667
2018/9/18,6280.91,6384.18,6265.71,6371.3,4180090000,1.10E+11,6389.893333,6429.836667,6494.878
2018/9/19,6371.85,6448.46,6208.34,6398.54,4431340000,1.11E+11,6350.346667,6551.053333,6430.67
2018/9/20,6398.85,6529.26,6395.95,6519.67,4348110000,1.13E+11,6429.836667,6658.866667,6412.459333
2018/9/21,6513.87,6794.33,6496.36,6734.95,6531940000,1.16E+11,6551.053333,6722.52,6426.178
2018/9/22,6735.05,6814.56,6616.8,6721.98,4509660000,1.16E+11,6658.866667,6676.006667,6443.172
2018/9/23,6715.32,6766.15,6679.42,6710.63,4197500000,1.16E+11,6722.52,6584.17,6475.482
2018/9/24,6704.77,6713.56,6580.9,6595.41,4177310000,1.14E+11,6676.006667,6512.293333,6495.118667
2018/9/25,6603.64,6603.64,6381.86,6446.47,4726180000,1.11E+11,6584.17,6539.406667,6502.903333
2018/9/26,6452.79,6585.91,6397.89,6495,4437300000,1.12E+11,6512.293333,6605.293333,6514.49
2018/9/27,6495.29,6712.1,6464.95,6676.75,4606810000,1.15E+11,6539.406667,6640.946667,6536.153333
2018/9/28,6678.75,6785.03,6598.32,6644.13,5014430000,1.15E+11,6605.293333,6623.883333,6544.608
2018/9/29,6643.1,6643.1,6511.65,6601.96,4363690000,1.14E+11,6640.946667,6605.713333,6550.558
2018/9/30,6604.71,6643.78,6566.54,6625.56,4002280000,1.15E+11,6623.883333,6590.426667,6556.048667
2018/10/1,6619.85,6653.3,6549.08,6589.62,4000970000,1.14E+11,6605.713333,6549.436667,6560.878
2018/10/2,6593.24,6611.84,6537.9,6556.1,3979260000,1.13E+11,6590.426667,6545.126667,6579.204667
2018/10/3,6553.86,6571.46,6454.03,6502.59,3887310000,1.13E+11,6549.436667,6567.253333,6587.957333
2018/10/4,6497.91,6603.31,6497.91,6576.69,3838410000,1.14E+11,6545.126667,6595.826667,6599.834
2018/10/5,6574.15,6623.62,6557.41,6622.48,3671500000,1.15E+11,6567.253333,6604.58,6606.688
2018/10/6,6622.45,6628.54,6577.8,6588.31,3259740000,1.14E+11,6595.826667,6614.496667,6596.912
2018/10/7,6590.68,6641.49,6557.04,6602.95,3306630000,1.14E+11,6604.58,6632.606667,6588.976667
2018/10/8,6600.19,6675.06,6576.04,6652.23,3979460000,1.15E+11,6614.496667,6626.8,6585.083333
2018/10/9,6653.08,6661.41,6606.94,6642.64,3580810000,1.15E+11,6632.606667,6494.803333,6588.232
2018/10/10,6640.29,6640.29,6538.96,6585.53,3787650000,1.14E+11,6626.8,6372.116667,6597.502667
2018/10/11,6586.74,6586.74,6243.74,6256.24,5181640000,1.08E+11,6494.803333,6272.27,6581.585333
2018/10/12,6239.25,6328.5,6236.47,6274.58,3783500000,1.09E+11,6372.116667,6283.833333,6554.774
2018/10/13,6278.08,6308.51,6259.81,6285.99,3064030000,1.09E+11,6272.27,6391.153333,6530.898
2018/10/14,6288.49,6363.21,6280.15,6290.93,3085320000,1.09E+11,6283.833333,6494.526667,6510.162667
2018/10/15,6292.64,6965.06,6258.68,6596.54,7370770000,1.14E+11,6391.153333,6579.026667,6508.228
2018/10/16,6601.41,6673.59,6571.37,6596.11,4074800000,1.14E+11,6494.526667,6539.083333,6508.660667
2018/10/17,6590.52,6601.21,6517.45,6544.43,4088420000,1.13E+11,6579.026667,6495.516667,6507.882667
2018/10/18,6542.33,6567.54,6450.04,6476.71,3924080000,1.12E+11,6539.083333,6477.103333,6506.157333
2018/10/19,6478.07,6493.68,6445.31,6465.41,3578870000,1.12E+11,6495.516667,6478.983333,6498.738667
2018/10/20,6460.92,6497.72,6449,6489.19,3379130000,1.12E+11,6477.103333,6486.233333,6489.852667
2018/10/21,6490.09,6556.38,6476,6482.35,3253610000,1.12E+11,6478.983333,6481.75,6482.788667
2018/10/22,6486.05,6543.8,6462.98,6487.16,3672860000,1.12E+11,6486.233333,6486.246667,6475.069333
2018/10/23,6472.36,6506.01,6451.27,6475.74,3716150000,1.12E+11,6481.75,6482.623333,6463.303333
2018/10/24,6478.89,6521.99,6468.86,6495.84,3424670000,1.13E+11,6486.246667,6482.293333,6453.516667
2018/10/25,6484.65,6504.65,6447.03,6476.29,3230550000,1.12E+11,6482.623333,6477.14,6446.234
2018/10/26,6468.44,6498.29,6449.61,6474.75,3306050000,1.12E+11,6482.293333,6480.506667,6460.801333
2018/10/27,6480.84,6507.41,6453.53,6480.38,3393250000,1.12E+11,6477.14,6433.133333,6474.521333
2018/10/28,6482.66,6502.28,6447.91,6486.39,3445190000,1.13E+11,6480.506667,6384.43,6487.881333
2018/10/29,6492.35,6503.6,6306.99,6332.63,4199910000,1.10E+11,6433.133333,6328.17,6490.661333
2018/10/30,6337.04,6364.99,6310.14,6334.27,3781100000,1.10E+11,6384.43,6343.22,6473.176667
2018/10/31,6336.99,6349.16,6316.88,6317.61,4191240000,1.10E+11,6328.17,6361.276667,6454.61
2018/11/1,6318.14,6547.14,6311.83,6377.78,3789400000,1.11E+11,6343.22,6375.826667,6443.5
2018/11/2,6378.92,6396.86,6327.38,6388.44,4234870000,1.11E+11,6361.276667,6375.276667,6437.615333
2018/11/3,6387.24,6400.07,6342.37,6361.26,3658640000,1.10E+11,6375.826667,6385.683333,6430.672
2018/11/4,6365.47,6388.63,6294.57,6376.13,4390020000,1.11E+11,6375.276667,6418.933333,6423.134667
2018/11/5,6363.62,6480.59,6363.62,6419.66,4174800000,1.11E+11,6385.683333,6470.27,6418.955333
2018/11/6,6433.38,6463.55,6408.16,6461.01,4700040000,1.12E+11,6418.933333,6481.623333,6417.212
2018/11/7,6468.5,6552.16,6468.31,6530.14,4941260000,1.13E+11,6470.27,6456.493333,6420.838667
2018/11/8,6522.27,6536.92,6438.53,6453.72,4665260000,1.12E+11,6481.623333,6416.186667,6418.030667
2018/11/9,6442.6,6456.46,6373.37,6385.62,4346820000,1.11E+11,6456.493333,6402.036667,6411.986
2018/11/10,6386.13,6437.28,6385.31,6409.22,3705320000,1.11E+11,6416.186667,6397.253333,6407.617333
2018/11/11,6413.63,6423.25,6350.17,6411.27,3939060000,1.11E+11,6402.036667,6380.676667,6403.01
2018/11/12,6411.76,6434.21,6360.47,6371.27,4295770000,1.11E+11,6397.253333,6156.37,6395.335333
2018/11/13,6373.19,6395.27,6342.67,6359.49,4503800000,1.10E+11,6380.676667,5915.29,6397.126
2018/11/14,6351.24,6371.55,5544.09,5738.35,7398940000,99712077259,6156.37,5653.976667,6357.398
2018/11/15,5736.15,5774.82,5358.38,5648.03,7032140000,98151606541,5915.29,5592.636667,6312.759333
2018/11/16,5645.32,5657.02,5498.94,5575.55,5279320000,96900828780,5653.976667,5584.473333,6259.277333
2018/11/17,5578.58,5578.58,5519.56,5554.33,4303150000,96542098114,5592.636667,5349.786667,6203.67
2018/11/18,5559.74,5653.61,5559.74,5623.54,4159680000,97753714643,5584.473333,4982.3,6154.488667
2018/11/19,5620.78,5620.78,4842.91,4871.49,7039560000,84688539692,5349.786667,4641.843333,6054.179333
2018/11/20,4863.93,4951.61,4272.11,4451.87,8428290000,77401044320,4982.3,4473.326667,5922.993333
2018/11/21,4465.54,4675.73,4343.98,4602.17,6120120000,80020171047,4641.843333,4438.406667,5799.070667
2018/11/22,4611.57,4629.64,4365.64,4365.94,4569370000,75919439809,4473.326667,4197.936667,5654.790667
2018/11/23,4360.7,4396.42,4195.68,4347.11,4871490000,75598851166,4438.406667,4079.28,5514.35
2018/11/24,4347.69,4413.09,3795.16,3880.76,4679500000,67495633205,4197.936667,3889.953333,5347.359333
2018/11/25,3880.78,4120.87,3585.06,4009.97,6825640000,69749265801,4079.28,3869.94,5187.409333
2018/11/26,4015.07,4107.14,3643.92,3779.13,6476900000,65739289046,3889.953333,3952.423333,5011.933333
2018/11/27,3765.95,3862.96,3661.01,3820.72,5998720000,66468970322,3869.94,4118.996667,4841.896667
2018/11/28,3822.47,4385.9,3822.47,4257.42,7280280000,74072560088,3952.423333,4184.513333,4701.758667
2018/11/29,4269,4413.02,4145.77,4278.85,6503347767,74451016927,4118.996667,4170.263333,4604.458667
2018/11/30,4289.09,4322.98,3942.82,4017.27,6048016717,69904637061,4184.513333,4123.94,4495.741333
2018/12/1,4024.46,4309.38,3969.71,4214.67,5375314093,73346194969,4170.263333,4082.893333,4405.016
2018/12/2,4200.73,4301.52,4110.98,4139.88,5262697895,72050487506,4123.94,3996.966667,4310.719333
2018/12/3,4147.32,4155.98,3840.45,3894.13,5089570994,67779050170,4082.893333,3868.336667,4195.425333
2018/12/4,3886.29,4075.63,3832.75,3956.89,5028069239,68878292608,3996.966667,3743.993333,4134.452
2018/12/5,3958.89,3969.54,3753.99,3753.99,5302481574,65352496336,3868.336667,3565.01,4087.926667
2018/12/6,3754.07,3874.97,3521.1,3521.1,5878333109,61303965508,3743.993333,3472.383333,4015.855333
2018/12/7,3512.59,3512.59,3280.23,3419.94,6835615448,59547645578,3565.01,3503.426667,3952.788667
2018/12/8,3421.91,3506.04,3350.65,3476.11,5305024497,60531278392,3472.383333,3531,3894.722
2018/12/9,3473.23,3685.31,3469.09,3614.23,4947372847,62942160928,3503.426667,3513.826667,3876.953333
2018/12/10,3612.05,3647.33,3470.14,3502.66,5020968740,61004445982,3531,3471.4,3843.132667
2018/12/11,3497.55,3513.18,3392.25,3424.59,4696765188,59650201102,3513.826667,3408.406667,3819.496667
2018/12/12,3421.46,3534.23,3413.48,3486.95,4139364829,60741625426,3471.4,3347.703333,3797.245333
2018/12/13,3487.88,3489.74,3298.13,3313.68,4343372456,57728688216,3408.406667,3264.306667,3734.329333
2018/12/14,3311.75,3329.56,3206.54,3242.48,4372763663,56494379457,3347.703333,3244.026667,3665.238
2018/12/15,3244,3275.38,3191.3,3236.76,3551763561,56400691425,3264.306667,3345.153333,3613.204
2018/12/16,3236.27,3305.75,3233.82,3252.84,3744248994,56685436644,3244.026667,3498.253333,3549.082
2018/12/17,3253.12,3597.92,3253.12,3545.86,5409247918,61798926687,3345.153333,3662.623333,3509.480667
2018/12/18,3544.76,3701.35,3487.17,3696.06,5911325473,64422587801,3498.253333,3858.816667,3496.276
2018/12/19,3706.82,3949.32,3687.23,3745.95,6810689119,65299132785,3662.623333,3925.643333,3482.213333
2018/12/20,3742.2,4191.23,3728.97,4134.44,8927129279,72078243771,3858.816667,4015.053333,3507.576667
2018/12/21,4133.7,4198.43,3850.95,3896.54,7206015706,67937650255,3925.643333,3969.9,3532.606
2018/12/22,3898.08,4014.18,3855.74,4014.18,5605823233,69997508295,4015.053333,4030.586667,3572.222
2018/12/23,4020.99,4085.72,3976.41,3998.98,6151275490,69741217417,3969.9,3964.356667,3607.08
2018/12/24,4000.33,4271.79,4000.33,4078.6,7240968501,71137548589,4030.586667,3917.13,3638.038
2018/12/25,4081.03,4089.56,3760.02,3815.49,6158207293,66556033172,3964.356667,3775.873333,3658.893333
2018/12/26,3819.67,3893.36,3769.86,3857.3,5326547918,67292819465,3917.13,3812.016667,3687.740667
2018/12/27,3854.69,3874.42,3645.45,3654.83,5130222366,63768757101,3775.873333,3799.72,3698.932667
2018/12/28,3653.13,3956.14,3642.63,3923.92,5631554348,68471837969,3812.016667,3870.093333,3739.615333
2018/12/29,3932.49,3963.76,3820.41,3820.41,4991655917,66672244158,3799.72,3809.686667,3778.144
2018/12/30,3822.38,3901.91,3797.22,3865.95,4770578575,67475512827,3870.093333,3817.39,3820.09
2018/12/31,3866.84,3868.74,3725.87,3742.7,4661840806,65331499158,3809.686667,3843.21,3852.747333
2019/1/1,3746.71,3850.91,3707.23,3843.52,4324200990,67098634181,3817.39,3874.556667,3872.591333
2019/1/2,3849.22,3947.98,3817.41,3943.41,5244856836,68849856732,3843.21,3879.29,3889.081333
2019/1/3,3931.05,3935.69,3826.22,3836.74,4530215219,66994920903,3874.556667,3846.55,3895.134
2019/1/4,3832.04,3865.93,3783.85,3857.72,4847965467,67368333500,3879.29,3926.513333,3876.686
2019/1/5,3851.97,3904.9,3836.9,3845.19,5137609824,67157570935,3846.55,3982.356667,3873.262667
2019/1/6,3836.52,4093.3,3826.51,4076.63,5597027440,71206795853,3926.513333,4044.243333,3877.426
2019/1/7,4078.59,4092.61,4020.89,4025.25,5228625637,70316305580,3982.356667,4030.466667,3879.177333
